segment	time	rtt	rttvar	srtt	rto
1	0.0527718	52.3001	26.1501	52.3001	200
2	0.105439	52.5493	19.6748	52.3313	200
3	0.105727	52.729	14.8556	52.381	200
4	0.158202	52.6522	13.0325	52.3979	200
5	0.158629	53.0932	11.4903	52.4414	200
6	0.160138	54.3299	10.6902	52.5201	200
7	0.160614	54.7979	9.98915	52.615	200
8	0.211993	53.6256	9.42799	52.6466	200
9	0.212293	53.9738	8.9217	52.6881	200
10	0.213155	54.444	8.56341	52.7319	200
11	0.213459	54.7363	8.23546	52.7821	200
12	0.214327	54.0982	7.94715	52.8095	200
13	0.214624	54.3703	7.68106	52.842	200
14	0.216233	55.5383	7.50303	52.8901	200
15	0.216468	55.7553	7.30978	52.9498	200
16	0.264864	52.7568	7.05561	52.9464	200
17	0.265789	53.6428	6.8285	52.9588	200
18	0.267174	54.8116	6.67301	52.9878	200
19	0.267466	55.0983	6.53043	53.0208	200
20	0.2684	55.1752	6.40888	53.0507	200
21	0.268683	55.4484	6.29746	53.084	200
22	0.269345	55.8218	6.19858	53.122	200
23	0.269624	56.0963	6.11797	53.1592	200
24	0.270461	56.061	6.03757	53.1955	200
25	0.270728	56.3251	5.97148	53.231	200
26	0.271367	56.6786	5.91412	53.2702	200
27	0.271624	56.9251	5.86277	53.3117	200
28	0.272272	55.74	5.79122	53.337	200
29	0.272511	55.9715	5.72545	53.3645	200
30	0.318333	53.249	5.60858	53.3633	200
31	0.31922	54.126	5.51539	53.3706	200
32	0.319913	54.0478	5.42235	53.3771	200
33	0.32019	54.3027	5.33587	53.386	200
34	0.32048	53.238	5.2361	53.3846	200
35	0.323047	55.7724	5.18524	53.4059	200
36	0.323221	55.6911	5.13346	53.4263	200
37	0.323339	55.6567	5.08161	53.4462	200
38	0.323485	55.0153	5.02307	53.4593	200
39	0.32357	55.095	4.96662	53.4729	200
40	0.323834	55.0926	4.91083	53.4864	200
41	0.323979	54.5777	4.84717	53.4955	200
42	0.324151	54.7306	4.79073	53.5052	200
43	0.324228	54.5592	4.73235	53.5134	200
44	0.32431	54.6302	4.67585	53.5221	200
45	0.324382	53.8673	4.60819	53.5248	200
46	0.324461	53.9334	4.54643	53.5278	200
47	0.324503	53.7486	4.48282	53.5294	200
48	0.327549	56.1122	4.45487	53.5484	200
49	0.327704	56.2676	4.42935	53.5684	200
50	0.327779	56.1167	4.40322	53.5861	200
51	0.32784	56.1632	4.37786	53.604	200
52	0.327897	55.5775	4.34447	53.6177	200
53	0.327972	55.4201	4.30916	53.6302	200
54	0.328028	55.4683	4.27484	53.643	200
55	0.370376	51.7265	4.24381	53.6304	200
56	0.370712	52.0246	4.2091	53.6198	200
57	0.371639	52.3388	4.17057	53.6114	200
58	0.371958	51.988	4.13706	53.6007	200
59	0.372714	52.7177	4.09424	53.5949	200
60	0.373055	52.7955	4.05306	53.5899	200
61	0.378348	57.8024	4.05505	53.6163	200
62	0.378709	58.1445	4.06096	53.6446	200
63	0.37976	56.6225	4.04742	53.6632	200
64	0.380433	57.2766	4.042	53.6858	200
65	0.381903	58.6078	4.05248	53.715	200
66	0.382165	58.7704	4.06442	53.7451	200
67	0.382779	59.3453	4.0827	53.7785	200
68	0.383043	59.5112	4.10234	53.8126	200
69	0.383612	59.9813	4.12694	53.8493	200
70	0.38387	60.1657	4.15182	53.8852	200
71	0.38442	60.5087	4.17991	53.9228	200
72	0.384667	60.6063	4.20836	53.9608	200
73	0.385285	61.1867	4.24265	54.0019	200
74	0.385532	61.3357	4.27778	54.0435	200
75	0.385977	61.7024	4.3162	54.0871	200
76	0.386239	61.9545	4.3548	54.1298	200
77	0.386778	62.4184	4.39756	54.1749	200
78	0.387054	62.6309	4.44167	54.2208	200
