segment	time	rtt	rttvar	srtt	rto
1	0.0526082	52.5103	26.2551	52.5103	200
2	0.104533	51.7694	19.8766	52.4177	200
3	0.104864	52.1394	14.977	52.3829	200
4	0.15781	53.163	13.2024	52.4316	200
5	0.158212	53.5509	11.692	52.5016	200
6	0.159112	54.1939	10.8587	52.5721	200
7	0.159418	54.4819	10.113	52.6517	200
8	0.210516	52.6023	9.48398	52.6501	200
9	0.210947	53.0041	8.91335	52.6612	200
10	0.211821	53.5467	8.51196	52.6833	200
11	0.212114	53.8265	8.14352	52.7119	200
12	0.212871	53.6893	7.84493	52.7323	200
13	0.21336	54.1586	7.57749	52.762	200
14	0.214472	54.9986	7.38674	52.8019	200
15	0.214886	55.3985	7.21567	52.8483	200
16	0.26366	53.0048	6.99507	52.8507	200
17	0.2643	53.6305	6.80084	52.8629	200
18	0.265771	54.7605	6.66463	52.8893	200
19	0.266616	55.5738	6.55408	52.9266	200
20	0.267867	55.9796	6.46655	52.9647	200
21	0.26821	56.3065	6.38843	53.0065	200
22	0.269396	57.2305	6.33924	53.0545	200
23	0.269777	57.6012	6.2985	53.1062	200
24	0.270483	57.5502	6.25986	53.1525	200
25	0.270749	57.7993	6.22626	53.2009	200
26	0.271391	57.8833	6.19657	53.2459	200
27	0.271645	58.0974	6.1707	53.2925	200
28	0.272279	57.7021	6.13925	53.3319	200
29	0.272599	58.0042	6.11306	53.3736	200
30	0.273501	58.5478	6.09741	53.4167	200
31	0.27379	58.8114	6.0857	53.4617	200
32	0.315431	51.5052	6.02118	53.4464	200
33	0.317153	53.1471	5.93177	53.4441	200
34	0.317488	53.1289	5.84918	53.4418	200
35	0.319017	54.6425	5.78082	53.4506	200
36	0.319776	53.8757	5.70643	53.4535	200
37	0.320764	54.8391	5.64642	53.4632	200
38	0.321067	54.3461	5.58374	53.469	200
39	0.323277	56.4591	5.54962	53.4886	200
40	0.324338	56.3625	5.51617	53.5066	200
41	0.325487	57.4978	5.49711	53.5316	200
42	0.325778	57.5177	5.47912	53.5553	200
43	0.326438	58.1657	5.46878	53.5827	200
44	0.326704	57.2155	5.44791	53.6034	200
45	0.327407	57.8998	5.43483	53.6278	200
46	0.327673	57.8377	5.42151	53.6507	200
47	0.328337	58.4906	5.41519	53.677	200
48	0.328624	58.0794	5.40464	53.6999	200
49	0.329285	58.7277	5.40072	53.7261	200
50	0.329549	58.7552	5.397	53.7512	200
51	0.330202	59.3949	5.39947	53.7794	200
52	0.330465	59.0169	5.39791	53.8046	200
53	0.331152	59.692	5.40262	53.8329	200
54	0.331422	59.731	5.40721	53.8602	200
55	0.332416	60.7156	5.42062	53.892	200
56	0.334738	62.4012	5.44819	53.93	200
57	0.335236	62.886	5.47951	53.9699	200
58	0.335487	62.8384	5.50873	54.0082	200
59	0.335725	63.0651	5.53932	54.0472	200
60	0.335964	62.3881	5.56266	54.082	200
61	0.336208	62.6199	5.58746	54.1175	200
62	0.336441	62.5743	5.6106	54.1516	200
63	0.336691	62.8051	5.63514	54.1865	200
64	0.368429	52.906	5.60112	54.1815	200
65	0.369058	53.5148	5.56257	54.1789	200
66	0.370374	53.1346	5.52834	54.175	200
67	0.372309	55.0542	5.49312	54.1783	200
68	0.372455	54.9131	5.45813	54.181	200
69	0.372766	55.2057	5.42553	54.1848	200
70	0.372899	53.7626	5.38979	54.1833	200
71	0.372995	53.8388	5.35375	54.182	200
72	0.37309	53.2512	5.32304	54.1788	200
73	0.37319	53.3371	5.29192	54.1759	200
74	0.375485	54.6526	5.25938	54.1775	200
75	0.377607	56.7571	5.24128	54.1862	200
76	0.377798	56.6791	5.2232	54.1944	200
77	0.377892	56.7589	5.20571	54.2028	200
78	0.378002	54.2518	5.17265	54.203	200
79	0.378145	54.3668	5.14054	54.2035	200
80	0.380963	56.5413	5.12302	54.2108	200
81	0.381404	56.9628	5.10821	54.2194	200
82	0.381883	56.3265	5.08991	54.2258	200
83	0.382054	56.4811	5.07262	54.2327	200
84	0.382276	56.4525	5.05564	54.2393	200
85	0.382555	56.6157	5.03969	54.2464	200
86	0.382782	56.2889	5.02227	54.2523	200
87	0.383002	56.4948	5.0061	54.2589	200
88	0.383105	56.3205	4.98938	54.2647	200
89	0.38319	56.3894	4.9731	54.2707	200
90	0.383272	55.8085	4.95401	54.275	200
91	0.383712	56.2364	4.93739	54.2805	200
92	0.384726	57.0061	4.92537	54.2879	200
93	0.384912	57.1778	4.9143	54.2957	200
94	0.385151	56.7564	4.90125	54.3023	200
95	0.38568	57.2711	4.89097	54.3102	200
96	0.385917	57.2437	4.88078	54.3178	200
97	0.386369	57.685	4.8729	54.3266	200
98	0.386831	57.489	4.86417	54.3346	200
99	0.387111	57.7575	4.85682	54.3434	200
100	0.387549	57.9556	4.85059	54.3524	200
101	0.387724	58.1179	4.84517	54.3618	200
102	0.388325	58.068	4.83958	54.3709	200
103	0.388625	58.3561	4.8354	54.3807	200
104	0.38954	59.0266	4.83449	54.3918	200
105	0.389718	59.1936	4.83433	54.4034	200
106	0.389958	58.7478	4.83202	54.4136	200
107	0.390186	58.9597	4.83067	54.4243	200
108	0.390423	58.9555	4.82928	54.4348	200
109	0.390716	59.2386	4.82916	54.446	200
110	0.390867	58.4482	4.82541	54.4551	200
111	0.391345	57.8808	4.81904	54.4628	200
112	0.391698	56.767	4.80782	54.468	200
113	0.392149	57.1828	4.79847	54.474	200
114	0.392428	57.1254	4.78906	54.4799	200
115	0.392684	57.3669	4.78071	54.4862	200
116	0.393178	57.6293	4.77365	54.493	200
117	0.393355	57.7946	4.76731	54.5001	200
118	0.393453	57.6696	4.76054	54.5068	200
119	0.393767	57.9661	4.75503	54.5141	200
120	0.393981	57.8807	4.74924	54.5211	200
121	0.394193	58.1475	4.74456	54.5287	200
122	0.394308	58.0424	4.73952	54.5359	200
123	0.39456	58.2797	4.73544	54.5436	200
124	0.394809	58.2995	4.73149	54.5511	200
125	0.394921	58.394	4.7279	54.5589	200
126	0.395178	58.4283	4.7245	54.5666	200
127	0.395288	58.5186	4.72143	54.5744	200
128	0.42221	53.5171	4.70712	54.5723	200
129	0.422586	53.8626	4.6915	54.5709	200
130	0.422743	53.6059	4.67717	54.5691	200
131	0.423059	53.9085	4.66172	54.5678	200
132	0.423754	52.2638	4.65279	54.5635	200
133	0.426329	54.7794	4.63599	54.5639	200
134	0.42663	54.2471	4.61987	54.5633	200
135	0.42681	54.4099	4.6032	54.563	200
136	0.427547	54.7686	4.58704	54.5634	200
137	0.428065	55.3953	4.57323	54.5649	200
138	0.428786	55.9642	4.56173	54.5674	200
139	0.429349	56.4971	4.55219	54.5709	200
140	0.429917	56.9809	4.54454	54.5752	200
141	0.430715	57.7643	4.5397	54.5809	200
142	0.431463	58.4322	4.53728	54.5877	200
143	0.431781	58.734	4.5359	54.595	200
144	0.432236	59.1097	4.53583	54.6028	200
145	0.432869	59.7298	4.53788	54.6117	200
146	0.433435	60.2134	4.54152	54.6213	200
147	0.433626	60.3946	4.54574	54.6312	200
148	0.434017	58.4388	4.54325	54.6377	200
149	0.434459	58.867	4.54219	54.6448	200
150	0.434749	57.0491	4.53506	54.6488	200
151	0.436206	58.4792	4.53271	54.6552	200
152	0.436892	59.053	4.53227	54.6624	200
153	0.437166	59.3142	4.53266	54.6701	200
154	0.437843	59.9147	4.53497	54.6786	200
155	0.438216	60.2369	4.5383	54.6876	200
156	0.43836	60.3078	4.54176	54.6966	200
157	0.438856	60.7834	4.54672	54.7064	200
158	0.439085	60.8888	4.55189	54.7162	200
159	0.439198	60.9886	4.55734	54.7261	200
160	0.439298	58.1614	4.55383	54.7314	200
161	0.439645	58.4861	4.55133	54.7373	200
162	0.439769	57.9645	4.54725	54.7423	200
163	0.441657	59.8353	4.54893	54.7502	200
164	0.443588	61.6628	4.55614	54.7607	200
165	0.44383	61.8275	4.56379	54.7715	200
166	0.444769	62.5549	4.57349	54.7832	200
167	0.445801	63.5727	4.58619	54.7964	200
168	0.446268	63.9535	4.59979	54.8101	200
169	0.446589	64.2644	4.61424	54.8241	200
170	0.446847	64.2273	4.62833	54.8379	200
171	0.447063	64.4184	4.64289	54.852	200
172	0.447433	64.5843	4.65769	54.8662	200
173	0.447725	64.854	4.67318	54.8807	200
174	0.447869	64.8245	4.68833	54.895	200
175	0.447985	64.9271	4.70368	54.9094	200
176	0.448099	64.9638	4.71888	54.9237	200
177	0.448208	65.0601	4.73427	54.9381	200
178	0.448313	65.0921	4.7495	54.9523	200
179	0.448816	65.584	4.76602	54.9673	200
180	0.451979	68.6151	4.79069	54.9862	200
181	0.452254	68.8794	4.81598	55.0055	200
182	0.452432	68.6473	4.84022	55.0243	200
183	0.455379	71.5	4.87219	55.0469	200
184	0.455521	70.7151	4.90153	55.0682	200
185	0.45563	70.7997	4.93095	55.0896	200
186	0.455873	70.6812	4.95961	55.1105	200
187	0.456539	71.4635	4.99024	55.1325	200
188	0.457046	71.6423	5.02088	55.1544	200
189	0.457843	72.2801	5.05307	55.1772	200
190	0.462983	77.2372	5.09783	55.2062	200
191	0.463326	77.5562	5.14323	55.2357	200
192	0.463621	77.4366	5.18765	55.2646	200
193	0.464266	78.0548	5.23349	55.2942	200
194	0.464521	77.8705	5.27818	55.3233	200
195	0.464848	78.1685	5.32346	55.3528	200
196	0.465055	78.0508	5.36778	55.3817	200
197	0.465388	78.3598	5.41271	55.411	200
198	0.465596	78.3548	5.45698	55.44	200
199	0.465936	78.5479	5.50155	55.4692	200
200	0.466139	78.5176	5.54542	55.498	200
201	0.466457	78.8141	5.58984	55.5271	200
202	0.466658	78.8023	5.63362	55.5559	200
203	0.466998	78.7651	5.67712	55.5847	200
204	0.467216	78.8197	5.72016	55.6131	200
205	0.467834	79.4174	5.76448	55.6423	200
206	0.467987	78.5826	5.80617	55.6701	200
207	0.468109	78.6787	5.84792	55.6981	200
208	0.468705	79.0967	5.89011	55.7262	200
209	0.468887	79.2469	5.93249	55.7545	200
210	0.469031	79.1804	5.97415	55.7824	200
211	0.469163	79.2859	6.01588	55.8103	200
212	0.469289	79.2018	6.05686	55.8379	200
213	0.469414	79.3076	6.09793	55.8656	200
214	0.469538	79.2149	6.13824	55.8929	200
215	0.469669	79.2749	6.17853	55.9202	200
216	0.469817	79.2077	6.21813	55.9471	200
217	0.469941	79.3094	6.25782	55.9742	200
218	0.470057	79.2856	6.29693	56.0009	200
219	0.470173	79.3822	6.33611	56.0277	200
220	0.470289	79.2541	6.3745	56.0541	200
221	0.470428	79.3675	6.413	56.0806	200
222	0.470554	79.086	6.45037	56.1065	200
223	0.470668	79.1784	6.4878	56.1325	200
224	0.470781	79.0223	6.52442	56.158	200
225	0.470896	79.1236	6.56112	56.1837	200
226	0.471007	78.7813	6.59659	56.2087	200
227	0.471121	78.8605	6.63211	56.2337	200
228	0.471234	78.6969	6.66683	56.2584	200
229	0.471346	78.7768	6.70159	56.2831	200
230	0.471824	79.137	6.73671	56.3079	200
231	0.47225	79.5637	6.77262	56.3332	200
232	0.478806	85.5467	6.82098	56.3647	200
233	0.479479	86.206	6.8706	56.3968	200
234	0.480072	86.6803	6.92062	56.4292	200
235	0.480782	87.2464	6.97168	56.4621	200
236	0.48122	87.7305	7.02316	56.4952	200
237	0.481478	87.9777	7.07498	56.5286	200
238	0.482117	88.2925	7.12685	56.5619	200
239	0.482345	88.4857	7.17894	56.5955	200
240	0.482848	88.6856	7.23084	56.6289	200
241	0.483323	89.2073	7.28365	56.6628	200
242	0.483567	89.3293	7.33609	56.6966	200
243	0.484243	89.8945	7.38953	56.7309	200
244	0.485023	90.6837	7.44396	56.7657	200
245	0.485306	90.882	7.49862	56.8006	200
246	0.485465	90.8594	7.5526	56.8352	200
247	0.485917	91.2512	7.6072	56.8702	200
248	0.486245	91.391	7.66146	56.905	200
249	0.486471	91.6038	7.71597	56.94	200
250	0.486827	91.8058	7.77027	56.9748	200
251	0.487109	92.0687	7.82492	57.0099	200
252	0.487433	92.2112	7.87924	57.0449	200
253	0.487605	92.3707	7.9337	57.0799	200
254	0.487736	92.3504	7.98751	57.1146	200
255	0.488148	92.6831	8.0418	57.1496	200
256	0.488778	66.3082	8.04398	57.1586	200
257	0.48902	66.56	8.04663	57.1678	200
258	0.489793	67.1568	8.0504	57.1774	200
259	0.490221	67.5663	8.05493	57.1875	200
260	0.490385	67.4823	8.05924	57.1974	200
261	0.491247	68.3251	8.06514	57.2081	200
262	0.491629	68.4349	8.07117	57.2188	200
263	0.492315	69.0945	8.07843	57.2301	200
264	0.492544	68.7142	8.08488	57.241	200
265	0.492544	68.6936	8.09126	57.2519	200
266	0.492544	66.0885	8.09266	57.2602	200
267	0.494032	67.5394	8.09677	57.2698	200
268	0.494532	67.8321	8.10137	57.2797	200
269	0.494933	68.2135	8.10666	57.2899	200
270	0.495243	68.1715	8.11179	57.3	200
271	0.495535	68.4344	8.11739	57.3103	200
272	0.495828	68.0756	8.12226	57.3202	200
273	0.496124	68.3574	8.12762	57.3303	200
274	0.496914	68.5683	8.13329	57.3406	200
275	0.497207	68.8297	8.13942	57.351	200
276	0.497642	68.6398	8.14512	57.3613	200
277	0.497825	68.8074	8.1511	57.3716	200
278	0.497977	68.4841	8.15643	57.3816	200
279	0.49856	69.0552	8.16276	57.3921	200
280	0.499129	68.692	8.16836	57.4022	200
281	0.499311	68.8305	8.17418	57.4124	200
282	0.499467	68.5483	8.17943	57.4223	200
283	0.499814	68.8708	8.18523	57.4324	200
284	0.500787	69.2477	8.19162	57.4428	200
285	0.501021	69.4612	8.19835	57.4534	200
286	0.501203	69.3563	8.20483	57.4638	200
287	0.501368	69.3606	8.21129	57.4742	200
288	0.502217	69.6617	8.21819	57.4848	200
289	0.50268	70.1038	8.22583	57.4958	200
290	0.50289	69.7699	8.23281	57.5063	200
291	0.503074	69.9321	8.24004	57.5171	200
292	0.503241	69.7338	8.24685	57.5275	200
293	0.50342	69.8898	8.25389	57.5381	200
294	0.50358	69.898	8.26088	57.5486	200
295	0.503735	69.9305	8.26789	57.5591	200
296	0.503894	69.8082	8.27461	57.5695	200
297	0.504047	69.9439	8.28154	57.5799	200
298	0.504191	69.5741	8.28777	57.59	200
299	0.504334	69.6946	8.29417	57.6001	200
300	0.504499	69.6863	8.30049	57.6102	200
301	0.504671	69.8375	8.30703	57.6204	200
302	0.505084	68.7304	8.31167	57.6296	200
303	0.505841	69.4156	8.31743	57.6394	200
304	0.506508	69.487	8.32323	57.6491	200
305	0.50669	69.6904	8.32935	57.659	200
306	0.508817	71.214	8.33789	57.6701	200
307	0.514785	77.1595	8.35611	57.686	200
308	0.515407	77.4369	8.37461	57.702	200
309	0.515914	77.922	8.39384	57.7184	200
310	0.517695	79.4252	8.41531	57.736	200
311	0.518073	79.7823	8.43729	57.7537	200
312	0.518609	80.2102	8.45976	57.7717	200
