segment	time	rtt	rttvar	srtt	rto
1	0.0535899	53.4434	26.7217	53.4434	200
2	0.106335	52.6336	20.2437	53.3422	200
3	0.106619	52.9094	15.291	53.2881	200
4	0.158378	51.9375	13.5484	53.2037	200
5	0.15871	52.2252	11.9772	53.1425	200
6	0.158987	52.2579	11.0528	53.1057	200
7	0.15962	52.8815	10.1504	53.0963	200
8	0.211623	53.1097	9.51686	53.0967	200
9	0.212357	53.6859	8.95888	53.1152	200
10	0.212596	53.7334	8.54185	53.1306	200
11	0.21297	54.0757	8.16201	53.1542	200
12	0.213513	54.4333	7.87522	53.1809	200
13	0.215077	55.9416	7.66212	53.2384	200
14	0.215554	55.8291	7.48099	53.2847	200
15	0.215701	55.9668	7.30961	53.3326	200
16	0.265387	53.5855	7.08909	53.3365	200
17	0.265662	53.9064	6.88536	53.3454	200
18	0.266922	54.4083	6.72363	53.3602	200
19	0.267087	54.5634	6.57028	53.3769	200
20	0.267376	54.7196	6.43959	53.3937	200
21	0.2675	54.8288	6.31448	53.4116	200
22	0.268805	55.7437	6.22397	53.4381	200
23	0.269418	56.3406	6.14848	53.4711	200
24	0.274312	60.5854	6.1686	53.5452	200
25	0.275743	62.1481	6.21932	53.6348	200
26	0.276	60.8083	6.23767	53.7038	200
27	0.276175	60.9624	6.2573	53.7736	200
28	0.276289	60.6635	6.2686	53.8351	200
29	0.276402	60.7567	6.28026	53.8969	200
30	0.276523	60.7684	6.29011	53.9542	200
31	0.276641	60.8596	6.30037	54.0117	200
32	0.317941	52.419	6.22681	53.9993	200
33	0.318073	52.5726	6.15181	53.9881	200
34	0.318172	52.4548	6.08389	53.9768	200
35	0.318288	52.5206	6.01584	53.9661	200
36	0.320217	53.1696	5.94334	53.9606	200
37	0.320393	53.363	5.8691	53.9565	200
38	0.321556	54.3683	5.79729	53.9592	200
39	0.322839	55.6233	5.74291	53.9701	200
40	0.323014	55.5701	5.69112	53.9801	200
41	0.323128	55.6859	5.64131	53.9908	200
42	0.323448	55.5993	5.5933	54.0003	200
43	0.323601	56.024	5.5508	54.0124	200
44	0.3245	55.5582	5.50529	54.0212	200
45	0.326475	57.5323	5.48263	54.0411	200
46	0.326645	57.1481	5.45681	54.058	200
47	0.326803	57.2676	5.43238	54.0755	200
48	0.327762	53.1212	5.38573	54.0705	200
49	0.327943	53.2269	5.33842	54.0661	200
50	0.328896	53.0624	5.29507	54.0611	200
51	0.330097	54.227	5.24378	54.0619	200
52	0.33047	54.3608	5.19623	54.0633	200
53	0.330614	54.4868	5.15034	54.0654	200
54	0.33075	54.5226	5.10689	54.0675	200
55	0.33088	54.6324	5.06483	54.0701	200
56	0.331012	54.6663	5.02493	54.0728	200
57	0.33172	55.3446	4.99142	54.0784	200
58	0.332857	56.3704	4.96815	54.0883	200
59	0.333317	56.8435	4.94907	54.1002	200
60	0.333837	57.2485	4.93407	54.1133	200
61	0.334019	57.4186	4.9205	54.1271	200
