time	pps	kbps
0.100083	0	0
0.200168	1	35.232
0.300292	2	70.464
0.400415	4	140.928
0.500536	8	281.856
0.600658	16	563.712
0.70078	32	1127.42
0.800901	64	2254.85
0.901048	66	2325.31
1.00108	79	2783.33
1.10115	221	7786.27
1.2012	126	4439.23
1.30125	127	4474.46
1.40131	128	4509.7
1.50136	58	2043.46
1.60147	128	4509.7
1.70153	130	4580.16
1.80158	130	4580.16
1.90163	132	4650.62
2.00173	115	4051.68
2.10178	118	4157.38
2.20183	131	4615.39
2.30208	125	4404
2.40211	135	4756.32
2.50215	133	4685.86
2.60218	111	3910.75
2.70235	93	3276.58
2.80237	97	3417.5
2.90239	122	4298.3
3.00242	119	4192.61
3.10244	95	3347.04
3.20247	79	2783.33
3.30252	116	4086.91
3.40256	120	4227.84
3.50266	55	1937.76
3.6027	129	4544.93
3.70273	89	3135.65
3.80276	71	2501.47
3.90279	110	3875.52
4.0029	100	3523.2
4.10293	134	4721.09
4.20294	143	5038.18
4.30301	129	4544.93
4.40304	134	4721.09
4.50307	153	5390.5
4.60311	151	5320.03
4.70313	154	5425.73
4.80331	109	3840.29
4.90336	108	3805.06
5.00346	142	5002.94
5.1035	157	5531.42
5.20359	130	4580.16
5.30362	157	5531.42
5.40394	159	5601.89
5.50402	158	5566.66
5.60415	142	5002.94
5.70419	153	5390.5
5.80447	164	5778.05
5.9045	164	5778.05
6.0047	151	5320.03
6.10476	161	5672.35
6.20483	169	5954.21
6.30487	170	5989.44
6.40489	170	5989.44
6.50497	157	5531.42
6.605	153	5390.5
6.70521	170	5989.44
6.80523	173	6095.14
6.9053	171	6024.67
7.00535	165	5813.28
7.10551	155	5460.96
7.20553	173	6095.14
7.30555	175	6165.6
7.40577	174	6130.37
7.5058	179	6306.53
7.60583	182	6412.22
7.70588	182	6412.22
7.80593	184	6482.69
7.90598	185	6517.92
8.00601	177	6236.06
8.10615	185	6517.92
8.20634	181	6376.99
8.30636	183	6447.46
8.4064	163	5742.82
8.50643	180	6341.76
8.60647	183	6447.46
8.70655	188	6623.62
8.80658	191	6729.31
8.9066	175	6165.6
9.00671	176	6200.83
9.10673	166	5848.51
9.20695	195	6870.24
9.30702	196	6905.47
9.40721	197	6940.7
