segment	time	rtt	rttvar	srtt	rto
0	0.101995	101.87	50.935	101.87	305.61
1	0.204428	102.13	38.2662	101.903	254.967
2	0.222842	120.464	33.34	104.223	237.583
3	0.306916	102.228	29.4219	104.098	221.785
4	0.307443	102.668	25.9228	104.009	207.7
5	0.325242	102.194	23.9138	103.933	200
6	0.325597	102.486	22.0416	103.873	200
7	0.409845	102.623	20.7421	103.834	200
8	0.410223	102.927	19.5024	103.805	200
9	0.410413	102.764	18.5793	103.779	200
10	0.410729	103.003	17.6892	103.76	200
11	0.427828	102.367	17.0102	103.731	200
12	0.428208	102.691	16.3447	103.709	200
13	0.42839	102.696	15.7972	103.691	200
14	0.430403	104.683	15.2684	103.709	200
15	0.51247	102.405	14.832	103.688	200
16	0.512847	102.711	14.3991	103.673	200
17	0.513178	102.853	14.0219	103.662	200
18	0.513661	103.306	13.6422	103.657	200
19	0.51414	103.656	13.3012	103.657	200
20	0.514434	103.919	12.9752	103.66	200
21	0.514714	103.864	12.685	103.662	200
22	0.514917	104.039	12.4053	103.667	200
23	0.542843	114.803	12.3788	103.783	200
24	0.543018	114.896	12.3525	103.898	200
25	0.543101	114.795	12.3245	104.003	200
26	0.543482	115.151	12.3018	104.11	200
27	0.543669	115.194	12.2801	104.209	200
28	0.543853	115.353	12.2598	104.309	200
29	0.543962	113.361	12.2063	104.384	200
30	0.544362	113.704	12.1582	104.462	200
31	0.616799	104.06	11.9745	104.459	200
32	0.617341	104.569	11.7891	104.46	200
33	0.618687	105.747	11.6347	104.469	200
34	0.619143	106.17	11.4886	104.482	200
35	0.620127	106.871	11.3622	104.498	200
36	0.626645	113.361	11.3275	104.56	200
37	0.626823	113.056	11.2903	104.616	200
38	0.6634	149.608	11.7337	104.912	200
39	0.693221	179.004	12.5132	105.375	200
40	0.693474	179.231	13.28	105.836	200
41	0.693576	179.068	13.9937	106.272	200
42	0.693901	179.365	14.6972	106.707	200
43	0.694099	179.275	15.3549	107.12	200
44	0.694194	179.344	16.0011	107.53	200
45	0.694538	179.553	16.61	107.921	200
46	0.694786	179.772	17.2105	108.312	200
47	0.695019	152.063	17.4869	108.54	200
48	0.695122	152.147	17.759	108.767	200
49	0.695412	152.355	18.0173	108.985	200
50	0.695742	152.673	18.274	109.203	200
51	0.695831	152.696	18.5165	109.412	200
52	0.69613	152.984	18.7574	109.622	200
53	0.696386	152.803	18.9836	109.822	200
54	0.696536	152.916	19.2068	110.021	200
55	0.697	153.291	19.4217	110.215	200
56	0.697268	153.546	19.6351	110.408	200
57	0.697463	153.549	19.8378	110.594	200
58	0.69787	153.943	20.0405	110.781	200
59	0.698367	154.369	20.2367	110.962	200
60	0.698749	154.735	20.4328	111.145	200
61	0.699084	154.598	20.6185	111.32	200
62	0.69929	154.775	20.8026	111.495	200
63	0.721268	104.329	20.6961	111.467	200
64	0.721396	104.427	20.5894	111.44	200
65	0.721656	104.226	20.4881	111.412	200
66	0.721957	104.493	20.3853	111.386	200
67	0.770442	151.666	20.5316	111.534	200
68	0.770878	152.078	20.6787	111.683	200
69	0.78384	164.566	20.9088	111.872	200
70	0.784254	164.95	21.1385	112.062	200
71	0.784477	164.228	21.354	112.243	200
72	0.784901	164.616	21.5694	112.425	200
73	0.785146	158.453	21.7347	112.58	200
74	0.78562	158.907	21.9008	112.737	200.34
75	0.78608	159.217	22.0625	112.89	201.14
76	0.78634	159.467	22.2238	113.043	201.938
77	0.786549	122.942	22.1448	113.075	201.654
78	0.786922	123.257	22.0681	113.107	201.38
79	0.795374	102.017	21.9995	113.073	201.071
80	0.795722	102.349	21.9291	113.039	200.755
