segment	time	rtt	rttvar	srtt	rto
0	0.103103	102.851	51.4254	102.851	308.552
1	0.213514	110.188	40.4034	103.768	265.382
2	0.213856	110.533	31.9939	104.614	232.589
3	0.315811	102.072	28.3123	104.455	217.704
4	0.316124	102.373	25.0334	104.325	204.459
5	0.316293	102.356	23.1114	104.243	200
6	0.316648	102.657	21.3176	104.177	200
7	0.418421	102.385	20.0972	104.121	200
8	0.418762	102.734	18.9278	104.077	200
9	0.418934	102.729	18.0488	104.044	200
10	0.419623	103.382	17.1794	104.027	200
11	0.419786	103.42	16.4889	104.014	200
12	0.420371	103.954	15.8044	104.013	200
13	0.420575	103.815	15.247	104.01	200
14	0.420663	103.889	14.6167	104.007	200
15	0.521333	102.658	14.1429	103.983	200
16	0.521585	102.917	13.6759	103.964	200
17	0.521983	103.133	13.2745	103.951	200
18	0.522813	103.912	12.8608	103.95	200
19	0.523025	104.015	12.5054	103.951	200
20	0.523611	104.561	12.175	103.96	200
21	0.523773	104.061	11.8396	103.961	200
22	0.524369	104.609	11.5598	103.969	200
23	0.524583	104.723	11.2896	103.979	200
24	0.525245	105.327	11.0637	103.994	200
25	0.52541	104.933	10.8336	104.005	200
26	0.525594	105.084	10.6119	104.017	200
27	0.525762	105.017	10.4117	104.027	200
28	0.526352	105.563	10.2268	104.043	200
29	0.624325	102.854	10.0385	104.031	200
30	0.624419	102.921	9.86677	104.02	200
31	0.624879	103.237	9.69208	104.013	200
32	0.625078	103.401	9.51747	104.007	200
33	0.625207	103.16	9.35073	103.999	200
34	0.62529	103.223	9.19762	103.992	200
35	0.625413	102.503	9.05997	103.979	200
36	0.625662	102.723	8.92061	103.967	200
37	0.625953	102.87	8.79022	103.958	200
38	0.626145	103.017	8.6594	103.95	200
39	0.626424	102.731	8.53541	103.94	200
40	0.626735	102.885	8.41074	103.931	200
41	0.626887	103.006	8.29379	103.924	200
42	0.627151	102.698	8.18336	103.915	200
43	0.627477	102.969	8.07027	103.907	200
44	0.629556	104.833	7.95864	103.914	200
45	0.637879	113.17	7.97771	103.982	200
46	0.638053	112.724	7.98894	104.047	200
47	0.647592	122.076	8.13659	104.179	200
48	0.647687	122.183	8.2817	104.312	200
49	0.647758	122.098	8.41371	104.435	200
50	0.647814	122.131	8.54263	104.558	200
51	0.650215	124.361	8.69902	104.696	200
52	0.650328	123.895	8.84486	104.829	200
53	0.650389	123.892	8.98678	104.961	200
54	0.732206	107.787	8.90571	104.98	200
55	0.748022	123.574	9.0332	105.102	200
56	0.748214	123.746	9.15965	105.225	200
57	0.748315	123.393	9.27818	105.344	200
58	0.748669	123.721	9.39789	105.465	200
59	0.74882	123.69	9.50823	105.579	200
60	0.749214	123.928	9.61874	105.694	200
61	0.749509	124.222	9.73011	105.81	200
62	0.749626	124.298	9.83958	105.925	200
63	0.75053	125.175	9.9572	106.046	200
64	0.750673	125.218	10.0669	106.16	200
65	0.750976	125.21	10.1738	106.273	200
66	0.751248	125.456	10.2811	106.387	200
67	0.751521	125.497	10.3862	106.501	200
68	0.751819	125.565	10.4895	106.615	200
69	0.752292	126.009	10.5907	106.725	200
70	0.757213	130.585	10.7415	106.86	200
71	0.757464	130.664	10.8899	106.996	200
72	0.757651	130.854	11.0373	107.131	200
73	0.759835	132.809	11.2037	107.277	200
74	0.760145	132.865	11.3671	107.422	200
75	0.760352	133.075	11.5224	107.562	200
76	0.760816	133.206	11.6759	107.701	200
77	0.761175	131.454	11.8072	107.83	200
78	0.761474	131.709	11.9384	107.96	200
