segment	time	rtt	rttvar	srtt	rto
0	0.102249	101.958	50.9791	101.958	305.875
1	0.205178	102.705	38.4211	102.052	255.736
2	0.205531	103.045	29.0641	102.176	218.432
3	0.307703	102.3	25.4467	102.184	203.97
4	0.308028	102.608	22.3189	102.21	200
5	0.3082	102.569	20.4889	102.225	200
6	0.308352	102.689	18.8202	102.244	200
7	0.410734	102.777	17.6772	102.261	200
8	0.411405	103.429	16.6454	102.297	200
9	0.411702	103.572	15.8769	102.329	200
10	0.412221	104.057	15.1695	102.373	200
11	0.412768	104.476	14.625	102.416	200
12	0.413307	104.987	14.1228	102.47	200
13	0.413754	105.299	13.7194	102.52	200
14	0.414104	105.632	13.3406	102.576	200
15	0.513569	102.447	12.9277	102.574	200
16	0.514109	102.885	12.5334	102.579	200
17	0.514657	103.034	12.1979	102.585	200
18	0.515494	103.887	11.8952	102.603	200
19	0.516034	104.191	11.6375	102.623	200
20	0.516521	104.623	11.3966	102.648	200
21	0.517033	104.677	11.1837	102.671	200
22	0.517511	105.112	10.985	102.699	200
23	0.517909	105.006	10.8042	102.723	200
24	0.518307	105.315	10.6331	102.75	200
25	0.518807	105.364	10.4789	102.775	200
26	0.519449	105.949	10.3384	102.806	200
27	0.519885	105.996	10.2108	102.834	200
28	0.520242	106.3	10.0903	102.865	200
29	0.520602	106.367	9.98053	102.894	200
30	0.52105	106.765	9.8787	102.926	200
31	0.616825	102.958	9.72484	102.927	200
32	0.61739	103.451	9.58108	102.931	200
33	0.6179	103.557	9.44939	102.935	200
34	0.618779	104.376	9.33162	102.946	200
35	0.619542	104.74	9.22692	102.958	200
36	0.620019	105.164	9.12941	102.974	200
37	0.631833	116.113	9.18217	103.06	200
38	0.632403	116.676	9.24051	103.15	200
39	0.632914	116.678	9.29411	103.234	200
40	0.633982	117.718	9.35898	103.325	200
41	0.63459	117.93	9.42143	103.412	200
42	0.635499	118.785	9.49229	103.503	200
43	0.636201	119.026	9.56081	103.591	200
44	0.637219	120.005	9.63868	103.685	200
45	0.637874	120.218	9.71362	103.775	200
46	0.63895	121.243	9.79791	103.87	200
47	0.639422	121.378	9.87823	103.961	200
48	0.639948	121.845	9.96163	104.054	200
49	0.640493	122.054	10.042	104.144	200
50	0.640996	122.515	10.1253	104.236	200
51	0.641448	122.487	10.2034	104.323	200
52	0.641831	122.825	10.2832	104.412	200
53	0.642224	122.628	10.3567	104.497	200
54	0.642703	123.067	10.4327	104.583	200
55	0.64313	123.126	10.5051	104.666	200
56	0.643341	123.294	10.5777	104.749	200
57	0.643536	123.181	10.6454	104.828	200
58	0.643691	123.292	10.7128	104.908	200
59	0.643839	123.136	10.7754	104.984	200
60	0.644044	123.291	10.8382	105.06	200
61	0.644324	123.17	10.8968	105.133	200
62	0.644512	123.309	10.9555	105.206	200
63	0.719766	102.699	10.8895	105.196	200
64	0.720141	103.005	10.8216	105.188	200
65	0.720801	103.244	10.7543	105.181	200
66	0.721192	103.539	10.6853	105.174	200
67	0.721535	103.441	10.6195	105.168	200
68	0.722231	104.074	10.5494	105.164	200
69	0.722623	103.648	10.4849	105.159	200
70	0.723057	104.03	10.4181	105.154	200
71	0.723553	103.873	10.3546	105.15	200
72	0.724122	104.384	10.288	105.147	200
73	0.724573	104.422	10.2234	105.145	200
74	0.72493	104.726	10.1572	105.144	200
75	0.73524	103.118	10.1037	105.137	200
76	0.735806	103.632	10.0471	105.132	200
77	0.736301	103.689	9.99194	105.127	200
78	0.73701	104.339	9.93295	105.125	200
79	0.737428	104.344	9.87574	105.122	200
80	0.738014	104.841	9.81578	105.121	200
81	0.738565	104.434	9.76012	105.119	200
82	0.739033	104.878	9.70207	105.119	200
83	0.739226	104.515	9.64792	105.117	200
84	0.739388	104.632	9.59338	105.115	200
85	0.740863	105.232	9.53828	105.116	200
