time	pps	kbps
0.100104	0	0
0.200223	1	35.232
0.300344	2	70.464
0.400464	4	140.928
0.500547	8	281.856
0.600643	16	563.712
0.700692	32	1127.42
0.800742	28	986.496
0.900804	44	1550.21
1.00085	2	70.464
1.10091	1	35.232
1.20096	0	0
1.30101	1	35.232
1.40112	48	1691.14
1.50118	88	3100.42
1.60123	2	70.464
1.70129	0	0
1.80136	58	2043.46
1.9015	59	2078.69
2.00167	90	3170.88
2.10169	50	1761.6
2.20187	87	3065.18
2.30192	64	2254.85
2.40194	16	563.712
2.50198	84	2959.49
2.60201	88	3100.42
2.70205	83	2924.26
2.80207	45	1585.44
2.90212	81	2853.79
3.00216	27	951.264
3.10219	93	3276.58
3.20223	10	352.32
3.30227	100	3523.2
3.40231	9	317.088
3.50238	20	704.64
3.60242	84	2959.49
3.70244	85	2994.72
3.80249	21	739.872
3.90254	99	3487.97
4.00259	83	2924.26
4.10263	77	2712.86
4.20269	98	3452.74
4.30279	83	2924.26
4.40282	88	3100.42
4.50286	91	3206.11
4.60291	104	3664.13
4.70295	99	3487.97
4.8031	67	2360.54
4.90315	74	2607.17
5.00319	96	3382.27
5.10324	9	317.088
5.20338	60	2113.92
5.30341	68	2395.78
5.40344	28	986.496
5.50347	17	598.944
5.60357	79	2783.33
5.70362	8	281.856
5.80367	0	0
5.90372	70	2466.24
6.00377	57	2008.22
6.10386	56	1972.99
6.2039	56	1972.99
6.30394	58	2043.46
6.40399	58	2043.46
6.50413	50	1761.6
6.60422	23	810.336
6.70426	54	1902.53
6.80432	61	2149.15
6.90438	61	2149.15
7.00444	62	2184.38
7.10449	62	2184.38
7.20453	62	2184.38
7.30458	62	2184.38
7.40463	63	2219.62
7.50467	63	2219.62
7.60472	63	2219.62
7.70476	63	2219.62
7.80481	63	2219.62
7.90487	63	2219.62
8.00492	63	2219.62
8.10498	63	2219.62
8.20504	63	2219.62
8.3051	63	2219.62
8.40514	60	2113.92
8.50518	63	2219.62
8.60523	63	2219.62
8.70527	63	2219.62
8.80531	45	1585.44
8.90536	21	739.872
9.00542	63	2219.62
9.10546	54	1902.53
9.20551	60	2113.92
9.30554	39	1374.05
9.40558	54	1902.53
9.50562	59	2078.69
9.60567	64	2254.85
9.70574	64	2254.85
9.80577	60	2113.92
9.9058	61	2149.15
10.0058	63	2219.62
10.1059	59	2078.69
10.2059	51	1796.83
10.3059	53	1867.3
10.4059	58	2043.46
10.506	64	2254.85
10.606	56	1972.99
10.706	53	1867.3
10.8061	34	1197.89
10.9063	62	2184.38
11.0063	24	845.568
11.1064	56	1972.99
11.2064	30	1056.96
11.3065	71	2501.47
11.4065	5	176.16
11.5066	56	1972.99
11.6066	6	211.392
11.7067	2	70.464
11.8067	45	1585.44
11.9068	37	1303.58
12.0068	26	916.032
12.1068	39	1374.05
12.2069	44	1550.21
12.3069	21	739.872
12.4069	45	1585.44
12.507	36	1268.35
12.607	39	1374.05
12.7071	28	986.496
12.8071	38	1338.82
12.9071	41	1444.51
13.0072	25	880.8
13.1072	38	1338.82
13.2074	39	1374.05
13.3074	23	810.336
13.4074	44	1550.21
13.5076	28	986.496
13.6076	26	916.032
13.7077	38	1338.82
13.8077	27	951.264
13.9077	41	1444.51
14.0078	11	387.552
14.1078	54	1902.53
14.2079	34	1197.89
14.3079	16	563.712
14.408	37	1303.58
14.508	41	1444.51
14.6081	15	528.48
14.7082	34	1197.89
14.8082	42	1479.74
14.9084	28	986.496
15.0084	28	986.496
15.1084	41	1444.51
15.2085	43	1514.98
15.3085	17	598.944
15.4085	34	1197.89
15.5086	44	1550.21
15.6086	33	1162.66
15.7086	29	1021.73
15.8087	38	1338.82
15.9087	44	1550.21
16.0087	21	739.872
16.1088	29	1021.73
