segment	time	rtt	rttvar	srtt	rto
1	0.176093	175.822	87.911	175.822	527.466
2	0.479561	303.225	97.784	191.747	582.883
3	0.577624	401.256	125.715	217.936	720.796
4	1.17769	697.914	214.281	277.933	1135.06
8	2.30059	1089.23	363.536	379.346	1833.49
9	2.42539	1113.64	409.881	425.239	2064.76
10	2.48271	1113.56	444.685	468.259	2247
11	3.32011	1019.31	457.981	502.7	2334.63
12	3.41029	1109.45	476.577	540.622	2446.93
13	3.51975	1094.14	486.195	575.217	2520
14	3.56383	1080.89	488.63	606.822	2561.34
15	4.36171	1041.39	481.873	633.982	2561.47
16	4.43313	1022.63	470.22	658.273	2539.15
17	4.49372	1083.18	464.557	684.83	2543.06
18	4.53339	1013.44	447.563	705.368	2495.62
19	4.5846	1020.52	436.529	718.499	2464.62
20	5.81346	1451.54	461.239	749.043	2594
21	5.88089	1447.49	481.006	778.145	2702.17
22	5.94526	1451.29	497.018	806.193	2794.26
23	6.02477	1491.17	512.681	834.733	2885.46
24	6.08575	1552.07	529.736	864.623	2983.57
25	6.13766	1552.85	542.944	893.299	3065.07
26	7.19407	1380.39	538.289	913.594	3066.75
27	7.23867	1357.58	530.431	932.094	3053.82
28	7.28301	1337.54	520.015	948.987	3029.05
29	7.3555	1330.52	508.475	964.884	2998.78
30	7.41628	1330.33	496.555	980.111	2966.33
31	7.57673	1490.69	497.724	1001.39	2992.28
32	7.73386	1596	503.78	1019.97	3035.09
33	10.0114	2817.14	584.617	1076.13	3414.6
34	10.1011	2862.18	659.707	1131.94	3770.77
35	10.2297	2946.43	731.88	1188.65	4000
36	10.3103	2954.56	796.507	1243.83	4000
37	10.396	2979.46	855.203	1298.07	4000
38	10.4781	2901.21	917.531	1364.87	4000
39	10.5466	2969.55	974.794	1431.73	4000
40	10.6051	2870.99	1032.85	1521.68	4000
52	24.7721	3910.3	1202.32	1670.97	4000
53	24.8099	3912.16	1332.18	1811.05	4000
54	26.2558	3074.03	1323.53	1889.98	4000
55	26.291	3109.13	1310.48	1966.18	4000
56	27.2418	2687.71	1261.41	1996.24	4000
57	27.3337	2561.31	1203.38	2019.79	4000
58	27.4184	2608.27	1152.14	2044.31	4000
59	28.9653	2709.29	1111.54	2072.02	4000
60	28.982	2690.75	1070.47	2097.8	4000
61	29.0458	2754.51	1035.99	2125.16	4000
62	29.8182	2576.17	987.245	2143.95	4000
63	29.8913	2557.42	939.43	2161.18	4000
64	29.9352	2516.63	890.765	2175.99	4000
65	31.4009	2435.33	838.147	2186.8	4000
66	31.4372	2455	790.651	2197.97	4000
67	31.554	2508.05	750.604	2210.89	4000
68	31.5916	2545.63	715.948	2224.84	4000
69	33.3662	3547.86	766.538	2279.96	4000
70	33.6473	3755.74	810.865	2326.08	4000
71	33.7293	3793.77	851.917	2371.95	4000
72	35.1275	3726.38	883.324	2414.27	4000
73	35.2159	3778.49	913.38	2456.91	4000
74	35.2829	3728.69	935.781	2496.65	4000
75	35.2926	3700.75	952.551	2534.28	4000
76	36.3004	2933.91	917.994	2546.77	4000
77	36.3215	2955	886.134	2559.52	4000
78	36.3638	2716.25	840.546	2564.42	4000
79	36.3924	2662.96	794.171	2567.5	4000
80	36.807	1679.26	800.05	2539.74	4000
81	36.832	1615.8	807.793	2510.87	4000
82	36.8459	1562.78	816.562	2481.24	4000
83	36.889	1596.16	820.844	2453.58	4000
84	37.985	1684.44	817.613	2429.55	4000
85	38.0207	1698.92	812.176	2406.71	4000
86	38.0844	1762.69	801.667	2386.59	4000
87	38.1935	1829.46	786.383	2369.18	4000
88	38.2243	1831.65	773.94	2355.74	4000
89	38.7824	1975.2	754.27	2346.23	4000
90	38.8283	1996.05	734.065	2337.47	4000
91	38.8375	1991.37	714.667	2328.82	4000
92	38.8504	1961.22	697.314	2319.63	4000
93	39.9986	2013.39	677.76	2311.97	4000
94	40.0759	2055	656.721	2305.55	4000
95	40.1057	2021.08	638.108	2298.44	4000
96	40.1461	1952.39	623.506	2289.79	4000
97	40.1885	1994.78	607.08	2282.41	4000
98	40.2235	1998.98	590.898	2275.33	4000
99	40.7053	1922.75	578.982	2266.51	4000
100	40.7363	1907.76	567.97	2257.54	4000
101	40.7868	1949.12	554.993	2249.83	4000
102	40.8484	1997.72	539.849	2243.53	4000
103	41.9552	1956.37	527.214	2236.35	4000
104	41.9899	1913.8	516.981	2228.29	4000
105	42.0085	1902.51	507.421	2220.14	4000
106	42.0651	1918.83	497.115	2212.61	4000
