segment	time	rtt	rttvar	srtt	rto
1	0.281502	281.369	140.685	281.369	844.108
2	0.671278	389.559	132.561	294.893	825.137
3	0.713713	431.952	133.686	312.025	846.768
4	1.36639	694.909	164.835	335.956	995.297
5	1.46193	790.39	201.035	364.358	1168.5
6	1.53605	822.135	222.43	383.432	1273.15
7	1.63192	917.957	248.438	405.704	1399.46
8	2.51932	1152.68	289.983	436.828	1596.76
10	2.63151	1169.38	326.864	467.351	1774.8
12	2.74762	1211.36	361.626	498.351	1944.86
13	2.80965	1273.34	396.073	530.642	2114.93
14	3.55632	985.057	400.935	549.576	2153.31
15	3.61932	1048.01	409.059	570.344	2206.58
16	3.66463	1032.91	413.519	589.618	2243.69
17	3.75528	1063.62	418.559	609.368	2283.6
18	3.79347	1045.63	420.034	627.546	2307.68
19	3.85254	1042.67	419.626	644.843	2323.35
20	4.61867	1062.13	419.431	662.23	2339.95
21	4.701	1081.46	419.414	679.698	2357.35
22	4.79703	1132.18	422.17	698.551	2387.23
23	4.82979	1074.31	418.302	714.208	2387.42
24	4.87203	1078.35	414.917	725.587	2385.25
25	4.92251	1069.75	410.495	736.342	2378.32
26	6.17636	1557.49	436.161	762.003	2506.65
27	6.24123	1622.31	457.368	783.511	2612.98
28	6.30432	1603.12	475.48	804.001	2705.92
29	6.33901	1541.76	486.409	819.371	2765.01
30	6.37577	1545.76	496.408	834.504	2820.14
31	6.4301	1600.05	506.02	848.175	2872.25
32	6.46797	1595.7	514.645	861.523	2920.1
33	6.50944	1586.72	522.165	874.473	2963.13
34	7.8529	1676.31	530.905	887.002	3010.62
35	7.93413	1757.49	540.338	899.092	3060.44
36	7.98604	1809.33	549.585	910.47	3108.81
37	8.11567	1874.23	558.998	921.422	3157.41
38	8.15511	1913.63	568.023	931.757	3203.85
39	8.23462	1930.09	576.298	941.357	3246.55
40	8.37948	2074.89	587.015	952.256	3300.31
41	8.45992	2120.69	597.397	962.689	3352.28
42	8.52453	2185.23	607.816	972.876	3404.14
43	8.75768	2381.7	620.332	983.883	3465.21
44	8.96497	2588.95	634.813	995.685	3534.94
45	9.0384	2608.05	648.391	1006.88	3600.44
46	9.09738	2629.2	661.205	1017.56	3662.38
47	9.17226	2704.03	674.696	1028.65	3727.43
48	9.26879	2759.14	687.893	1039.47	3791.04
49	9.35711	2847.41	701.227	1050.23	3855.14
50	10.6513	2798.14	713.121	1060.16	3912.64
51	10.7016	2848.45	724.321	1069.47	3966.76
