segment	time	rtt	rttvar	srtt	rto
1	0.0531744	53.0494	26.5247	53.0494	200
2	0.105257	51.98	20.1609	52.9157	200
3	0.105661	52.3944	15.251	52.8506	200
4	0.157552	52.1896	13.4272	52.8093	200
5	0.158779	53.3908	11.8215	52.8456	200
6	0.159182	53.4434	10.8862	52.8705	200
7	0.159987	54.2182	10.0913	52.9267	200
8	0.210494	52.852	9.46529	52.9243	200
9	0.211418	53.7638	8.92618	52.9506	200
10	0.211687	52.8052	8.48713	52.9469	200
11	0.212314	53.4079	8.08583	52.9585	200
12	0.212562	53.3267	7.76426	52.9661	200
13	0.213261	53.9973	7.48372	52.9876	200
14	0.213505	53.4646	7.23348	52.9961	200
15	0.2139	53.8417	6.96731	53.0137	200
16	0.262441	51.8577	6.75977	52.9931	200
17	0.262699	52.1296	6.54919	52.9777	200
18	0.264979	53.4812	6.36026	52.9856	200
19	0.265331	53.8319	6.18795	52.9988	200
20	0.266641	54.8895	6.06858	53.025	200
21	0.266966	55.2149	5.96084	53.0555	200
22	0.26774	55.3625	5.85935	53.0875	200
23	0.26803	55.6506	5.77694	53.1195	200
24	0.268868	56.1991	5.7095	53.158	200
25	0.26911	56.4888	5.65544	53.1959	200
26	0.269941	56.6149	5.60461	53.2347	200
27	0.27022	56.849	5.55938	53.2758	200
28	0.27107	57.1048	5.52333	53.3157	200
29	0.27129	57.3327	5.49195	53.3575	200
30	0.314845	52.2923	5.39972	53.3464	200
31	0.3158	53.304	5.2967	53.346	200
32	0.316042	53.2855	5.196	53.3454	200
33	0.317217	54.4374	5.11708	53.3559	200
34	0.317829	52.6109	5.033	53.3488	200
35	0.319018	53.8855	4.95271	53.3536	200
36	0.319295	53.8611	4.87333	53.3581	200
37	0.32089	55.4131	4.82301	53.3764	200
38	0.321983	55.26	4.77402	53.3921	200
39	0.323143	56.4166	4.74486	53.4174	200
40	0.323432	56.3824	4.71519	53.4421	200
41	0.323963	56.0826	4.68062	53.4641	200
42	0.324211	56.3574	4.65269	53.4867	200
43	0.324805	56.7249	4.63059	53.512	200
44	0.325036	56.9564	4.61206	53.5389	200
45	0.325574	56.645	4.58852	53.5631	200
46	0.325788	56.8531	4.56943	53.5873	200
47	0.326366	57.2092	4.55549	53.614	200
48	0.326583	56.5936	4.53232	53.6359	200
49	0.327181	57.1651	4.51757	53.6618	200
50	0.327405	57.1394	4.50312	53.686	200
51	0.327905	57.6209	4.49523	53.7133	200
52	0.328123	56.9952	4.47838	53.7361	200
53	0.328731	57.391	4.46694	53.7615	200
54	0.328943	57.6051	4.45828	53.7882	200
55	0.366769	51.8166	4.42557	53.7752	200
56	0.367056	52.1257	4.38904	53.7643	200
57	0.367794	51.9423	4.35526	53.7524	200
58	0.368538	52.2103	4.31825	53.7422	200
59	0.368813	52.4648	4.27824	53.7338	200
60	0.369712	52.4327	4.24102	53.7257	200
61	0.369925	52.0212	4.20931	53.715	200
62	0.370544	52.6071	4.17055	53.7081	200
63	0.371954	52.8645	4.12896	53.7028	200
64	0.372184	53.0927	4.08498	53.699	200
65	0.373059	53.7389	4.03682	53.6992	200
66	0.373269	52.3188	4.0052	53.691	200
67	0.373926	52.9477	3.96636	53.6866	200
68	0.374148	52.1083	3.93793	53.6772	200
69	0.374874	51.6706	3.91494	53.6653	200
70	0.375108	51.9024	3.89049	53.6552	200
71	0.37577	52.2744	3.86197	53.6474	200
72	0.375998	51.9699	3.83715	53.6379	200
73	0.376712	52.667	3.80457	53.6324	200
74	0.376924	52.673	3.77224	53.6269	200
75	0.377317	52.4614	3.74262	53.6203	200
76	0.377535	52.6696	3.71227	53.6151	200
77	0.378246	53.1617	3.67685	53.6127	200
78	0.378454	52.8366	3.64532	53.6084	200
79	0.379971	54.3335	3.61358	53.6124	200
80	0.380276	54.4422	3.58332	53.6169	200
81	0.380692	54.2784	3.55156	53.6205	200
82	0.380914	54.4892	3.52361	53.625	200
83	0.381414	54.7858	3.499	53.6311	200
84	0.381618	54.3908	3.47047	53.635	200
85	0.382096	54.8503	3.44698	53.6413	200
86	0.382298	54.8526	3.42369	53.6476	200
87	0.382693	54.7379	3.39938	53.6533	200
88	0.382905	54.7421	3.37628	53.6588	200
89	0.383372	55.1956	3.35788	53.6665	200
90	0.383571	54.7896	3.33553	53.6721	200
91	0.384808	55.8183	3.32364	53.6828	200
92	0.385009	56.0177	3.31375	53.6945	200
93	0.418821	51.9618	3.29794	53.6858	200
94	0.419137	52.0247	3.2822	53.6778	200
95	0.420112	52.982	3.25734	53.6745	200
96	0.420406	52.557	3.23676	53.6691	200
97	0.421406	52.7992	3.214	53.6649	200
98	0.421912	53.045	3.18906	53.6619	200
99	0.422414	53.5396	3.15957	53.6614	200
100	0.422674	52.9117	3.1364	53.6578	200
101	0.423275	53.29	3.11076	53.656	200
102	0.424337	54.3456	3.08834	53.6592	200
103	0.425483	54.8764	3.07102	53.6649	200
104	0.425698	53.7098	3.043	53.6651	200
105	0.426399	54.1908	3.01969	53.6675	200
106	0.4264	54.1772	2.99645	53.6699	200
107	0.428105	54.9856	2.98089	53.676	200
108	0.428577	55.2603	2.96842	53.683	200
109	0.429147	55.1686	2.95518	53.6897	200
110	0.429375	55.395	2.94402	53.6973	200
111	0.430041	55.8353	2.93682	53.7068	200
112	0.430266	55.3448	2.92523	53.7141	200
113	0.430672	55.7376	2.91717	53.7232	200
114	0.430874	55.7267	2.90902	53.7321	200
115	0.431418	55.5932	2.89998	53.7401	200
116	0.431588	55.5657	2.89072	53.748	200
117	0.432598	56.5344	2.88982	53.76	200
118	0.432839	56.0804	2.88491	53.77	200
119	0.433609	56.6361	2.88475	53.7824	200
120	0.433829	56.469	2.88304	53.794	200
121	0.434718	57.3334	2.8887	53.8092	200
122	0.434959	57.3857	2.89443	53.8241	200
123	0.435753	57.4524	2.90055	53.8392	200
124	0.435977	57.4834	2.90674	53.8544	200
125	0.43644	57.932	2.9165	53.8714	200
126	0.436684	56.6597	2.91543	53.883	200
127	0.437172	56.8497	2.91586	53.8954	200
128	0.437683	56.9378	2.91691	53.9081	200
129	0.438147	57.3929	2.92165	53.9226	200
130	0.438383	57.4283	2.92636	53.9367	200
131	0.438892	57.4291	2.93092	53.9508	200
132	0.43911	57.4524	2.93552	53.9649	200
133	0.439553	57.8794	2.94342	53.9807	200
134	0.439777	57.6371	2.94917	53.9954	200
135	0.440881	58.5365	2.96201	54.0138	200
136	0.441101	58.366	2.97322	54.0313	200
137	0.441549	58.7984	2.98769	54.0505	200
138	0.441785	58.8419	3.00178	54.0692	200
139	0.442276	58.8584	3.01574	54.088	200
140	0.442487	58.8786	3.02961	54.1067	200
141	0.442914	59.2876	3.04641	54.1269	200
142	0.443139	58.2893	3.05513	54.1432	200
143	0.443655	58.6009	3.06609	54.1606	200
144	0.471453	52.5448	3.05476	54.1543	200
145	0.471734	52.8261	3.04127	54.1491	200
146	0.472593	53.4006	3.0239	54.1462	200
147	0.472897	52.7303	3.01172	54.1409	200
148	0.473711	53.2344	2.99577	54.1374	200
149	0.474142	53.5153	2.97779	54.1351	200
150	0.474868	53.3923	2.96086	54.1323	200
151	0.475297	53.2007	2.94548	54.1287	200
152	0.475839	53.3671	2.92894	54.1259	200
153	0.476239	53.5148	2.91138	54.1235	200
154	0.477745	55.0073	2.89647	54.1268	200
155	0.478011	54.6866	2.87929	54.1289	200
156	0.478619	54.2263	2.85883	54.1292	200
157	0.479107	53.5611	2.84199	54.1271	200
158	0.479702	54.1412	2.8212	54.1272	200
159	0.479944	53.9848	2.8015	54.1267	200
160	0.480815	54.3874	2.78282	54.1276	200
161	0.48122	54.7906	2.76723	54.1301	200
162	0.481856	53.6966	2.75007	54.1285	200
163	0.482132	53.9666	2.73158	54.1279	200
164	0.482631	53.9998	2.71299	54.1274	200
165	0.482991	53.7926	2.696	54.1262	200
166	0.483625	54.2004	2.67727	54.1265	200
167	0.483907	54.4806	2.66068	54.1278	200
168	0.484518	54.4204	2.64376	54.1288	200
169	0.484875	54.5636	2.62798	54.1304	200
170	0.485317	54.5967	2.61254	54.132	200
171	0.485752	54.8334	2.59889	54.1345	200
172	0.486455	55.5129	2.59042	54.1393	200
173	0.486689	55.2268	2.57998	54.1431	200
174	0.487383	55.7688	2.57335	54.1487	200
175	0.487614	54.9661	2.56116	54.1516	200
176	0.488156	55.4855	2.55264	54.1562	200
177	0.488386	55.3695	2.54334	54.1604	200
178	0.488904	55.2441	2.5332	54.1642	200
179	0.489124	55.2558	2.52319	54.168	200
180	0.489712	54.9413	2.51104	54.1707	200
181	0.489953	55.1793	2.50089	54.1741	200
182	0.490915	55.9057	2.49569	54.1799	200
183	0.491148	55.3446	2.48669	54.1838	200
184	0.492502	56.4767	2.48539	54.1916	200
185	0.49274	56.2561	2.48254	54.1986	200
186	0.493568	57.0573	2.48508	54.2082	200
187	0.493796	57.0727	2.48765	54.2179	200
188	0.494301	56.9608	2.48937	54.2272	200
189	0.494525	56.795	2.4899	54.2358	200
190	0.495224	57.0251	2.49187	54.245	200
191	0.495452	57.248	2.49523	54.2549	200
192	0.495828	57.3944	2.49947	54.2652	200
193	0.496053	57.1172	2.50179	54.2746	200
194	0.496531	57.3753	2.50573	54.2848	200
195	0.496778	57.1821	2.50831	54.2943	200
196	0.497418	57.8078	2.51492	54.3059	200
197	0.497637	57.8201	2.52149	54.3175	200
198	0.498047	57.1181	2.52333	54.3267	200
199	0.498262	57.1226	2.52512	54.3359	200
200	0.498724	57.1272	2.52683	54.3448	200
201	0.498941	57.3337	2.52979	54.3544	200
202	0.499341	57.5051	2.53377	54.3645	200
203	0.499524	57.2216	2.53585	54.3736	200
204	0.499862	57.3321	2.53855	54.3831	200
205	0.500113	57.1568	2.54006	54.392	200
206	0.50066	57.6873	2.5449	54.4026	200
207	0.500886	57.7028	2.54974	54.4132	200
208	0.501153	57.449	2.55286	54.4229	200
209	0.524277	52.7206	2.54754	54.4176	200
210	0.524979	53.1822	2.53934	54.4137	200
211	0.525949	54.1464	2.52514	54.4129	200
212	0.526259	53.6113	2.51437	54.4104	200
213	0.52691	53.9567	2.50149	54.4089	200
214	0.527177	53.4071	2.49212	54.4058	200
215	0.527905	53.6909	2.48101	54.4036	200
216	0.528221	53.9984	2.46804	54.4023	200
217	0.528717	53.7921	2.45643	54.4004	200
218	0.529102	53.7457	2.44517	54.3984	200
219	0.530135	54.2383	2.43088	54.3979	200
220	0.530541	54.2481	2.41697	54.3974	200
221	0.531155	54.8502	2.405	54.3988	200
222	0.531573	53.7683	2.39418	54.3969	200
223	0.532104	54.0418	2.38174	54.3958	200
224	0.53236	53.6915	2.37152	54.3936	200
225	0.532952	53.7851	2.36077	54.3918	200
226	0.533702	54.5054	2.34706	54.3921	200
227	0.534665	54.8923	2.3358	54.3937	200
228	0.535019	55.0398	2.3255	54.3956	200
229	0.535995	55.0882	2.31554	54.3977	200
230	0.53708	55.7919	2.31006	54.4019	200
231	0.538549	56.638	2.30962	54.4085	200
232	0.538839	56.9203	2.31082	54.416	200
233	0.539263	57.0818	2.31293	54.4239	200
234	0.539514	56.8381	2.31354	54.4311	200
235	0.540173	57.1263	2.31581	54.4392	200
236	0.540629	56.7563	2.31582	54.446	200
237	0.541059	57.3681	2.31943	54.4547	200
238	0.541556	57.598	2.32433	54.4641	200
239	0.542065	57.4936	2.32853	54.4731	200
240	0.542939	57.9725	2.3355	54.4835	200
241	0.544052	58.4464	2.34496	54.4951	200
242	0.544439	58.6354	2.3554	54.5071	200
243	0.544969	59.157	2.36874	54.5206	200
244	0.545196	58.694	2.37923	54.5327	200
245	0.545607	58.8716	2.39062	54.5454	200
246	0.545833	58.4041	2.39916	54.5566	200
247	0.546623	58.9607	2.41081	54.5694	200
248	0.546858	59.1901	2.42366	54.5828	200
