segment	time	rtt	rttvar	srtt	rto
1	0.0524397	52.3572	26.1786	52.3572	200
2	0.104794	52.2289	19.6661	52.3412	200
3	0.105176	52.5893	14.8116	52.3722	200
4	0.157895	52.9889	13.0372	52.4108	200
5	0.158177	53.2526	11.5128	52.4634	200
6	0.15883	53.5853	10.6469	52.5101	200
7	0.159077	53.8098	9.86796	52.5643	200
8	0.210265	52.2814	9.26889	52.5554	200
9	0.211218	53.2173	8.73095	52.5761	200
10	0.212037	53.8142	8.35631	52.6071	200
11	0.212316	54.0821	8.01225	52.6439	200
12	0.21302	54.1361	7.74058	52.675	200
13	0.213258	54.3602	7.48827	52.7101	200
14	0.213927	54.8037	7.2956	52.7475	200
15	0.214168	55.0323	7.11664	52.7883	200
16	0.264319	53.4871	6.91608	52.7992	200
17	0.264961	54.0236	6.73822	52.8184	200
18	0.26623	54.9629	6.61061	52.8482	200
19	0.266499	55.2123	6.49266	52.881	200
20	0.267212	55.11	6.38607	52.9089	200
21	0.267475	55.3559	6.28759	52.9394	200
22	0.268154	55.7905	6.20949	52.9718	200
23	0.268424	56.0496	6.13831	53.0068	200
24	0.26909	56.0177	6.07316	53.0382	200
25	0.269349	56.2633	6.01382	53.0718	200
26	0.269996	56.691	5.96777	53.1066	200
27	0.270259	56.9306	5.92655	53.1433	200
28	0.271415	57.4328	5.89731	53.1816	200
29	0.272041	58.0485	5.87891	53.2251	200
30	0.27299	58.7806	5.87352	53.2714	200
31	0.273278	59.0551	5.87202	53.3196	200
32	0.31742	52.9589	5.78591	53.3168	200
33	0.319017	54.5299	5.71446	53.3262	200
34	0.319392	54.1933	5.64317	53.3326	200
35	0.320511	55.0638	5.58564	53.3454	200
36	0.320786	54.4945	5.52403	53.3533	200
37	0.322088	55.7812	5.48102	53.3702	200
38	0.322597	56.0516	5.44419	53.3878	200
39	0.324058	57.4984	5.42664	53.4149	200
40	0.324346	57.0728	5.40453	53.4377	200
41	0.32541	58.1259	5.39558	53.467	200
42	0.325693	58.1677	5.3873	53.495	200
43	0.326515	58.9785	5.38845	53.5277	200
44	0.326761	58.547	5.38425	53.5562	200
45	0.327327	59.0946	5.38601	53.5876	200
46	0.327552	59.0818	5.38718	53.6175	200
47	0.328131	59.6504	5.3942	53.6503	200
48	0.328361	59.2121	5.39594	53.6793	200
49	0.329308	60.1482	5.40712	53.713	200
50	0.329629	60.2344	5.41827	53.7456	200
51	0.330241	60.8323	5.43495	53.781	200
52	0.330482	60.4251	5.44658	53.8129	200
53	0.33106	60.9917	5.46323	53.8475	200
54	0.331351	61.0423	5.47927	53.8808	200
55	0.331941	61.6215	5.50021	53.9166	200
56	0.332172	60.6342	5.51107	53.9466	200
57	0.332749	61.1859	5.52651	53.9789	200
58	0.332981	60.8436	5.53804	54.0085	200
59	0.333545	61.388	5.55392	54.0403	200
60	0.333785	60.7195	5.56329	54.0681	200
61	0.335095	62.0175	5.58318	54.1013	200
62	0.33534	62.0166	5.60199	54.1332	200
63	0.33595	62.6128	5.62519	54.1674	200
64	0.369341	51.8348	5.59947	54.1583	200
65	0.371108	53.5851	5.5602	54.156	200
66	0.371514	52.3355	5.53187	54.1491	200
67	0.372147	52.9497	5.49905	54.1446	200
68	0.372467	53.0266	5.46683	54.1405	200
69	0.37327	53.8153	5.42903	54.1393	200
70	0.373675	53.1003	5.39767	54.1356	200
71	0.375186	54.5968	5.36241	54.1372	200
72	0.375499	54.6688	5.32886	54.1391	200
73	0.376109	55.2691	5.2997	54.143	200
74	0.376356	54.0876	5.26427	54.1428	200
75	0.37817	55.862	5.24032	54.1486	200
76	0.379186	56.3326	5.22021	54.1558	200
77	0.380037	57.1491	5.20556	54.1656	200
78	0.380298	56.1582	5.18496	54.172	200
79	0.381554	57.4043	5.17244	54.1824	200
80	0.381825	57.4353	5.16045	54.1925	200
81	0.382322	57.9184	5.15148	54.2042	200
82	0.382586	57.1189	5.13784	54.2131	200
83	0.383633	58.1469	5.1305	54.2251	200
84	0.383905	58.1625	5.1234	54.2368	200
85	0.384597	58.8458	5.12034	54.2505	200
86	0.385263	58.6944	5.1164	54.2634	200
87	0.386687	60.1055	5.12062	54.2804	200
88	0.386988	60.187	5.12509	54.2972	200
89	0.387989	61.1768	5.13506	54.3167	200
90	0.388259	60.8838	5.14301	54.335	200
91	0.389164	61.7797	5.1558	54.3556	200
92	0.389433	61.837	5.16844	54.376	200
93	0.390042	62.4355	5.18415	54.3979	200
94	0.3903	62.1209	5.19766	54.4184	200
95	0.391147	62.9553	5.21542	54.4411	200
96	0.391626	63.2256	5.23401	54.464	200
97	0.39261	64.2015	5.25746	54.4894	200
98	0.393231	63.8409	5.27835	54.5132	200
99	0.393957	64.556	5.30266	54.5388	200
100	0.394252	64.6213	5.32656	54.564	200
101	0.394875	65.2278	5.35325	54.5907	200
102	0.395138	64.8427	5.37726	54.6158	200
103	0.395737	65.4315	5.40392	54.6423	200
104	0.395997	65.4716	5.43	54.6684	200
105	0.396575	66.0409	5.45857	54.6957	200
106	0.396827	65.7148	5.4848	54.7217	200
107	0.398345	67.2165	5.51787	54.7512	200
108	0.398618	67.2223	5.55006	54.78	200
109	0.399196	67.7918	5.5846	54.8101	200
110	0.399464	67.4717	5.61677	54.8389	200
111	0.400062	68.061	5.65134	54.869	200
112	0.400323	68.1126	5.68523	54.8985	200
113	0.400912	68.6858	5.7214	54.9293	200
114	0.40117	68.3734	5.75528	54.9588	200
118	0.402166	68.5711	5.78974	54.9886	200
119	0.402446	68.84	5.82448	55.0185	200
124	0.403042	67.6599	5.85387	55.0457	200
125	0.403278	67.8856	5.88347	55.0729	200
128	0.421138	51.7006	5.87283	55.0658	200
129	0.421534	52.084	5.86078	55.0596	200
130	0.423057	51.7624	5.8501	55.0527	200
131	0.423766	52.4572	5.83676	55.0474	200
132	0.424328	52.753	5.82225	55.0427	200
133	0.425651	54.061	5.80273	55.0407	200
134	0.426455	54.244	5.78254	55.0391	200
135	0.427622	55.3997	5.76103	55.0398	200
136	0.42805	55.5297	5.74011	55.0408	200
137	0.428763	56.1073	5.72185	55.0429	200
138	0.429077	55.7491	5.70226	55.0443	200
139	0.429945	56.5994	5.68631	55.0473	200
