time	pps	kbps
0.100985	2	70.464
0.201352	12	422.784
0.302779	48	1691.14
0.402891	122	4298.3
0.503029	148	5214.34
0.603808	330	11626.6
0.703925	208	7328.26
0.80407	202	7116.86
0.904143	138	4862.02
1.00514	110	3875.52
1.10546	98	3452.74
1.20563	122	4298.3
1.30575	140	4932.48
1.40581	138	4862.02
1.5059	154	5425.73
1.60639	166	5848.51
1.70651	178	6271.3
1.80653	178	6271.3
1.9071	172	6059.9
2.00715	184	6482.69
2.10854	200	7046.4
2.20882	192	6764.54
2.30895	212	7469.18
2.40906	220	7751.04
2.5092	230	8103.36
2.60993	218	7680.58
2.71025	220	7751.04
2.81038	244	8596.61
2.91085	246	8667.07
3.0109	268	9442.18
3.11168	270	9512.64
3.21177	270	9512.64
3.31189	274	9653.57
3.41203	286	10076.4
3.5122	196	6905.47
3.61244	282	9935.42
3.7125	178	6271.3
3.81289	170	5989.44
3.91359	160	5637.12
4.01692	172	6059.9
4.11807	150	5284.8
4.21853	142	5002.94
4.31943	194	6835.01
4.42378	134	4721.09
4.52384	172	6059.9
4.62431	214	7539.65
4.72442	210	7398.72
4.82449	230	8103.36
4.92785	204	7187.33
5.02854	240	8455.68
5.12869	260	9160.32
5.22877	252	8878.46
5.32884	260	9160.32
5.429	264	9301.25
5.52997	288	10146.8
5.63007	280	9864.96
5.73023	296	10428.7
5.83097	290	10217.3
5.93115	302	10640.1
6.03152	306	10781
6.13162	316	11133.3
6.2317	322	11344.7
6.33378	258	9089.86
6.43388	86	3029.95
6.53406	140	4932.48
6.63415	168	5918.98
6.73425	140	4932.48
6.83484	184	6482.69
6.93493	196	6905.47
7.03501	202	7116.86
7.13515	214	7539.65
7.23521	226	7962.43
7.33541	232	8173.82
7.43586	204	7187.33
7.53638	222	7821.5
7.63689	218	7680.58
7.73722	248	8737.54
7.83747	250	8808
7.93752	256	9019.39
8.03776	276	9724.03
8.13808	276	9724.03
8.23886	290	10217.3
8.3389	286	10076.4
8.43896	296	10428.7
8.53932	302	10640.1
8.63939	318	11203.8
8.73998	324	11415.2
8.84009	238	8385.22
8.94015	310	10921.9
9.0403	210	7398.72
9.14038	132	4650.62
9.2407	184	6482.69
9.34793	184	6482.69
9.44914	96	3382.27
9.54934	150	5284.8
9.64957	88	3100.42
9.75012	102	3593.66
9.85024	118	4157.38
9.9504	134	4721.09
10.0505	142	5002.94
10.1506	150	5284.8
10.2508	156	5496.19
10.3511	136	4791.55
10.4513	150	5284.8
10.5514	162	5707.58
10.6515	178	6271.3
10.7516	194	6835.01
10.8517	162	5707.58
10.9518	194	6835.01
11.0522	204	7187.33
11.1524	208	7328.26
11.2532	218	7680.58
11.3534	194	6835.01
11.4534	214	7539.65
11.5535	224	7891.97
11.6538	240	8455.68
11.7539	244	8596.61
11.854	266	9371.71
11.9544	260	9160.32
12.0546	276	9724.03
12.1548	272	9583.1
12.2549	284	10005.9
12.3554	294	10358.2
12.4555	310	10921.9
12.5556	308	10851.5
12.6557	314	11062.8
12.7558	314	11062.8
12.8567	318	11203.8
12.9574	302	10640.1
13.0575	284	10005.9
13.1576	248	8737.54
13.2577	152	5355.26
13.358	114	4016.45
13.4587	102	3593.66
13.5588	92	3241.34
13.659	102	3593.66
13.7591	126	4439.23
13.8592	130	4580.16
13.9599	132	4650.62
14.06	140	4932.48
14.1601	142	5002.94
14.2602	154	5425.73
14.3603	162	5707.58
14.4606	158	5566.66
14.5607	182	6412.22
14.6609	194	6835.01
14.761	202	7116.86
14.8611	192	6764.54
14.9612	190	6694.08
15.0614	210	7398.72
15.1614	218	7680.58
15.2617	224	7891.97
15.3617	234	8244.29
15.4621	190	6694.08
15.5629	140	4932.48
15.6629	214	7539.65
15.763	134	4721.09
15.8632	124	4368.77
15.9653	130	4580.16
16.0654	110	3875.52
16.1655	142	5002.94
16.2656	128	4509.7
16.3658	94	3311.81
16.4659	102	3593.66
16.5677	80	2818.56
16.6679	100	3523.2
16.768	110	3875.52
16.868	116	4086.91
16.9687	130	4580.16
17.0688	144	5073.41
17.169	152	5355.26
17.2691	162	5707.58
17.3692	158	5566.66
17.4695	146	5143.87
17.5696	172	6059.9
17.6696	180	6341.76
17.7697	190	6694.08
17.8699	162	5707.58
17.97	122	4298.3
18.0707	170	5989.44
18.1712	104	3664.13
18.2714	166	5848.51
18.3715	136	4791.55
18.4715	120	4227.84
18.5716	122	4298.3
18.6717	130	4580.16
18.7718	134	4721.09
18.8718	150	5284.8
18.9719	162	5707.58
19.0728	168	5918.98
19.1731	168	5918.98
19.2732	174	6130.37
19.3732	190	6694.08
19.4733	170	5989.44
19.5735	192	6764.54
19.6736	198	6975.94
19.7738	220	7751.04
19.8739	212	7469.18
19.974	214	7539.65
20.0746	234	8244.29
20.1747	236	8314.75
20.2748	238	8385.22
20.3749	248	8737.54
20.475	268	9442.18
20.5751	208	7328.26
20.6753	112	3945.98
20.7755	158	5566.66
20.8766	106	3734.59
20.9768	138	4862.02
21.0768	148	5214.34
21.1769	168	5918.98
21.277	164	5778.05
21.3771	172	6059.9
21.4772	182	6412.22
21.5775	192	6764.54
21.6776	210	7398.72
21.7777	182	6412.22
21.8778	178	6271.3
21.978	222	7821.5
22.0789	214	7539.65
22.1789	228	8032.9
22.279	242	8526.14
22.3792	242	8526.14
22.4793	252	8878.46
22.5795	266	9371.71
22.6802	268	9442.18
22.7804	266	9371.71
22.8807	278	9794.5
22.9815	284	10005.9
23.0817	268	9442.18
23.1821	302	10640.1
23.283	284	10005.9
23.3848	242	8526.14
