segment	time	rtt	rttvar	srtt	rto
1	0.102759	102.652	51.3262	102.652	307.957
2	0.208173	105.257	39.1458	102.978	259.561
3	0.211114	108.182	30.6604	103.629	226.27
4	0.314387	105.703	27.0871	103.758	212.107
5	0.314532	105.847	23.9623	103.889	200
6	0.314623	103.363	22.0092	103.867	200
7	0.314717	103.408	20.2133	103.848	200
8	0.419911	105.42	19.0483	103.897	200
9	0.42001	105.525	17.9595	103.948	200
10	0.420076	105.505	17.1394	103.987	200
11	0.420145	105.559	16.3611	104.026	200
12	0.420205	105.546	15.7427	104.058	200
13	0.420295	105.61	15.1514	104.09	200
14	0.420295	105.554	14.6626	104.116	200
15	0.420295	105.533	14.1107	104.146	200
16	0.52607	105.983	13.6724	104.178	200
17	0.52786	107.856	13.3154	104.244	200
18	0.528008	107.917	13.0141	104.302	200
19	0.528088	108.035	12.7241	104.36	200
20	0.528153	108.049	12.4731	104.411	200
21	0.528216	108.1	12.2291	104.462	200
22	0.528266	108.095	11.9903	104.513	200
23	0.528323	108.142	11.7813	104.558	200
24	0.528383	108.152	11.5766	104.603	200
25	0.528449	108.187	11.395	104.644	200
26	0.5285	108.193	11.2166	104.684	200
27	0.528562	108.257	11.0429	104.725	200
28	0.528623	108.317	10.8877	104.762	200
29	0.528676	108.369	10.736	104.8	200
30	0.629192	103.03	10.5492	104.781	200
31	0.629459	103.311	10.3746	104.767	200
32	0.63083	102.895	10.2111	104.749	200
33	0.63166	103.715	10.0346	104.739	200
34	0.632146	104.088	9.85418	104.733	200
35	0.633355	105.278	9.68795	104.738	200
36	0.63373	105.601	9.53037	104.746	200
37	0.634984	106.838	9.39754	104.764	200
38	0.63525	107.061	9.27919	104.783	200
39	0.635939	107.732	9.17369	104.808	200
40	0.636192	107.933	9.07288	104.834	200
41	0.636526	108.217	8.97805	104.862	200
42	0.636788	108.476	8.89424	104.89	200
43	0.637434	109.06	8.82042	104.923	200
44	0.637766	109.393	8.75244	104.958	200
45	0.638286	109.865	8.69236	104.996	200
46	0.638505	110.075	8.63922	105.034	200
47	0.639002	110.517	8.59281	105.074	200
48	0.63921	110.678	8.54885	105.115	200
49	0.639692	111.145	8.51181	105.159	200
50	0.639908	111.313	8.47906	105.202	200
51	0.640326	111.716	8.45176	105.247	200
52	0.640521	111.865	8.42628	105.293	200
53	0.641077	112.36	8.4074	105.342	200
54	0.641291	112.572	8.39104	105.393	200
55	0.732955	103.664	8.30338	105.381	200
56	0.733359	104.085	8.21118	105.373	200
57	0.734549	105.034	8.10759	105.371	200
58	0.734836	103.946	8.01965	105.361	200
59	0.736032	105.119	7.91732	105.36	200
60	0.736494	104.758	7.82587	105.356	200
61	0.738201	105.984	7.73591	105.36	200
62	0.738646	106.323	7.65124	105.366	200
63	0.739274	105.853	7.56169	105.369	200
64	0.739585	106.159	7.47705	105.374	200
65	0.740391	106.603	7.40267	105.381	200
66	0.740855	105.814	7.3197	105.384	200
67	0.741504	106.443	7.24516	105.39	200
68	0.741887	106.588	7.17317	105.397	200
69	0.742716	106.715	7.10347	105.405	200
70	0.74327	107.26	7.04384	105.415	200
71	0.744264	108.013	6.99331	105.43	200
72	0.744533	107.942	6.94238	105.444	200
73	0.745065	108.461	6.89777	105.462	200
74	0.74527	108.444	6.85328	105.479	200
75	0.745673	108.178	6.80607	105.494	200
76	0.74589	108.371	6.76336	105.51	200
77	0.746527	108.699	6.72452	105.527	200
78	0.746766	108.435	6.68304	105.543	200
79	0.747378	109.031	6.64831	105.562	200
80	0.747595	109.042	6.61388	105.581	200
81	0.748032	108.982	6.57896	105.599	200
82	0.748249	109.197	6.54791	105.618	200
83	0.749276	110.018	6.52554	105.641	200
84	0.749489	109.756	6.50044	105.662	200
85	0.750001	110.246	6.48048	105.686	200
86	0.750207	110.261	6.46063	105.71	200
87	0.750603	110.232	6.44044	105.733	200
88	0.75082	110.26	6.4213	105.756	200
89	0.751311	110.738	6.40691	105.781	200
90	0.751516	110.393	6.38896	105.804	200
91	0.752017	110.679	6.37382	105.828	200
92	0.752227	110.883	6.36062	105.854	200
93	0.838315	105.246	6.30309	105.851	200
94	0.838612	105.159	6.24913	105.847	200
95	0.841228	107.743	6.20727	105.856	200
96	0.842744	108.102	6.16918	105.867	200
97	0.843158	108.273	6.13299	105.879	200
98	0.844798	108.609	6.10028	105.892	200
99	0.845622	109.497	6.07629	105.909	200
100	0.846507	109.918	6.0564	105.928	200
101	0.847223	108.631	6.02535	105.941	200
102	0.856851	118.269	6.0837	105.998	200
103	0.860596	121.668	6.17246	106.071	200
104	0.861677	122.313	6.2657	106.146	200
105	0.86213	122.48	6.35893	106.221	200
106	0.863147	123.457	6.45965	106.301	200
107	0.863679	123.165	6.55598	106.379	200
108	0.86497	124.026	6.65501	106.458	200
109	0.865577	123.992	6.75214	106.536	200
110	0.867958	126.363	6.86888	106.625	200
111	0.868153	126.134	6.98174	106.712	200
