time	pps	kbps
0.100104	0	0
0.200292	1	35.232
0.301168	2	70.464
0.401398	4	140.928
0.501578	8	281.856
0.604252	16	563.712
0.704965	29	1021.73
0.805915	58	2043.46
0.906929	49	1726.37
1.00711	50	1761.6
1.10806	51	1796.83
1.20951	52	1832.06
1.30968	53	1867.3
1.41015	54	1902.53
1.51071	55	1937.76
1.61091	55	1937.76
1.71136	56	1972.99
1.81194	56	1972.99
1.9122	51	1796.83
2.01547	28	986.496
2.11571	51	1796.83
2.21669	53	1867.3
2.31783	47	1655.9
2.41802	48	1691.14
2.51941	48	1691.14
2.61957	49	1726.37
2.71972	49	1726.37
2.81983	45	1585.44
2.92034	48	1691.14
3.02044	51	1796.83
3.12119	46	1620.67
3.22156	47	1655.9
3.32261	47	1655.9
3.42308	52	1832.06
3.52323	52	1832.06
3.62432	52	1832.06
3.72443	52	1832.06
3.82562	52	1832.06
3.92576	52	1832.06
4.02615	52	1832.06
4.1263	52	1832.06
4.22639	52	1832.06
4.32648	52	1832.06
4.42671	52	1832.06
4.52761	52	1832.06
4.62778	52	1832.06
4.72791	48	1691.14
4.82827	46	1620.67
4.92835	43	1514.98
5.02929	47	1655.9
5.12938	46	1620.67
5.22954	50	1761.6
5.32984	52	1832.06
5.43002	53	1867.3
5.53113	53	1867.3
5.63215	53	1867.3
5.73234	53	1867.3
5.83246	53	1867.3
5.93324	53	1867.3
6.03353	49	1726.37
6.13366	45	1585.44
6.23379	50	1761.6
6.33399	51	1796.83
6.43404	54	1902.53
6.53514	55	1937.76
6.63529	55	1937.76
6.7354	56	1972.99
6.83555	56	1972.99
6.93569	57	2008.22
7.03584	58	2043.46
7.1364	58	2043.46
7.23653	59	2078.69
7.33687	60	2113.92
7.43705	61	2149.15
7.53723	62	2184.38
7.63812	63	2219.62
7.73936	64	2254.85
7.84055	65	2290.08
7.94067	67	2360.54
8.04081	59	2078.69
8.14103	65	2290.08
8.24132	58	2043.46
8.34163	70	2466.24
8.44205	69	2431.01
8.54216	70	2466.24
8.64241	73	2571.94
8.74384	79	2783.33
8.84403	81	2853.79
8.94415	84	2959.49
9.04422	86	3029.95
9.14434	83	2924.26
9.24455	90	3170.88
9.34477	88	3100.42
9.44484	90	3170.88
9.54499	92	3241.34
9.64509	69	2431.01
9.74551	58	2043.46
9.84574	69	2431.01
9.94597	68	2395.78
10.0461	61	2149.15
10.1462	58	2043.46
10.2463	69	2431.01
