time	pps	kbps
0.100134	0	0
0.202563	1	35.232
0.303584	2	70.464
0.403782	4	140.928
0.503956	8	281.856
0.605033	14	493.248
0.705174	25	880.8
0.806249	38	1338.82
0.906474	38	1338.82
1.00769	49	1726.37
1.10788	23	810.336
1.20793	26	916.032
1.30903	28	986.496
1.40986	29	1021.73
1.51025	30	1056.96
1.61034	16	563.712
1.71055	29	1021.73
1.81076	31	1092.19
1.91091	31	1092.19
2.0111	31	1092.19
2.11125	32	1127.42
2.21151	32	1127.42
2.31188	32	1127.42
2.41217	28	986.496
2.51272	30	1056.96
2.6128	26	916.032
2.71295	32	1127.42
2.81315	30	1056.96
2.91333	32	1127.42
3.01351	32	1127.42
3.11363	31	1092.19
3.21381	32	1127.42
3.31537	32	1127.42
3.41557	32	1127.42
3.5158	26	916.032
3.61588	30	1056.96
3.71598	32	1127.42
3.81613	32	1127.42
3.91624	31	1092.19
4.01638	26	916.032
4.1178	33	1162.66
4.2186	34	1197.89
4.31877	38	1338.82
4.41986	45	1585.44
4.51999	57	2008.22
4.62008	67	2360.54
4.72028	75	2642.4
4.82035	92	3241.34
4.92718	90	3170.88
5.02745	108	3805.06
5.12778	94	3311.81
5.22942	42	1479.74
5.32953	53	1867.3
5.4314	58	2043.46
5.53157	63	2219.62
5.63262	65	2290.08
5.73274	67	2360.54
5.83346	67	2360.54
5.93357	66	2325.31
6.03371	68	2395.78
6.13382	68	2395.78
6.23389	68	2395.78
6.33407	68	2395.78
6.43505	68	2395.78
6.53516	68	2395.78
6.63545	66	2325.31
6.73616	65	2290.08
6.83697	59	2078.69
6.93724	61	2149.15
7.03731	65	2290.08
7.13739	66	2325.31
7.23805	68	2395.78
7.33825	52	1832.06
7.43917	64	2254.85
7.5402	68	2395.78
7.64123	62	2184.38
7.74137	63	2219.62
7.84143	67	2360.54
7.9416	68	2395.78
8.04175	68	2395.78
8.14181	68	2395.78
8.24187	68	2395.78
8.34202	65	2290.08
8.44262	70	2466.24
8.5436	77	2712.86
8.6437	86	3029.95
8.7438	101	3558.43
8.84479	116	4086.91
8.94495	93	3276.58
9.04507	100	3523.2
9.14521	109	3840.29
9.24527	10	352.32
9.34535	44	1550.21
9.44546	51	1796.83
9.54578	21	739.872
9.64589	23	810.336
9.74609	20	704.64
9.84626	25	880.8
9.94667	29	1021.73
10.0477	30	1056.96
10.1478	30	1056.96
10.2479	30	1056.96
10.3481	31	1092.19
10.4482	31	1092.19
10.5483	31	1092.19
10.6484	31	1092.19
10.7486	31	1092.19
10.8499	31	1092.19
10.9505	31	1092.19
11.0506	31	1092.19
11.1508	31	1092.19
11.251	31	1092.19
11.3522	31	1092.19
11.4524	31	1092.19
11.5525	31	1092.19
11.6527	31	1092.19
11.7528	31	1092.19
11.853	31	1092.19
11.9539	31	1092.19
12.055	31	1092.19
12.156	31	1092.19
12.2574	31	1092.19
12.3586	31	1092.19
12.4587	30	1056.96
12.5588	21	739.872
12.6589	28	986.496
12.7591	37	1303.58
12.8596	52	1832.06
12.9603	60	2113.92
13.0605	77	2712.86
13.1614	94	3311.81
13.2616	109	3840.29
13.3619	96	3382.27
13.4631	72	2536.7
13.5633	16	563.712
13.6634	45	1585.44
13.7635	48	1691.14
13.8636	49	1726.37
13.9638	58	2043.46
14.064	56	1972.99
14.1641	60	2113.92
14.2642	63	2219.62
14.3646	64	2254.85
14.4648	65	2290.08
14.5648	65	2290.08
14.6656	32	1127.42
14.7656	59	2078.69
14.8657	61	2149.15
14.9658	23	810.336
15.0664	10	352.32
15.1665	26	916.032
15.2666	31	1092.19
15.3667	32	1127.42
15.4668	33	1162.66
15.567	33	1162.66
15.6672	33	1162.66
15.7674	34	1197.89
15.8675	34	1197.89
15.9677	34	1197.89
16.0687	34	1197.89
16.1689	34	1197.89
16.2691	34	1197.89
16.3703	34	1197.89
16.4716	34	1197.89
16.5722	34	1197.89
16.6729	34	1197.89
16.7731	34	1197.89
16.8732	34	1197.89
16.9742	28	986.496
17.0761	29	1021.73
17.1771	34	1197.89
17.2773	34	1197.89
17.3776	25	880.8
17.4777	31	1092.19
17.5785	34	1197.89
17.6799	34	1197.89
17.7802	34	1197.89
17.8809	34	1197.89
17.9811	36	1268.35
18.0811	39	1374.05
18.1813	43	1514.98
18.2814	43	1514.98
18.3823	63	2219.62
18.4826	72	2536.7
18.5827	89	3135.65
18.6828	102	3593.66
18.783	119	4192.61
18.8831	136	4791.55
18.984	145	5108.64
19.0841	159	5601.89
19.1952	70	2466.24
19.2955	12	422.784
19.3964	59	2078.69
19.4965	70	2466.24
19.5978	31	1092.19
19.6979	55	1937.76
19.798	41	1444.51
19.8987	30	1056.96
19.9995	34	1197.89
20.0997	36	1268.35
20.1998	38	1338.82
20.2999	39	1374.05
20.4	39	1374.05
20.5002	40	1409.28
20.6003	40	1409.28
20.701	39	1374.05
20.8011	34	1197.89
20.9013	36	1268.35
21.0015	34	1197.89
21.1026	40	1409.28
21.2028	40	1409.28
21.303	37	1303.58
21.4036	36	1268.35
21.5044	40	1409.28
21.6048	38	1338.82
21.7053	36	1268.35
21.8055	37	1303.58
21.9056	39	1374.05
22.0057	40	1409.28
22.1061	38	1338.82
22.2062	40	1409.28
22.3064	38	1338.82
22.4071	38	1338.82
22.5073	40	1409.28
22.6074	40	1409.28
22.7075	40	1409.28
22.8086	40	1409.28
22.9091	42	1479.74
