time	pps	kbps
0.100179	2	70.464
0.200388	12	422.784
0.300562	48	1691.14
0.401209	160	5637.12
0.501334	226	7962.43
0.601985	368	12965.4
0.702859	120	4227.84
0.803259	212	7469.18
0.903361	172	6059.9
1.00342	128	4509.7
1.10363	152	5355.26
1.20383	162	5707.58
1.30652	146	5143.87
1.40712	154	5425.73
1.50752	156	5496.19
1.60775	160	5637.12
1.70787	188	6623.62
1.80801	192	6764.54
1.90874	196	6905.47
2.00883	208	7328.26
2.10897	220	7751.04
2.20909	214	7539.65
2.30936	226	7962.43
2.40951	234	8244.29
2.50975	252	8878.46
2.61057	240	8455.68
2.71074	226	7962.43
2.81093	212	7469.18
2.91177	216	7610.11
3.01185	112	3945.98
3.11198	62	2184.38
3.21208	82	2889.02
3.31292	94	3311.81
3.41325	102	3593.66
3.51343	110	3875.52
3.61351	90	3170.88
3.71381	112	3945.98
3.81396	112	3945.98
3.91405	134	4721.09
4.01415	144	5073.41
4.11428	148	5214.34
4.21442	158	5566.66
4.31515	142	5002.94
4.41628	162	5707.58
4.51657	170	5989.44
4.61671	184	6482.69
4.71756	190	6694.08
4.81774	206	7257.79
4.91812	194	6835.01
5.01819	200	7046.4
5.11824	212	7469.18
5.21839	228	8032.9
5.31855	230	8103.36
5.41866	246	8667.07
5.51874	250	8808
5.61893	256	9019.39
5.71909	246	8667.07
5.81926	254	8948.93
5.9194	268	9442.18
6.0197	278	9794.5
6.11977	274	9653.57
6.21993	286	10076.4
6.32074	288	10146.8
6.42093	304	10710.5
6.52109	308	10851.5
6.62242	322	11344.7
6.72247	344	12119.8
6.82256	316	11133.3
6.92269	328	11556.1
7.05438	278	9794.5
7.15447	124	4368.77
7.25455	124	4368.77
7.35465	180	6341.76
7.45505	180	6341.76
7.5552	192	6764.54
7.65531	214	7539.65
7.75544	222	7821.5
7.85636	230	8103.36
7.95651	220	7751.04
8.05664	224	7891.97
8.15671	236	8314.75
8.25696	236	8314.75
8.35704	252	8878.46
8.4572	262	9230.78
8.55738	276	9724.03
8.65744	278	9794.5
8.7575	294	10358.2
8.85773	270	9512.64
8.95838	294	10358.2
9.05846	300	10569.6
9.15885	308	10851.5
9.25893	320	11274.2
9.35927	304	10710.5
9.45942	298	10499.1
9.55951	336	11838
9.65975	304	10710.5
9.76029	254	8948.93
9.86046	264	9301.25
9.96053	276	9724.03
10.0606	182	6412.22
10.1607	186	6553.15
10.2608	194	6835.01
10.3609	202	7116.86
10.4613	208	7328.26
10.5615	170	5989.44
10.6617	100	3523.2
10.7638	104	3664.13
10.864	130	4580.16
10.9641	96	3382.27
11.065	66	2325.31
11.1651	68	2395.78
11.2653	86	3029.95
11.3662	68	2395.78
11.4664	100	3523.2
11.5665	108	3805.06
11.6666	116	4086.91
11.7668	112	3945.98
11.867	118	4157.38
11.9671	114	4016.45
12.0672	144	5073.41
12.1673	154	5425.73
12.2675	144	5073.41
12.3676	166	5848.51
12.4678	178	6271.3
12.569	164	5778.05
12.669	170	5989.44
12.7691	188	6623.62
12.8692	200	7046.4
12.9702	214	7539.65
13.0704	212	7469.18
13.1715	216	7610.11
13.2715	218	7680.58
13.3717	218	7680.58
13.4718	236	8314.75
13.5721	256	9019.39
13.6721	250	8808
13.7723	268	9442.18
13.8723	250	8808
13.9725	276	9724.03
14.0729	260	9160.32
14.173	214	7539.65
14.2731	282	9935.42
14.3732	156	5496.19
14.4732	138	4862.02
14.5733	160	5637.12
14.6737	172	6059.9
14.7739	168	5918.98
14.874	188	6623.62
14.9748	140	4932.48
15.075	190	6694.08
15.1767	192	6764.54
15.2802	158	5566.66
15.3803	172	6059.9
15.4804	162	5707.58
15.5806	76	2677.63
15.6808	122	4298.3
15.7808	110	3875.52
15.8819	130	4580.16
15.982	150	5284.8
16.0823	148	5214.34
16.1828	146	5143.87
16.2829	134	4721.09
16.3831	172	6059.9
16.484	174	6130.37
16.5841	186	6553.15
16.6849	184	6482.69
16.7851	196	6905.47
16.8852	210	7398.72
16.9855	210	7398.72
17.0858	208	7328.26
17.1859	228	8032.9
17.2859	236	8314.75
17.3867	228	8032.9
17.487	242	8526.14
17.5871	266	9371.71
17.6893	218	7680.58
17.7902	220	7751.04
17.8903	274	9653.57
17.9908	198	6975.94
18.091	146	5143.87
18.1912	166	5848.51
18.2913	174	6130.37
18.3922	140	4932.48
18.4923	166	5848.51
18.5932	112	3945.98
18.6934	194	6835.01
18.7935	126	4439.23
18.8937	166	5848.51
18.9939	200	7046.4
19.0944	170	5989.44
19.1954	230	8103.36
19.2955	212	7469.18
19.3956	198	6975.94
19.4957	148	5214.34
19.5959	170	5989.44
19.696	122	4298.3
19.796	134	4721.09
19.8962	142	5002.94
19.9963	154	5425.73
20.0964	164	5778.05
20.1965	150	5284.8
20.2967	174	6130.37
20.3969	176	6200.83
20.4977	156	5496.19
20.5978	140	4932.48
20.6987	184	6482.69
20.7988	114	4016.45
20.899	84	2959.49
20.9993	114	4016.45
21.0995	134	4721.09
21.1999	122	4298.3
21.3	142	5002.94
