time	pps	kbps
0.100181	2	70.464
0.201787	12	422.784
0.301987	44	1550.21
0.402951	126	4439.23
0.503233	174	6130.37
0.604392	262	9230.78
0.704862	322	11344.7
0.804993	140	4932.48
0.905884	98	3452.74
1.0061	80	2818.56
1.10632	90	3170.88
1.20655	94	3311.81
1.30677	96	3382.27
1.40791	96	3382.27
1.50801	96	3382.27
1.60812	84	2959.49
1.70827	80	2818.56
1.80845	90	3170.88
1.90852	82	2889.02
2.0088	96	3382.27
2.10901	96	3382.27
2.20922	96	3382.27
2.30938	96	3382.27
2.40971	88	3100.42
2.5098	116	4086.91
2.61119	172	6059.9
2.71144	212	7469.18
2.81158	236	8314.75
2.91163	290	10217.3
3.01176	124	4368.77
3.11193	52	1832.06
3.21206	74	2607.17
3.31212	86	3029.95
3.41219	86	3029.95
3.51229	92	3241.34
3.61234	92	3241.34
3.71256	72	2536.7
3.81442	80	2818.56
3.91551	82	2889.02
4.01567	88	3100.42
4.11669	84	2959.49
4.21684	88	3100.42
4.317	92	3241.34
4.41769	90	3170.88
4.51784	86	3029.95
4.61799	106	3734.59
4.71857	132	4650.62
4.81889	176	6200.83
4.919	170	5989.44
5.01926	174	6130.37
5.12007	172	6059.9
5.22019	156	5496.19
5.32088	30	1056.96
5.42107	66	2325.31
5.52203	128	4509.7
5.62213	130	4580.16
5.72231	78	2748.1
5.82247	86	3029.95
5.9228	104	3664.13
6.02327	104	3664.13
6.12332	98	3452.74
6.22338	104	3664.13
6.32371	104	3664.13
6.42381	108	3805.06
6.52393	108	3805.06
6.62414	102	3593.66
6.72424	98	3452.74
6.82512	108	3805.06
6.92537	102	3593.66
7.02564	100	3523.2
7.12571	96	3382.27
7.22578	116	4086.91
7.32671	168	5918.98
7.42743	254	8948.93
7.52773	304	10710.5
7.62785	302	10640.1
7.72786	386	13599.6
7.82797	214	7539.65
7.92885	164	5778.05
8.02894	86	3029.95
8.12901	108	3805.06
8.22911	102	3593.66
8.32925	122	4298.3
8.43005	124	4368.77
8.53015	124	4368.77
8.6303	124	4368.77
8.73052	124	4368.77
8.8313	120	4227.84
8.93145	108	3805.06
9.03154	112	3945.98
9.1317	120	4227.84
