segment	time	rtt	rttvar	srtt	rto
1	0.0515704	51.4475	25.7237	51.4475	200
2	0.1043	52.609	19.5832	51.5927	200
3	0.105632	53.9267	15.2709	51.8844	200
4	0.156505	52.0895	13.3877	51.8972	200
5	0.156873	52.468	11.7856	51.9329	200
6	0.157799	52.0833	10.816	51.9392	200
7	0.158042	52.3009	9.94477	51.9542	200
8	0.209025	52.4111	9.35178	51.9685	200
9	0.209877	53.1604	8.84178	52.0058	200
10	0.210139	53.2035	8.45958	52.0357	200
11	0.210747	53.7879	8.12421	52.0795	200
12	0.210985	53.1349	7.82968	52.1015	200
13	0.211885	53.9988	7.58249	52.141	200
14	0.212924	54.7976	7.40657	52.1885	200
15	0.213719	55.6079	7.26417	52.2495	200
16	0.261082	51.9683	7.04595	52.2451	200
17	0.261346	52.2461	6.8258	52.2452	200
18	0.262362	52.4171	6.64097	52.2475	200
19	0.262647	52.6904	6.4688	52.2537	200
20	0.263566	53.3691	6.33496	52.2676	200
21	0.264044	53.8261	6.21555	52.2871	200
22	0.265845	55.0058	6.13607	52.318	200
23	0.26635	55.5321	6.06967	52.3545	200
24	0.266994	55.9591	6.01831	52.3921	200
25	0.267305	56.2542	5.97339	52.4323	200
26	0.268312	56.3249	5.93338	52.4697	200
27	0.269112	57.116	5.90862	52.5144	200
28	0.269876	56.8679	5.88085	52.5533	200
29	0.270111	57.0913	5.85687	52.5938	200
30	0.270691	56.9156	5.83129	52.6298	200
31	0.270966	57.1797	5.80993	52.6677	200
32	0.31244	51.2705	5.74098	52.6568	200
33	0.313094	51.9257	5.66271	52.6511	200
34	0.31472	53.2742	5.58859	52.6557	200
35	0.316231	54.6995	5.53646	52.6707	200
36	0.316711	54.2749	5.48185	52.6819	200
37	0.317842	55.3855	5.44326	52.7006	200
38	0.318257	55.5575	5.40923	52.7194	200
39	0.319037	56.3244	5.38549	52.7431	200
40	0.319271	55.6542	5.35456	52.7613	200
41	0.320492	56.8529	5.33877	52.7869	200
42	0.320735	56.6204	5.32085	52.8097	200
43	0.321763	57.6161	5.31473	52.8383	200
44	0.322051	56.1251	5.29169	52.857	200
45	0.322828	56.8651	5.2771	52.8798	200
46	0.323066	56.6661	5.26089	52.9004	200
47	0.324004	57.5644	5.25441	52.9257	200
48	0.325082	58.0237	5.25278	52.9523	200
49	0.325764	58.6986	5.25792	52.9822	200
50	0.326005	58.6531	5.26205	53.0105	200
51	0.326984	59.5826	5.27515	53.0434	200
52	0.32757	59.0138	5.28183	53.0721	200
53	0.328618	60.193	5.29952	53.1063	200
54	0.328888	59.7153	5.31164	53.1369	200
55	0.329615	60.4151	5.32985	53.1706	200
56	0.329947	60.0135	5.34336	53.2012	200
57	0.330858	60.8785	5.3642	53.2355	200
58	0.331363	61.1851	5.38649	53.2697	200
59	0.332914	62.7092	5.42142	53.3104	200
60	0.333401	62.597	5.45363	53.3491	200
61	0.334323	63.4929	5.49272	53.3914	200
62	0.334854	63.8271	5.53258	53.4335	200
63	0.335527	64.4974	5.57719	53.4781	200
64	0.365938	53.3779	5.5344	53.4777	200
65	0.366814	54.0636	5.49574	53.48	200
66	0.368086	54.9212	5.46503	53.4854	200
67	0.368295	55.1582	5.4363	53.4918	200
68	0.368923	54.1159	5.40091	53.4941	200
69	0.369207	54.381	5.36772	53.4973	200
70	0.370048	53.7185	5.33096	53.4981	200
71	0.370461	54.1159	5.2973	53.5003	200
72	0.37134	54.5636	5.26789	53.504	200
73	0.371834	54.9983	5.24169	53.5092	200
74	0.373086	55.1628	5.21744	53.5148	200
75	0.373365	55.4525	5.19528	53.5213	200
76	0.374206	55.8931	5.17671	53.5291	200
77	0.37446	56.1457	5.15986	53.5377	200
78	0.375586	56.4843	5.14568	53.5472	200
79	0.375858	56.7618	5.1333	53.5575	200
80	0.376567	57.2433	5.12425	53.569	200
81	0.377201	57.8483	5.11897	53.5824	200
82	0.378537	57.9559	5.11443	53.5957	200
83	0.379129	58.5401	5.11339	53.6108	200
84	0.381096	60.2676	5.12258	53.6306	200
