time	cwndsize
0.102251	2
0.205551	3
0.20586	4
0.317066	5
0.317328	6
0.317675	7
0.318111	8
0.419215	9
0.425391	10
0.425647	11
0.426479	12
0.426737	13
0.42736	14
0.428101	15
0.437814	16
0.525923	17
0.526278	18
0.533776	19
0.573869	20
0.575141	21
0.575834	22
0.576058	23
0.57623	24
0.582823	25
0.583174	26
0.585094	27
0.593012	28
0.593352	29
0.59353	30
0.593687	31
0.593862	32
0.628599	33
0.629022	34
0.647839	35
0.652466	36
0.652848	37
0.653144	38
0.71768	39
0.733668	40
0.734048	41
0.734258	42
0.751161	43
0.751571	44
0.765172	45
0.776567	22.5
0.781103	22.5455
0.781303	22.5909
0.781404	22.6364
0.79434	22.6818
0.805418	22.7273
0.805672	22.7727
0.811859	22.8182
0.821501	22.8636
0.829146	22.9091
0.83975	22.9545
0.863883	23
0.864232	23.0435
0.864391	23.087
0.864522	23.1304
0.864787	23.1739
0.871015	23.2174
0.875257	23.2609
0.875838	23.3043
0.876206	23.3478
0.876372	23.3913
0.888527	23.4348
0.903716	23.4783
0.903944	23.5217
0.924517	23.5652
0.924788	23.6087
0.94057	23.6522
0.940878	23.6957
0.941097	23.7391
0.947343	23.7826
0.962472	23.8261
0.975798	23.8696
0.986537	23.913
0.986819	23.9565
1.00138	24
1.01284	24.0417
1.03068	24.0833
1.03121	24.125
1.06906	24.1667
1.06969	24.2083
1.07039	24.25
1.07082	24.2917
1.07137	24.3333
1.07187	24.375
1.07284	24.4167
1.0732	24.4583
1.07348	24.5
1.07374	24.5417
1.07449	24.5833
1.11221	24.625
1.11312	24.6667
1.11363	24.7083
1.11441	24.75
1.11947	24.7917
1.13028	24.8333
1.13064	24.875
1.1451	24.9167
1.15392	24.9583
1.15415	25
1.15433	25.04
1.15475	25.08
1.15497	25.12
1.17158	25.16
1.17184	25.2
1.17246	25.24
1.17295	25.28
1.17365	25.32
1.1743	25.36
1.17522	25.4
1.17564	25.44
1.17641	25.48
1.17706	25.52
1.1775	25.56
1.21392	25.6
1.21446	25.64
1.23261	25.68
1.24132	25.72
1.24158	25.76
1.24172	25.8
1.24183	25.84
1.26114	25.88
1.26139	25.92
1.27707	25.96
1.2775	26
1.27826	26.0385
1.27911	26.0769
1.27942	26.1154
1.28206	26.1538
1.2823	26.1923
1.28295	26.2308
1.28329	26.2692
1.3091	26.3077
1.30933	26.3462
1.30948	26.3846
1.32734	26.4231
1.33839	26.4615
1.33873	26.5
1.37781	26.5385
1.41938	26.5769
1.43776	26.6154
1.43809	26.6538
1.43827	26.6923
1.43841	26.7308
1.43878	26.7692
1.44762	26.8077
1.47031	26.8462
1.47064	26.8846
1.47084	26.9231
1.47131	26.9615
1.47149	27
1.47167	27.037
1.47199	27.0741
1.47218	27.1111
1.47245	27.1481
1.47263	27.1852
1.47291	27.2222
1.47313	27.2593
1.50004	27.2963
1.50907	27.3333
1.50936	27.3704
1.50971	27.4074
1.52828	27.4444
1.52911	27.4815
1.53243	27.5185
1.56863	27.5556
1.56932	27.5926
1.56953	27.6296
1.56967	27.6667
1.57409	27.7037
1.57429	27.7407
1.57865	27.7778
1.57901	27.8148
1.59169	27.8519
1.5919	27.8889
1.59203	27.9259
1.59214	27.963
1.59226	28
1.5924	28.0357
1.59269	28.0714
1.59294	28.1071
1.59314	28.1429
1.60014	28.1786
1.60033	28.2143
1.60046	28.25
1.60238	28.2857
1.62329	28.3214
1.63142	28.3571
1.63835	28.3929
1.65826	28.4286
1.65858	28.4643
1.65875	28.5
1.67063	28.5357
1.68791	28.5714
1.70547	28.6071
1.70574	28.6429
1.7178	28.6786
1.71813	28.7143
1.7183	28.75
1.71844	28.7857
1.71879	28.8214
