time	pps	kbps
0.10011	0	0
0.200228	1	35.232
0.30035	2	70.464
0.400471	4	140.928
0.500592	8	281.856
0.600665	5	176.16
0.700746	15	528.48
0.80086	9	317.088
0.901051	10	352.32
1.00117	9	317.088
1.10123	14	493.248
1.20127	6	211.392
1.30131	9	317.088
1.40142	3	105.696
1.50148	7	246.624
1.60155	16	563.712
1.70167	4	140.928
1.8018	0	0
1.90188	12	422.784
2.00198	5	176.16
2.10205	6	211.392
2.20217	12	422.784
2.30228	5	176.16
2.4024	3	105.696
2.50247	7	246.624
2.6025	12	422.784
2.7026	2	70.464
2.80267	6	211.392
2.90276	2	70.464
3.00288	2	70.464
3.103	18	634.176
3.20312	2	70.464
3.30324	10	352.32
3.40344	12	422.784
3.50356	16	563.712
3.60362	11	387.552
3.70367	3	105.696
3.80373	9	317.088
3.90382	6	211.392
4.00387	4	140.928
4.10399	10	352.32
4.20411	3	105.696
4.3042	21	739.872
4.40428	2	70.464
4.50441	4	140.928
4.60454	9	317.088
4.70466	4	140.928
4.80476	11	387.552
4.90487	19	669.408
5.00494	17	598.944
5.10506	2	70.464
5.20518	1	35.232
5.30522	29	1021.73
5.40531	3	105.696
5.5054	2	70.464
5.6055	7	246.624
5.7056	31	1092.19
5.80573	15	528.48
5.9058	2	70.464
6.00587	0	0
6.10599	27	951.264
6.20612	10	352.32
6.30624	0	0
6.4064	21	739.872
6.50648	17	598.944
6.60653	6	211.392
6.70659	12	422.784
6.8067	3	105.696
6.90676	69	2431.01
7.00681	51	1796.83
7.10692	0	0
7.20702	1	35.232
7.30712	0	0
7.40721	0	0
7.50728	1	35.232
7.60733	125	4404
7.70743	2	70.464
7.80755	0	0
7.90763	1	35.232
8.00771	0	0
8.10784	97	3417.5
8.20789	45	1585.44
8.308	0	0
8.4081	1	35.232
8.50816	60	2113.92
8.60821	99	3487.97
8.7083	41	1444.51
8.80835	1	35.232
8.90839	0	0
9.00845	167	5883.74
9.10851	3	105.696
9.20858	0	0
9.30861	1	35.232
9.40869	0	0
9.50878	0	0
9.60889	73	2571.94
9.70901	109	3840.29
9.80911	10	352.32
9.90918	1	35.232
10.0092	1	35.232
10.1092	73	2571.94
10.2093	6	211.392
10.3094	0	0
10.4095	0	0
10.5095	82	2889.02
10.6096	2	70.464
10.7097	0	0
10.8098	21	739.872
10.9099	67	2360.54
11.01	89	3135.65
11.1101	3	105.696
11.2102	2	70.464
11.3102	92	3241.34
11.4103	4	140.928
11.5103	0	0
11.6104	93	3276.58
11.7104	15	528.48
11.8105	14	493.248
11.9106	92	3241.34
12.0107	5	176.16
12.1108	92	3241.34
12.2109	6	211.392
12.311	3	105.696
12.411	90	3170.88
12.5112	9	317.088
12.6112	93	3276.58
12.7113	38	1338.82
12.8113	10	352.32
12.9114	41	1444.51
13.0114	39	1374.05
13.1115	45	1585.44
13.2115	34	1197.89
13.3116	31	1092.19
13.4117	40	1409.28
13.5118	47	1655.9
13.6119	47	1655.9
13.7119	47	1655.9
13.812	28	986.496
13.9121	47	1655.9
14.0122	27	951.264
14.1123	47	1655.9
14.2124	33	1162.66
14.3125	33	1162.66
14.4125	43	1514.98
14.5126	44	1550.21
14.6126	40	1409.28
14.7126	47	1655.9
14.8126	28	986.496
14.9127	46	1620.67
15.0128	47	1655.9
15.1128	18	634.176
15.2129	47	1655.9
15.3129	43	1514.98
15.413	47	1655.9
15.513	44	1550.21
15.6131	45	1585.44
15.7131	47	1655.9
15.8132	32	1127.42
15.9132	47	1655.9
16.0133	23	810.336
16.1134	33	1162.66
16.2134	47	1655.9
16.3135	52	1832.06
16.4136	35	1233.12
16.5136	69	2431.01
16.6137	76	2677.63
16.7137	73	2571.94
16.8138	71	2501.47
16.914	81	2853.79
17.014	112	3945.98
17.1141	99	3487.97
17.2141	61	2149.15
17.3143	134	4721.09
17.4143	122	4298.3
17.5143	124	4368.77
17.6143	168	5918.98
17.7144	131	4615.39
17.8146	174	6130.37
17.9146	147	5179.1
18.0146	165	5813.28
18.1147	75	2642.4
18.2147	148	5214.34
18.3147	99	3487.97
18.4148	41	1444.51
18.5148	32	1127.42
18.6149	59	2078.69
18.7149	42	1479.74
18.8151	13	458.016
18.9151	46	1620.67
19.0152	59	2078.69
19.1153	88	3100.42
19.2154	60	2113.92
19.3154	56	1972.99
19.4156	32	1127.42
19.5157	48	1691.14
19.6157	69	2431.01
19.7158	31	1092.19
19.8158	71	2501.47
19.9159	38	1338.82
20.016	55	1937.76
20.116	41	1444.51
20.2161	33	1162.66
20.3162	51	1796.83
20.4163	13	458.016
20.5163	45	1585.44
20.6163	57	2008.22
20.7164	28	986.496
20.8164	18	634.176
20.9164	54	1902.53
21.0165	9	317.088
21.1166	51	1796.83
21.2166	47	1655.9
21.3167	45	1585.44
21.4167	39	1374.05
21.5168	38	1338.82
21.6168	30	1056.96
21.7169	28	986.496
21.8169	29	1021.73
21.9169	33	1162.66
22.017	18	634.176
22.117	19	669.408
22.2171	33	1162.66
22.3172	22	775.104
22.4172	46	1620.67
22.5173	21	739.872
22.6173	32	1127.42
22.7174	36	1268.35
22.8174	19	669.408
22.9175	32	1127.42
23.0175	52	1832.06
23.1176	36	1268.35
23.2177	25	880.8
23.3177	25	880.8
23.4178	32	1127.42
23.5179	15	528.48
23.6179	22	775.104
23.718	14	493.248
23.818	22	775.104
23.9181	11	387.552
24.0182	29	1021.73
24.1182	26	916.032
24.2183	21	739.872
24.3183	27	951.264
24.4184	19	669.408
24.5184	13	458.016
24.6185	22	775.104
24.7185	25	880.8
24.8185	26	916.032
24.9186	21	739.872
25.0186	19	669.408
25.1187	29	1021.73
25.2187	18	634.176
25.3188	14	493.248
25.4188	24	845.568
25.5189	18	634.176
25.619	31	1092.19
25.719	31	1092.19
25.8191	24	845.568
25.9191	13	458.016
26.0192	31	1092.19
26.1192	30	1056.96
26.2192	31	1092.19
26.3193	31	1092.19
26.4194	31	1092.19
26.5194	29	1021.73
26.6194	23	810.336
26.7195	22	775.104
26.8195	31	1092.19
26.9195	21	739.872
27.0196	0	0
27.1196	12	422.784
27.2197	19	669.408
27.3197	6	211.392
27.4197	14	493.248
27.5198	3	105.696
27.6198	15	528.48
27.7199	1	35.232
27.8199	15	528.48
27.9199	3	105.696
28.02	14	493.248
28.12	7	246.624
28.22	13	458.016
28.3201	0	0
28.4201	0	0
28.5201	0	0
28.6202	15	528.48
28.7202	9	317.088
28.8203	7	246.624
28.9203	10	352.32
29.0203	15	528.48
29.1204	21	739.872
29.2204	2	70.464
29.3204	7	246.624
29.4205	21	739.872
29.5205	5	176.16
29.6206	20	704.64
29.7206	0	0
29.8207	0	0
29.9207	0	0
30.0207	0	0
30.1208	23	810.336
30.2208	28	986.496
30.3209	21	739.872
30.4209	20	704.64
30.521	0	0
30.621	0	0
30.7211	0	0
30.8211	24	845.568
30.9211	1	35.232
31.0212	3	105.696
31.1212	15	528.48
31.2212	4	140.928
31.3213	6	211.392
31.4213	0	0
31.5214	0	0
31.6214	0	0
31.7215	8	281.856
31.8215	17	598.944
31.9216	0	0
32.0216	19	669.408
32.1217	21	739.872
32.2218	6	211.392
32.3218	10	352.32
32.4219	16	563.712
32.522	1	35.232
32.6221	0	0
32.7222	0	0
32.8222	0	0
32.9223	12	422.784
33.0223	23	810.336
33.1224	2	70.464
33.2225	22	775.104
33.3226	8	281.856
33.4227	0	0
33.5227	6	211.392
33.6228	1	35.232
33.7229	12	422.784
33.823	16	563.712
33.923	25	880.8
34.0232	13	458.016
34.1232	5	176.16
34.2233	23	810.336
34.3234	22	775.104
34.4234	25	880.8
34.5235	25	880.8
34.6235	18	634.176
34.7236	23	810.336
34.8237	5	176.16
34.9238	4	140.928
35.0239	13	458.016
35.1241	10	352.32
35.2241	20	704.64
35.3242	25	880.8
35.4242	22	775.104
35.5243	19	669.408
35.6243	22	775.104
35.7244	24	845.568
35.8244	23	810.336
35.9245	12	422.784
36.0245	0	0
36.1246	26	916.032
36.2247	29	1021.73
36.3248	18	634.176
36.4248	20	704.64
36.5249	16	563.712
36.625	48	1691.14
36.725	0	0
36.8251	58	2043.46
36.9251	5	176.16
37.0252	28	986.496
37.1253	72	2536.7
37.2253	0	0
37.3254	49	1726.37
37.4254	31	1092.19
37.5257	56	1972.99
37.6257	3	105.696
37.7258	62	2184.38
37.8258	69	2431.01
37.9259	43	1514.98
38.026	24	845.568
38.126	28	986.496
38.2261	19	669.408
38.3261	26	916.032
38.4262	0	0
38.5262	44	1550.21
38.6263	53	1867.3
38.7264	1	35.232
38.8265	17	598.944
38.9266	18	634.176
39.0267	20	704.64
39.1267	11	387.552
39.2268	11	387.552
39.3268	4	140.928
39.4269	0	0
39.527	0	0
39.627	2	70.464
39.7271	26	916.032
39.8271	3	105.696
39.9272	12	422.784
40.0272	2	70.464
40.1273	15	528.48
40.2274	3	105.696
40.3274	4	140.928
40.4275	0	0
40.5275	31	1092.19
40.6276	9	317.088
40.7276	9	317.088
40.8277	2	70.464
40.9278	8	281.856
41.0278	14	493.248
41.1279	29	1021.73
41.228	31	1092.19
41.328	0	0
41.4281	26	916.032
41.5282	11	387.552
41.6282	22	775.104
41.7283	31	1092.19
41.8283	24	845.568
41.9284	13	458.016
42.0285	33	1162.66
42.1286	33	1162.66
42.2287	33	1162.66
42.3288	20	704.64
42.4289	23	810.336
42.529	25	880.8
42.6291	0	0
42.7292	0	0
42.8293	0	0
42.9294	0	0
43.0295	33	1162.66
43.1296	15	528.48
43.2297	8	281.856
43.3298	13	458.016
43.4298	15	528.48
43.5299	15	528.48
