segment	time	rtt	rttvar	srtt	rto
0	0.102373	102.107	51.0535	102.107	306.321
1	0.209141	106.546	39.4	102.662	260.262
2	0.220344	117.7	33.3095	104.542	237.78
3	0.31167	102.311	29.4247	104.402	222.101
4	0.312045	102.669	25.9633	104.294	208.147
5	0.322532	101.912	23.9982	104.195	200.187
6	0.331719	111.016	22.5667	104.479	200
7	0.413906	102.016	21.3102	104.402	200
8	0.425093	113.16	20.5257	104.676	200
9	0.433436	121.241	20.3277	105.09	200
10	0.43903	126.795	20.3966	105.632	200
11	0.440834	118.123	20.0672	105.893	200
12	0.441958	119.194	19.7853	106.17	200
13	0.442823	110.892	19.2473	106.254	200
14	0.443241	111.177	18.6504	106.357	200
15	0.516758	102.603	18.1184	106.29	200
16	0.525761	111.579	17.6602	106.384	200
17	0.535598	110.295	17.2306	106.445	200
18	0.555797	130.473	17.443	106.821	200
19	0.58906	155.432	18.3088	107.496	200
20	0.617252	183.546	19.9127	108.552	200
21	0.632471	193.222	21.7115	109.728	200
22	0.632805	193.541	23.264	110.776	203.832
23	0.639188	198.18	24.8675	111.868	211.338
24	0.644158	203.134	26.3766	112.905	218.412
25	0.662347	220.219	28.6249	114.396	228.895
26	0.662547	220.421	30.7749	115.868	238.968
27	0.663012	219.622	32.802	117.309	248.518
28	0.663292	219.856	34.7394	118.734	257.691
29	0.663957	146.987	34.5592	119.126	257.363
30	0.674731	157.679	34.684	119.728	258.465
31	0.674906	148.976	34.5142	120.185	258.242
32	0.681047	155.012	34.5253	120.807	258.909
33	0.681563	145.776	34.184	121.253	257.989
34	0.697189	161.327	34.4294	122.088	259.806
35	0.715834	159.843	34.568	122.875	261.147
36	0.71607	160.104	34.7011	123.805	262.61
37	0.727698	138.435	33.8648	124.11	259.569
38	0.728048	138.79	33.0654	124.416	256.678
39	0.728214	110.809	32.3704	124.173	253.655
40	0.734123	101.438	31.969	123.699	251.575
41	0.763182	130.437	31.0678	123.82	248.091
42	0.76348	130.565	30.1992	123.94	244.737
43	0.795819	162.819	30.5092	124.634	246.671
44	0.806403	166.995	30.9324	125.391	249.121
45	0.806678	167.262	31.3231	126.139	251.431
46	0.806867	162.571	31.5056	126.789	252.811
47	0.843529	127.271	30.3976	126.798	248.388
48	0.85424	137.94	29.7099	126.997	245.836
49	0.885774	157.849	29.7507	127.548	246.551
50	0.889646	161.68	29.9072	128.157	247.786
51	0.889952	161.802	30.0407	128.758	248.921
52	0.890648	162.474	30.172	129.36	250.048
53	0.890993	156.718	30.0715	129.849	250.134
54	0.901796	167.44	30.3064	130.436	251.662
55	0.902219	138.796	29.6206	130.567	249.049
56	0.903021	139.394	28.9709	130.705	246.588
57	0.903719	107.601	28.7875	130.344	245.494
58	0.939279	132.649	27.9599	130.38	242.219
59	0.977351	170.557	28.3418	131.007	244.374
60	0.991309	184.46	29.1265	131.843	248.348
61	0.991487	184.535	29.8629	132.666	252.117
62	0.99188	148.177	29.4144	132.908	250.566
63	1.016	161.472	29.3908	133.305	250.868
64	1.01635	130.323	28.6572	133.263	247.892
65	1.02763	137.753	27.9859	133.326	245.269
66	1.0409	150.783	27.6934	133.568	244.342
67	1.04128	150.489	27.3942	133.803	243.38
68	1.0415	150.39	27.094	134.034	242.409
69	1.04201	150.857	26.8087	134.267	241.502
70	1.04589	143.875	26.3308	134.401	239.724
71	1.04652	144.108	25.8691	134.536	238.012
72	1.04672	143.566	25.4481	134.648	236.441
73	1.04701	143.147	25.0244	134.755	234.852
74	1.04739	143.489	24.6171	134.864	233.332
75	1.06517	125.601	24.2333	134.748	231.681
76	1.0891	111.625	24.2055	134.459	231.281
77	1.12881	137.354	23.6727	134.495	229.186
78	1.1353	143.676	23.3434	134.6	227.973
79	1.17868	186.605	23.9948	135.191	231.17
80	1.19281	200.739	24.9392	135.935	235.692
81	1.1995	183.274	25.4483	136.473	238.266
82	1.19966	183.183	25.9315	137.004	240.73
83	1.20668	178.829	26.2626	137.44	242.49
84	1.21788	176.76	26.5346	137.849	243.988
85	1.21814	177.017	26.7978	138.257	245.449
86	1.22235	180.918	27.1283	138.702	247.215
87	1.23374	192.099	27.6756	139.258	249.96
88	1.25132	209.153	28.5551	139.986	254.207
89	1.25157	205.561	29.2671	140.617	257.685
90	1.25168	205.069	29.9437	141.236	261.011
91	1.26678	220.034	30.8832	141.994	265.527
92	1.32345	276.596	33.4762	143.677	277.581
93	1.33262	285.45	36.1836	145.449	290.183
94	1.39708	349.531	40.8475	148.283	311.673
95	1.49392	446.308	62.2789	160.701	409.816
96	1.49426	428.88	79.4372	171.875	489.624
97	1.49461	405.347	92.2735	181.603	550.697
118	1.61806	101.92	91.9237	180.496	548.191
119	1.63852	122.322	91.08	179.769	544.089
120	1.66331	138.608	89.832	179.255	538.583
121	1.69461	150.849	88.2964	178.9	532.085
122	1.81927	275.471	88.5033	180.107	534.12
123	1.81973	275.768	88.6822	181.302	536.031
124	1.82055	264.712	88.5624	182.25	536.5
125	1.8413	285.422	88.8944	183.423	539
126	1.85085	294.904	89.4077	184.69	542.32
127	1.85116	284.755	89.65	185.827	544.426
128	1.85139	284.905	89.8642	186.953	546.409
129	1.85191	285.073	90.0519	188.068	548.275
130	1.85229	285.105	90.1974	189.078	549.868
131	1.87739	310.122	90.84	190.339	553.699
132	1.8915	323.547	91.7227	191.727	558.618
133	1.90029	331.636	92.7266	193.184	564.091
134	1.9133	330.358	93.6526	194.613	569.223
135	1.91372	330.754	94.5378	196.031	574.182
136	1.91419	330.828	95.312	197.327	578.575
137	1.93281	314.573	95.7338	198.455	581.39
138	1.9454	327.101	96.3667	199.692	585.159
139	2.0092	370.507	97.7984	201.334	592.528
140	2.03975	376.227	99.281	203.016	600.14
141	2.07007	375.222	100.683	204.672	607.405
142	2.07048	375.592	102.034	206.315	614.452
143	2.07099	251.507	101.019	206.719	610.795
144	2.08841	268.496	100.264	207.313	608.37
145	2.10834	288.373	99.8951	208.092	607.672
146	2.11739	296.61	99.6763	208.943	607.648
147	2.1299	288.357	99.2867	209.707	606.853
148	2.14439	293.329	98.9854	210.511	606.453
149	2.15513	304.013	98.88	211.41	606.93
150	2.15559	304.242	98.7637	212.303	607.357
151	2.17729	325.737	99.0458	213.393	609.576
152	2.17785	325.775	99.3023	214.474	611.683
153	2.17886	326.736	99.5515	215.553	613.759
