segment	time	rtt	rttvar	srtt	rto
0	0.102381	102.131	51.0653	102.131	306.392
1	0.205647	103.047	38.528	102.245	256.357
2	0.205892	103.313	29.1631	102.379	219.031
3	0.317151	111.307	26.6338	102.937	209.472
4	0.317358	111.531	24.3788	103.474	200.989
5	0.317734	111.738	23.0359	103.818	200
6	0.31816	112.145	21.8101	104.165	200
7	0.419286	101.976	20.5838	104.097	200
8	0.425464	108.125	19.5491	104.223	200
9	0.425678	108.245	18.7727	104.323	200
10	0.426529	109.044	18.0702	104.441	200
11	0.42677	108.924	17.504	104.534	200
12	0.42741	109.505	16.9818	104.638	200
13	0.428166	109.864	16.5619	104.731	200
14	0.437946	119.547	16.4995	104.996	200
15	0.526021	106.549	16.0325	105.02	200
16	0.526325	106.863	15.589	105.049	200
17	0.533873	108.23	15.2444	105.093	200
18	0.573933	148.285	16.0207	105.693	200
19	0.575191	149.419	16.7133	106.24	200
20	0.575884	150.075	17.3914	106.788	200
21	0.576092	149.458	17.9659	107.272	200
22	0.576259	149.595	18.5195	107.753	200
23	0.582919	155.996	19.1387	108.256	200
24	0.583222	156.289	19.7407	108.756	200
25	0.585143	157.612	20.3006	109.226	200
26	0.593126	165.501	20.9924	109.767	200
27	0.593384	165.078	21.6052	110.261	200
28	0.593559	165.194	22.2004	110.751	200
29	0.593715	155.604	22.5779	111.125	201.437
30	0.59389	155.735	22.9451	111.497	203.277
31	0.628704	102.456	22.7279	111.426	202.338
32	0.629084	102.831	22.507	111.359	201.387
33	0.647898	121.464	22.3247	111.434	200.732
34	0.652563	126.058	22.2114	111.541	200.387
35	0.652902	118.857	22.0045	111.592	200
36	0.653181	119.099	21.8032	111.644	200
37	0.717777	143.629	21.9372	111.854	200
38	0.733777	159.568	22.2763	112.168	201.274
39	0.734094	158.778	22.5805	112.46	202.782
40	0.734296	158.959	22.8795	112.75	204.268
41	0.751263	175.205	23.3506	113.122	206.524
42	0.751623	175.581	23.8162	113.494	208.759
43	0.765225	189.036	24.404	113.923	211.539
44	0.781195	204.933	25.1969	114.465	215.252
45	0.781331	205.002	25.9748	115.004	218.903
46	0.78143	205.082	26.7379	115.54	222.491
47	0.79448	211.297	27.6965	116.205	226.991
48	0.805521	222.327	29.097	117.152	233.54
