segment	time	rtt	rttvar	srtt	rto
1	0.101938	101.714	50.8572	101.714	305.143
2	0.204331	102.167	38.256	101.771	254.795
3	0.204676	102.509	28.8765	101.863	217.369
4	0.306158	101.639	25.2949	101.849	203.029
5	0.306391	101.856	22.1339	101.85	200
6	0.306534	101.78	20.2952	101.847	200
7	0.30687	102.05	18.6209	101.855	200
8	0.408437	102.144	17.4752	101.864	200
9	0.40865	102.37	16.4146	101.88	200
10	0.408814	102.361	15.6179	101.892	200
11	0.40922	102.724	14.8786	101.913	200
12	0.409836	103.217	14.313	101.94	200
13	0.410062	103.433	13.7788	101.971	200
14	0.410229	103.249	13.3323	101.994	200
15	0.410561	103.532	12.9111	102.021	200
16	0.515609	107.028	12.6641	102.1	200
17	0.515986	107.392	12.4337	102.182	200
18	0.516175	107.447	12.2346	102.255	200
19	0.516782	108.018	12.0548	102.336	200
20	0.516966	108.078	11.897	102.407	200
21	0.51727	108.356	11.7483	102.482	200
22	0.517691	108.363	11.6149	102.548	200
23	0.517888	108.533	11.487	102.616	200
24	0.518435	108.49	11.37	102.678	200
25	0.518621	108.637	11.2573	102.74	200
26	0.518971	108.817	11.1577	102.798	200
27	0.519144	108.973	11.0619	102.858	200
28	0.519552	109.242	10.9784	102.915	200
29	0.519905	109.587	10.9015	102.974	200
30	0.520008	109.363	10.8262	103.027	200
31	0.520139	109.449	10.7528	103.081	200
32	0.620225	104.507	10.6071	103.092	200
33	0.620515	104.751	10.4673	103.105	200
34	0.620793	104.729	10.3372	103.117	200
35	0.620887	104.789	10.2098	103.129	200
36	0.62114	104.906	10.0927	103.142	200
37	0.621224	104.964	9.97784	103.154	200
38	0.621608	104.747	9.8675	103.165	200
39	0.621688	104.802	9.75921	103.175	200
40	0.621859	104.829	9.65789	103.186	200
41	0.622055	105.002	9.55986	103.197	200
42	0.622177	104.835	9.46555	103.207	200
43	0.622444	105.05	9.37481	103.218	200
44	0.622677	104.915	9.28756	103.228	200
45	0.622802	105.014	9.20232	103.238	200
46	0.623059	105.075	9.12227	103.248	200
47	0.623339	105.353	9.046	103.259	200
48	0.62342	104.912	8.96898	103.268	200
49	0.623699	105.134	8.895	103.277	200
50	0.623887	105.207	8.82535	103.287	200
51	0.623967	105.263	8.75686	103.297	200
52	0.624287	105.223	8.69118	103.306	200
53	0.624454	105.387	8.62761	103.316	200
54	0.624622	105.421	8.56722	103.326	200
55	0.624805	105.577	8.50873	103.336	200
56	0.625129	105.503	8.4521	103.346	200
57	0.625202	105.554	8.39635	103.356	200
58	0.625442	105.486	8.34234	103.365	200
59	0.625726	105.768	8.29113	103.375	200
60	0.625807	105.765	8.24196	103.385	200
61	0.626084	106.006	8.19511	103.396	200
62	0.626267	106.083	8.15069	103.407	200
63	0.626409	106.215	8.1076	103.418	200
64	0.736207	115.913	8.14188	103.467	200
65	0.736396	116.1	8.17696	103.517	200
66	0.736638	116.037	8.20986	103.564	200
67	0.736763	116.132	8.24288	103.612	200
68	0.737015	116.176	8.27466	103.658	200
69	0.737133	116.282	8.30664	103.704	200
70	0.737438	116.51	8.33878	103.75	200
71	0.737553	116.62	8.37114	103.796	200
72	0.737743	116.554	8.40161	103.84	200
73	0.738008	116.808	8.43332	103.885	200
74	0.738119	116.861	8.46401	103.929	200
75	0.738403	117.133	8.49603	103.974	200
76	0.738511	116.859	8.52491	104.016	200
77	0.738789	117.125	8.55506	104.059	200
78	0.738903	117.179	8.58433	104.101	200
79	0.739182	117.448	8.61486	104.144	200
80	0.7393	117.395	8.64383	104.185	200
81	0.739575	117.66	8.67402	104.228	200
82	0.739686	117.59	8.70261	104.268	200
83	0.740016	117.869	8.73248	104.31	200
84	0.740133	117.914	8.76147	104.35	200
85	0.740414	118.179	8.79164	104.391	200
86	0.740526	118.005	8.81967	104.431	200
87	0.740707	118.149	8.84815	104.471	200
88	0.741043	118.305	8.87647	104.51	200
89	0.741159	118.429	8.90512	104.55	200
90	0.741394	118.55	8.93343	104.589	200
91	0.741588	118.729	8.96236	104.628	200
92	0.741806	118.666	8.98994	104.666	200
93	0.741927	118.755	9.01766	104.704	200
94	0.742263	118.871	9.04505	104.742	200
95	0.742381	118.99	9.07272	104.78	200
96	0.742561	119.098	9.10004	104.817	200
97	0.742831	119.358	9.12837	104.855	200
98	0.742943	119.152	9.15474	104.892	200
99	0.743296	119.488	9.18251	104.929	200
100	0.743412	119.483	9.20937	104.965	200
101	0.743568	119.627	9.23663	105.002	200
102	0.743815	119.813	9.26396	105.038	200
103	0.744005	119.991	9.29185	105.075	200
104	0.7442	119.837	9.31815	105.11	200
105	0.744391	120.016	9.34501	105.146	200
106	0.744582	120.09	9.37142	105.181	200
107	0.744785	120.277	9.39842	105.217	200
108	0.745064	120.377	9.42509	105.252	200
109	0.745207	120.53	9.45219	105.287	200
110	0.74549	120.617	9.47891	105.322	200
111	0.745618	120.711	9.50577	105.357	200
112	0.745787	120.62	9.53147	105.391	200
113	0.746022	120.845	9.55791	105.426	200
114	0.746298	121.042	9.58448	105.46	200
115	0.746446	121.198	9.61147	105.495	200
116	0.746659	121.139	9.63748	105.528	200
117	0.746895	121.343	9.6641	105.562	200
118	0.747025	121.258	9.68966	105.596	200
119	0.747368	121.57	9.71629	105.629	200
120	0.747492	121.649	9.74256	105.663	200
121	0.747697	121.835	9.76935	105.696	200
122	0.747906	121.751	9.7951	105.729	200
123	0.748051	121.877	9.82114	105.762	200
124	0.748256	121.939	9.84677	105.795	200
125	0.748506	122.178	9.87312	105.828	200
126	0.74863	122.182	9.89884	105.861	200
