time	pps	kbps
0.100083	0	0
0.20021	1	35.232
0.300318	2	70.464
0.400443	4	140.928
0.500565	8	281.856
0.600688	14	493.248
0.700777	25	880.8
0.800849	38	1338.82
0.900886	51	1796.83
1.00093	65	2290.08
1.10097	0	0
1.20101	48	1691.14
1.30103	53	1867.3
1.40105	4	140.928
1.50109	32	1127.42
1.60111	36	1268.35
1.70115	39	1374.05
1.80118	41	1444.51
1.90121	42	1479.74
2.00123	43	1514.98
2.10125	27	951.264
2.20127	16	563.712
2.3013	44	1550.21
2.40135	29	1021.73
2.50139	15	528.48
2.60143	44	1550.21
2.70147	27	951.264
2.80152	17	598.944
2.90157	44	1550.21
3.00162	18	634.176
3.10165	26	916.032
3.20169	44	1550.21
3.30172	5	176.16
3.40176	39	1374.05
3.50179	35	1233.12
3.60183	9	317.088
3.70187	44	1550.21
3.80194	44	1550.21
3.90204	36	1268.35
4.00207	38	1338.82
4.10211	41	1444.51
4.20214	36	1268.35
4.30221	36	1268.35
4.40225	33	1162.66
4.50229	44	1550.21
4.60232	44	1550.21
4.70236	44	1550.21
4.80241	44	1550.21
4.90244	32	1127.42
5.00247	38	1338.82
5.1025	30	1056.96
5.20252	33	1162.66
5.30256	47	1655.9
5.4026	51	1796.83
5.50265	58	2043.46
5.60272	42	1479.74
5.70275	40	1409.28
5.80279	76	2677.63
5.90284	101	3558.43
6.00288	68	2395.78
6.10292	55	1937.76
6.20295	124	4368.77
6.30308	103	3628.9
6.40312	79	2783.33
6.50316	125	4404
6.60334	125	4404
6.70379	80	2818.56
6.80382	162	5707.58
6.90385	123	4333.54
7.0039	78	2748.1
7.10394	203	7152.1
7.20483	60	2113.92
7.30489	68	2395.78
7.40503	73	2571.94
7.50506	84	2959.49
7.6051	100	3523.2
7.70512	103	3628.9
7.80514	99	3487.97
7.90518	107	3769.82
8.00523	110	3875.52
8.10527	110	3875.52
8.20532	110	3875.52
8.30534	110	3875.52
8.40538	110	3875.52
8.50541	111	3910.75
8.60543	111	3910.75
8.70546	107	3769.82
8.80549	111	3910.75
8.90552	108	3805.06
9.00554	109	3840.29
9.10556	108	3805.06
9.20558	75	2642.4
9.30563	74	2607.17
9.40567	96	3382.27
9.50572	111	3910.75
9.60585	111	3910.75
9.70591	110	3875.52
9.80602	111	3910.75
9.90606	108	3805.06
10.2897	106	3734.59
10.3898	109	3840.29
10.49	45	1585.44
10.59	49	1726.37
10.6901	51	1796.83
10.7902	53	1867.3
10.8903	54	1902.53
10.9904	54	1902.53
11.0905	55	1937.76
11.1906	55	1937.76
11.2907	55	1937.76
11.3908	55	1937.76
11.4908	55	1937.76
11.5909	55	1937.76
11.6909	55	1937.76
11.791	55	1937.76
11.8911	55	1937.76
12.2672	2	70.464
12.3672	53	1867.3
12.4673	22	775.104
12.5673	24	845.568
12.6674	25	880.8
12.7675	26	916.032
12.8675	27	951.264
12.9676	27	951.264
13.0676	27	951.264
13.1677	27	951.264
13.2677	27	951.264
13.3678	27	951.264
13.4678	27	951.264
13.5679	27	951.264
13.6679	27	951.264
13.768	27	951.264
13.868	27	951.264
13.9681	27	951.264
14.0681	27	951.264
14.1682	27	951.264
14.2683	27	951.264
14.3683	27	951.264
14.4683	27	951.264
14.5684	27	951.264
14.6685	27	951.264
14.7685	27	951.264
14.8686	27	951.264
14.9687	27	951.264
15.0687	27	951.264
15.1688	27	951.264
15.2689	29	1021.73
15.3689	33	1162.66
15.469	39	1374.05
15.569	51	1796.83
15.6691	65	2290.08
15.7691	79	2783.33
15.8691	82	2889.02
15.9693	83	2924.26
16.0693	100	3523.2
16.1693	121	4263.07
16.2694	132	4650.62
16.3694	138	4862.02
16.4694	162	5707.58
16.5695	180	6341.76
16.6695	176	6200.83
16.7695	209	7363.49
16.8695	220	7751.04
16.9696	192	6764.54
17.0697	173	6095.14
17.1697	172	6059.9
17.2697	255	8984.16
17.3698	214	7539.65
17.4698	178	6271.3
17.5698	207	7293.02
17.6699	233	8209.06
17.7699	174	6130.37
17.8701	255	8984.16
17.9701	191	6729.31
18.0702	168	5918.98
18.1703	268	9442.18
18.2705	162	5707.58
18.3705	264	9301.25
18.4705	160	5637.12
18.5706	260	9160.32
18.6706	164	5778.05
18.7708	253	8913.7
18.8708	86	3029.95
18.9708	95	3347.04
19.0709	125	4404
19.1709	140	4932.48
19.2709	156	5496.19
19.371	142	5002.94
19.471	164	5778.05
19.571	190	6694.08
19.671	196	6905.47
19.7711	203	7152.1
19.8711	205	7222.56
19.9711	206	7257.79
20.0712	206	7257.79
20.1712	207	7293.02
20.2712	208	7328.26
20.3713	208	7328.26
20.4713	208	7328.26
20.5714	208	7328.26
20.6714	208	7328.26
20.7715	208	7328.26
20.8715	203	7152.1
20.9716	208	7328.26
21.0716	208	7328.26
21.1716	207	7293.02
21.2717	204	7187.33
21.3719	196	6905.47
21.4721	194	6835.01
21.5722	195	6870.24
21.6723	205	7222.56
21.7724	205	7222.56
21.8724	207	7293.02
21.9724	205	7222.56
22.0726	206	7257.79
22.173	207	7293.02
22.273	198	6975.94
22.373	196	6905.47
22.473	200	7046.4
22.5731	205	7222.56
22.6731	201	7081.63
22.7733	192	6764.54
22.8734	217	7645.34
22.9735	236	8314.75
23.0735	225	7927.2
23.1736	237	8349.98
23.2736	286	10076.4
23.3738	285	10041.1
23.4739	240	8455.68
23.5741	240	8455.68
23.6741	227	7997.66
