segment	time	rtt	rttvar	srtt	rto
1	0.0528362	52.7383	26.3691	52.7383	200
2	0.104776	51.8351	20.0026	52.6254	200
3	0.105232	52.2744	15.0897	52.5815	200
4	0.155863	50.8259	13.423	52.4718	200
5	0.156036	50.9747	11.9322	52.3782	200
6	0.156123	50.8352	11.0664	52.3139	200
7	0.156237	50.9319	10.2594	52.2563	200
8	0.209035	53.0514	9.66789	52.2812	200
9	0.209184	53.1841	9.12008	52.3094	200
10	0.209279	53.1976	8.70848	52.3316	200
11	0.209418	53.3239	8.32267	52.3564	200
12	0.209511	53.3445	8.01706	52.377	200
13	0.209591	53.4	7.72564	52.3983	200
14	0.209987	53.6886	7.49581	52.4213	200
15	0.211063	54.7404	7.31093	52.4627	200
16	0.261734	52.601	7.08678	52.4649	200
17	0.263158	54.01	6.9136	52.4891	200
18	0.263227	54.0059	6.76369	52.5101	200
19	0.263648	54.3667	6.62739	52.5359	200
20	0.264052	54.7167	6.51622	52.5632	200
21	0.264254	54.9025	6.4118	52.5924	200
22	0.264415	54.9498	6.31965	52.6192	200
23	0.265649	56.169	6.2567	52.6595	200
24	0.265773	56.2214	6.20056	52.6966	200
25	0.265857	56.294	6.14633	52.7341	200
26	0.265935	56.2742	6.09621	52.7681	200
27	0.26601	56.3232	6.04734	52.8023	200
28	0.266083	56.0028	5.9965	52.8309	200
29	0.266158	56.0501	5.94691	52.8597	200
30	0.266231	55.0782	5.88477	52.8781	200
31	0.266306	55.1214	5.82408	52.8968	200
32	0.317606	55.3893	5.77202	52.9163	200
33	0.319218	56.6542	5.74024	52.9455	200
34	0.321193	57.9627	5.7296	52.9824	200
35	0.321617	58.3866	5.72482	53.0221	200
36	0.324232	60.6972	5.7519	53.0754	200
37	0.32461	61.0479	5.78274	53.1308	200
38	0.325542	61.8246	5.82105	53.188	200
39	0.325903	61.9026	5.85912	53.2453	200
40	0.327111	62.9535	5.90724	53.306	200
41	0.327543	63.37	5.95919	53.3689	200
42	0.3289	64.5398	6.02124	53.4354	200
43	0.329388	65.0113	6.08737	53.5043	200
44	0.330522	66.0666	6.16095	53.5757	200
45	0.331037	66.5679	6.23857	53.6495	200
46	0.33225	66.5271	6.31074	53.7195	200
47	0.333121	67.383	6.39066	53.7937	200
48	0.334298	68.4864	6.47714	53.8703	200
49	0.334842	69.0143	6.56742	53.9491	200
50	0.336103	70.2101	6.66435	54.0304	200
51	0.337619	71.7127	6.77453	54.1189	200
52	0.338818	72.8467	6.88947	54.2089	200
53	0.339199	73.2175	7.006	54.3003	200
54	0.340375	74.3328	7.12662	54.393	200
55	0.340765	74.7104	7.24875	54.4871	200
56	0.34202	75.9026	7.37524	54.5827	200
57	0.342665	76.5363	7.50541	54.6807	200
58	0.344954	77.9404	7.64122	54.781	200
59	0.345549	79.3466	7.78712	54.8868	200
60	0.346608	80.3417	7.93435	54.9929	200
61	0.347165	80.8866	8.08401	55.1008	200
62	0.348119	81.7793	8.23397	55.2084	200
64	0.3751	57.2535	8.18406	55.2166	200
65	0.377209	59.2252	8.15143	55.2323	200
66	0.381212	61.3084	8.13522	55.256	200
67	0.381936	62.2754	8.12677	55.2826	200
