segment	time	rtt	rttvar	srtt	rto
1	0.102383	102.149	51.0747	102.149	306.448
2	0.204483	101.896	38.3693	102.118	255.595
3	0.204688	102.069	28.789	102.112	217.268
4	0.306043	101.428	25.2758	102.069	203.172
5	0.306309	101.675	22.1656	102.044	200
6	0.306486	101.724	20.3452	102.031	200
7	0.307128	102.316	18.6734	102.043	200
8	0.408351	102.181	17.515	102.047	200
9	0.408555	102.38	16.4411	102.058	200
10	0.409146	102.726	15.6524	102.074	200
11	0.409354	102.919	14.912	102.095	200
12	0.409698	103.117	14.3333	102.117	200
13	0.410095	103.477	13.7927	102.145	200
14	0.410338	103.105	13.3344	102.162	200
15	0.410536	103.258	12.8245	102.185	200
16	0.509914	101.433	12.3933	102.172	200
17	0.510203	101.703	11.9674	102.163	200
18	0.510869	102.216	11.5951	102.164	200
19	0.511074	102.412	11.2405	102.168	200
20	0.511253	102	10.9329	102.166	200
21	0.511737	102.429	10.6365	102.169	200
22	0.512085	102.636	10.354	102.176	200
23	0.512284	102.821	10.1113	102.184	200
24	0.51247	102.67	9.87068	102.19	200
25	0.513064	103.183	9.66891	102.201	200
26	0.513241	103.033	9.46807	102.211	200
27	0.513417	103.192	9.27518	102.222	200
28	0.513792	103.125	9.10077	102.231	200
29	0.513965	103.278	8.93299	102.242	200
30	0.61565	105.612	8.81709	102.277	200
31	0.616017	105.952	8.7182	102.312	200
32	0.616189	105.881	8.61917	102.347	200
33	0.61651	106.148	8.52652	102.383	200
34	0.616798	105.813	8.42851	102.416	200
35	0.617103	106.085	8.34351	102.449	200
36	0.617431	106.276	8.26286	102.483	200
37	0.617667	106.503	8.18709	102.519	200
38	0.617742	106.434	8.1159	102.552	200
39	0.618023	106.662	8.04914	102.586	200
40	0.61813	106.297	7.97684	102.617	200
41	0.618412	106.217	7.9039	102.647	200
42	0.618576	106.377	7.83868	102.676	200
43	0.61879	106.425	7.77477	102.705	200
44	0.618938	106.564	7.71357	102.736	200
45	0.619146	106.588	7.65325	102.766	200
46	0.619352	106.783	7.59978	102.795	200
47	0.619505	106.344	7.54021	102.821	200
48	0.619799	106.465	7.48291	102.848	200
49	0.620228	106.865	7.43194	102.878	200
50	0.620399	106.91	7.38472	102.906	200
51	0.620551	107.02	7.33931	102.934	200
52	0.620857	106.952	7.29318	102.962	200
53	0.621164	107.098	7.24932	102.991	200
54	0.621375	107.285	7.20828	103.021	200
55	0.725643	109.894	7.20388	103.066	200
56	0.725723	109.956	7.19975	103.111	200
57	0.725819	109.725	7.19204	103.155	200
58	0.725993	109.736	7.184	103.198	200
59	0.726089	109.802	7.17637	103.241	200
60	0.726166	109.58	7.16589	103.281	200
61	0.726305	109.432	7.1532	103.319	200
62	0.726446	109.537	7.14151	103.358	200
63	0.726559	109.374	7.12744	103.396	200
64	0.72665	109.442	7.11392	103.434	200
65	0.726762	109.246	7.09842	103.468	200
66	0.726856	109.147	7.08152	103.502	200
67	0.727002	109.274	7.06592	103.536	200
68	0.727124	109.347	7.05097	103.571	200
69	0.727218	109.127	7.03317	103.604	200
70	0.727343	109.237	7.01726	103.636	200
71	0.727441	109.271	7.00156	103.668	200
72	0.727568	109.082	6.98352	103.699	200
73	0.727689	109.179	6.96643	103.73	200
74	0.727813	109.189	6.9493	103.761	200
75	0.727912	109.05	6.93043	103.791	200
76	0.728013	109.139	6.91323	103.82	200
77	0.728103	109.129	6.89579	103.849	200
78	0.728244	109.026	6.87711	103.877	200
79	0.728388	109.135	6.85951	103.906	200
80	0.728489	109.1	6.8414	103.934	200
81	0.728594	109.01	6.82221	103.962	200
82	0.728734	109.12	6.80487	103.988	200
83	0.728831	108.956	6.78573	104.014	200
84	0.728938	108.642	6.76325	104.038	200
85	0.729032	108.703	6.74139	104.063	200
86	0.729142	108.69	6.71936	104.087	200
87	0.72933	108.726	6.69769	104.111	200
88	0.729432	108.508	6.67469	104.133	200
89	0.729582	108.628	6.65289	104.155	200
90	0.729692	108.462	6.62943	104.177	200
91	0.7298	108.358	6.60494	104.198	200
92	0.729902	108.432	6.58124	104.219	200
93	0.839	113.3	6.60623	104.264	200
94	0.839125	113.36	6.63017	104.308	200
95	0.839383	113.612	6.65588	104.353	200
96	0.839612	113.735	6.68209	104.398	200
97	0.839796	113.765	6.70791	104.443	200
98	0.840059	113.911	6.73445	104.489	200
99	0.840198	114.059	6.76172	104.535	200
100	0.840447	114.225	6.78988	104.581	200
101	0.840754	114.403	6.81796	104.627	200
102	0.840908	114.55	6.84672	104.673	200
103	0.841121	114.625	6.87547	104.719	200
104	0.841418	114.808	6.90523	104.765	200
105	0.84153	114.833	6.93451	104.812	200
106	0.841757	115.042	6.96503	104.859	200
107	0.842027	115.215	6.99642	104.907	200
108	0.842302	115.399	7.02763	104.954	200
109	0.842488	115.432	7.05844	105.001	200
110	0.842572	115.498	7.08914	105.048	200
111	0.842847	115.651	7.12051	105.095	200
112	0.843096	115.82	7.1527	105.143	200
113	0.843481	116.186	7.18743	105.192	200
114	0.84364	116.232	7.22183	105.242	200
115	0.843856	116.343	7.25527	105.289	200
116	0.844143	116.503	7.2894	105.338	200
117	0.844387	116.748	7.32492	105.387	200
118	0.844679	116.93	7.36129	105.437	200
119	0.84504	117.151	7.39881	105.487	200
120	0.845391	117.426	7.43796	105.539	200
121	0.84567	117.677	7.47848	105.591	200
122	0.845875	117.808	7.51797	105.642	200
123	0.846165	118.01	7.55839	105.693	200
124	0.846472	118.172	7.5994	105.745	200
125	0.846723	118.416	7.64165	105.798	200
126	0.846973	118.549	7.68423	105.851	200
127	0.847345	118.806	7.72815	105.905	200
128	0.847713	119.063	7.7734	105.96	200
129	0.847993	119.339	7.82011	106.016	200
130	0.848237	119.455	7.86542	106.07	200
131	0.848598	119.721	7.91208	106.125	200
132	0.84891	119.916	7.95949	106.181	200
133	0.849155	120.155	8.008	106.237	200
134	0.849367	120.268	8.05656	106.294	200
135	0.849641	120.448	8.10574	106.351	200
136	0.849912	120.528	8.1547	106.408	200
137	0.850292	120.896	8.20578	106.466	200
138	0.850557	121.065	8.25573	106.523	200
139	0.850704	121.087	8.30501	106.58	200
140	0.851162	121.42	8.35606	106.638	200
141	0.851426	121.666	8.40818	106.697	200
142	0.85169	121.839	8.46079	106.756	200
143	0.851946	121.988	8.51369	106.815	200
144	0.970157	131.082	8.63676	106.91	200
145	0.970774	131.695	8.76291	107.007	200
146	0.970938	131.769	8.88411	107.101	200
147	0.971054	131.62	9.00256	107.194	200
148	0.971248	131.536	9.11877	107.286	200
149	0.97143	131.708	9.23471	107.378	200
150	0.971607	131.766	9.3495	107.471	200
151	0.971765	131.645	9.46181	107.562	200
152	0.971963	131.72	9.57314	107.654	200
153	0.972159	131.633	9.68228	107.745	200
154	0.972324	131.766	9.78772	107.833	200
155	0.972426	131.6	9.8905	107.92	200
156	0.972699	131.747	9.99298	108.008	200
157	0.972799	131.611	10.0931	108.095	200
158	0.972951	131.73	10.1926	108.182	200
159	0.973205	131.722	10.2908	108.268	200
160	0.973386	131.811	10.3882	108.355	200
161	0.973491	131.633	10.483	108.44	200
162	0.973741	131.607	10.5762	108.526	200
163	0.973943	131.814	10.6671	108.609	200
164	0.974191	131.844	10.7568	108.692	200
165	0.974339	131.799	10.845	108.774	200
166	0.974522	131.901	10.9328	108.857	200
167	0.974792	132.156	11.0211	108.94	200
168	0.974991	132.077	11.1076	109.023	200
169	0.975117	131.941	11.192	109.105	200
170	0.975357	131.8	11.2742	109.186	200
171	0.97555	131.82	11.3553	109.266	200
172	0.975712	131.958	11.434	109.345	200
173	0.975932	132.009	11.512	109.424	200
174	0.976173	131.944	11.5885	109.502	200
175	0.976385	131.905	11.6636	109.58	200
176	0.976581	132.083	11.7388	109.658	200
177	0.976707	131.956	11.8122	109.735	200
178	0.976997	131.883	11.8839	109.812	200
179	0.977199	131.727	11.9536	109.888	200
180	0.977325	131.589	12.0213	109.964	200
181	0.977581	131.803	12.0876	110.038	200
182	0.977778	131.835	12.1532	110.111	200
183	0.977968	131.701	12.217	110.184	200
184	0.97816	131.613	12.2792	110.257	200
185	0.978377	131.585	12.3404	110.329	200
186	0.978621	131.793	12.402	110.401	200
187	0.978872	131.809	12.4629	110.473	200
188	0.979074	131.644	12.5217	110.545	200
189	0.979202	131.414	12.5781	110.615	200
190	0.979448	131.384	12.632	110.684	200
191	0.979691	131.594	12.6864	110.753	200
192	0.979882	131.567	12.7399	110.821	200
193	0.980073	131.394	12.7915	110.889	200
194	0.980262	131.278	12.8414	110.956	200
195	0.980481	131.245	12.8904	111.023	200
196	0.980672	131.405	12.9397	111.09	200
197	0.980867	131.434	12.9884	111.157	200
198	0.981061	131.342	13.0358	111.223	200
199	0.981256	131.269	13.0819	111.289	200
200	0.981461	131.084	13.1249	111.352	200
201	0.981651	131.262	13.1684	111.416	200
202	0.981904	131.26	13.2112	111.48	200
203	0.982138	131.348	13.2539	111.543	200
204	0.982354	131.114	13.2944	111.606	200
205	0.98256	131.057	13.3339	111.668	200
206	0.982689	131.162	13.3733	111.731	200
207	0.982976	131.213	13.4125	111.793	200
208	0.983169	131.146	13.4506	111.855	200
210	1.12405	153.215	13.625	111.985	200
211	1.12431	153.455	13.799	112.114	200
212	1.12456	153.577	13.9719	112.244	200
213	1.12484	153.751	14.144	112.374	200
214	1.12496	153.666	14.3137	112.503	200
215	1.12523	153.755	14.4821	112.631	200
217	1.1254	153.748	14.6485	112.76	200
220	1.12573	153.528	14.8118	112.887	200
221	1.12584	153.623	14.9738	113.015	200
224	1.12611	153.366	15.1324	113.141	200
225	1.12632	153.471	15.2899	113.267	200
228	1.12661	153.32	15.4409	113.389	200
229	1.12678	153.347	15.5904	113.511	200
230	1.12701	153.471	15.739	113.633	200
231	1.12717	153.346	15.8852	113.754	200
232	1.1274	153.547	16.031	113.875	200
234	1.12763	153.382	16.1741	113.995	200
235	1.12787	153.481	16.3163	114.116	200
237	1.12809	153.494	16.4569	114.236	200
238	1.12825	153.4	16.5953	114.355	200
239	1.12854	153.503	16.7329	114.475	200
240	1.12871	153.538	16.8658	114.591	200
241	1.12903	153.623	16.9977	114.707	200
243	1.12914	153.511	17.1275	114.823	200
244	1.12946	153.706	17.257	114.938	200
245	1.12958	153.59	17.3844	115.053	200
246	1.1297	153.479	17.5096	115.168	200
247	1.13005	153.615	17.6342	115.282	200
249	1.13025	153.594	17.7573	115.396	200
251	1.13053	153.48	17.8783	115.509	200
