time	pps	kbps
0.100112	0	0
0.20023	0	0
0.30035	0	0
0.400468	0	0
0.500554	0	0
0.600672	0	0
0.700789	0	0
0.800907	0	0
0.901026	0	0
1.00115	0	0
1.10126	0	0
1.20136	0	0
1.30148	0	0
1.4016	0	0
1.50171	0	0
1.60183	0	0
1.70195	0	0
1.80203	0	0
1.90214	0	0
2.00226	0	0
2.10238	0	0
2.20249	0	0
2.3026	0	0
2.40272	0	0
2.50277	0	0
2.60288	0	0
2.703	2	70.464
2.80311	2	70.464
2.90323	4	140.928
3.00334	8	281.856
3.10345	6	211.392
3.20353	13	458.016
3.30363	20	704.64
3.40369	38	1338.82
3.5038	51	1796.83
3.60388	0	0
3.70391	65	2290.08
3.80395	18	634.176
3.90398	25	880.8
4.00409	29	1021.73
4.10413	27	951.264
4.20417	29	1021.73
4.30423	21	739.872
4.40438	32	1127.42
4.5045	32	1127.42
4.60457	1	35.232
4.70461	31	1092.19
4.80465	32	1127.42
4.90471	14	493.248
5.00481	30	1056.96
5.10493	30	1056.96
5.20499	32	1127.42
5.30504	32	1127.42
5.40509	32	1127.42
5.50521	26	916.032
5.60525	31	1092.19
5.7053	29	1021.73
5.80534	21	739.872
5.90541	26	916.032
6.00553	19	669.408
6.1056	5	176.16
6.20568	29	1021.73
6.30578	15	528.48
6.4059	10	352.32
6.50602	13	458.016
6.6061	12	422.784
6.7062	16	563.712
6.8063	16	563.712
6.90639	16	563.712
7.00645	16	563.712
7.10651	16	563.712
7.20657	16	563.712
7.30661	8	281.856
7.40667	16	563.712
7.50673	16	563.712
7.60684	16	563.712
7.70689	16	563.712
7.80696	16	563.712
7.90706	16	563.712
8.00717	16	563.712
8.10729	9	317.088
8.20739	12	422.784
8.30751	16	563.712
8.40759	5	176.16
8.50766	15	528.48
8.60776	16	563.712
8.70784	8	281.856
8.80796	16	563.712
8.90802	16	563.712
9.00807	16	563.712
9.10815	18	634.176
9.20826	17	598.944
9.30832	25	880.8
9.40842	26	916.032
9.50855	0	0
9.60861	4	140.928
9.70867	39	1374.05
9.80875	18	634.176
9.90887	19	669.408
10.0089	20	704.64
10.109	10	352.32
10.2091	21	739.872
10.3092	20	704.64
10.4093	11	387.552
10.5094	0	0
10.6095	21	739.872
10.7096	15	528.48
10.8097	15	528.48
10.9098	21	739.872
11.0101	22	775.104
11.1102	14	493.248
11.2103	43	1514.98
11.3104	11	387.552
11.4105	46	1620.67
11.5106	48	1691.14
11.6107	2	70.464
11.7108	81	2853.79
11.8109	10	352.32
11.911	23	810.336
12.0111	0	0
12.1112	10	352.32
12.2113	36	1268.35
12.3114	0	0
12.4114	18	634.176
12.5117	10	352.32
12.6118	0	0
12.7119	16	563.712
12.812	17	598.944
12.9121	4	140.928
13.0121	2	70.464
13.1122	0	0
13.2123	0	0
13.3124	18	634.176
13.4125	2	70.464
13.5126	14	493.248
13.6126	14	493.248
13.7127	20	704.64
13.8128	7	246.624
13.9129	28	986.496
14.013	21	739.872
14.1131	20	704.64
14.2132	0	0
14.3132	55	1937.76
14.4133	0	0
14.5133	21	739.872
14.6134	64	2254.85
14.7134	16	563.712
14.8135	7	246.624
14.9136	18	634.176
15.0136	64	2254.85
15.1137	2	70.464
15.2138	0	0
15.3138	95	3347.04
15.4139	9	317.088
15.514	0	0
15.6141	43	1514.98
15.7142	1	35.232
15.8143	2	70.464
15.9143	43	1514.98
16.0144	6	211.392
16.1145	2	70.464
16.2146	34	1197.89
16.3146	0	0
16.4147	24	845.568
16.5148	2	70.464
16.6149	0	0
16.7151	0	0
16.8152	0	0
16.9153	0	0
17.0154	0	0
17.1154	50	1761.6
17.2155	2	70.464
17.3156	0	0
17.4156	0	0
17.5157	0	0
17.6158	0	0
17.7159	0	0
17.816	0	0
17.9161	0	0
18.0162	0	0
18.1163	0	0
18.2164	21	739.872
18.3165	18	634.176
18.4166	12	422.784
18.5167	0	0
18.6167	24	845.568
18.7168	5	176.16
18.8169	24	845.568
18.917	24	845.568
19.0171	14	493.248
19.1171	17	598.944
19.2172	23	810.336
19.3173	25	880.8
19.4174	25	880.8
19.5175	8	281.856
19.6176	25	880.8
19.7176	23	810.336
19.8178	25	880.8
19.9178	9	317.088
20.0178	25	880.8
20.1179	24	845.568
20.218	23	810.336
20.318	8	281.856
20.4182	23	810.336
20.5183	25	880.8
20.6184	25	880.8
20.7185	17	598.944
20.8187	25	880.8
20.9189	3	105.696
21.019	24	845.568
21.1191	25	880.8
21.2192	10	352.32
21.3192	11	387.552
21.4193	16	563.712
21.5194	0	0
21.6195	11	387.552
21.7196	17	598.944
21.8197	8	281.856
21.9199	23	810.336
22.02	0	0
22.1201	2	70.464
22.2202	33	1162.66
22.3203	46	1620.67
22.4204	8	281.856
22.5205	2	70.464
22.6209	63	2219.62
22.721	43	1514.98
22.8211	68	2395.78
22.9211	3	105.696
23.0212	0	0
23.1213	0	0
23.2215	0	0
23.3216	22	775.104
23.4217	76	2677.63
23.5218	0	0
23.6218	0	0
23.7219	0	0
23.822	2	70.464
23.922	40	1409.28
24.0221	3	105.696
24.1222	0	0
24.2223	0	0
24.3225	0	0
24.4225	41	1444.51
24.5226	10	352.32
24.6227	13	458.016
24.7228	36	1268.35
24.8228	10	352.32
24.9229	0	0
25.0231	0	0
25.1231	2	70.464
25.2232	1	35.232
25.3233	19	669.408
25.4234	29	1021.73
25.5235	22	775.104
25.6236	3	105.696
25.7236	47	1655.9
25.8237	14	493.248
25.9238	36	1268.35
26.0238	6	211.392
26.1239	1	35.232
26.224	48	1691.14
26.3241	7	246.624
26.4242	0	0
26.5244	0	0
26.6244	0	0
26.7246	0	0
26.8247	49	1726.37
26.9248	49	1726.37
27.0249	10	352.32
27.125	47	1655.9
27.2251	2	70.464
27.3251	21	739.872
27.4252	30	1056.96
27.5254	2	70.464
27.6255	23	810.336
27.7255	36	1268.35
27.8257	0	0
27.9258	0	0
28.0258	44	1550.21
28.1259	7	246.624
28.226	0	0
28.3261	0	0
28.4262	0	0
28.5263	0	0
28.6264	2	70.464
28.7265	0	0
28.8266	0	0
28.9267	0	0
29.0268	0	0
29.1269	0	0
29.227	0	0
29.3271	49	1726.37
29.4272	3	105.696
29.5273	0	0
29.6275	0	0
29.7276	20	704.64
29.8277	22	775.104
29.9278	1	35.232
30.0279	22	775.104
30.128	0	0
30.2281	3	105.696
30.3282	16	563.712
30.4283	9	317.088
30.5284	0	0
30.6284	24	845.568
30.7285	4	140.928
30.8286	24	845.568
30.9287	5	176.16
31.0288	21	739.872
31.1289	3	105.696
31.229	8	281.856
31.329	21	739.872
31.4291	24	845.568
31.5292	3	105.696
31.6293	24	845.568
31.7294	6	211.392
31.8295	19	669.408
31.9296	5	176.16
32.0297	0	0
32.1298	24	845.568
32.2299	6	211.392
32.33	0	0
32.4301	22	775.104
32.5302	20	704.64
32.6303	9	317.088
32.7304	0	0
32.8304	24	845.568
32.9306	13	458.016
33.0306	5	176.16
33.1307	21	739.872
33.2308	6	211.392
33.3309	18	634.176
33.4311	0	0
33.5312	6	211.392
33.6312	19	669.408
33.7314	24	845.568
33.8315	14	493.248
33.9316	1	35.232
34.0317	0	0
34.1318	5	176.16
34.2319	4	140.928
34.332	3	105.696
34.4322	14	493.248
34.5323	8	281.856
34.6324	6	211.392
34.7325	15	528.48
34.8326	21	739.872
34.9327	5	176.16
35.0328	0	0
35.1329	29	1021.73
35.233	5	176.16
35.333	41	1444.51
35.4331	9	317.088
35.5333	17	598.944
35.6333	40	1409.28
35.7335	0	0
35.8336	0	0
35.9337	0	0
36.0338	25	880.8
36.1339	48	1691.14
36.234	4	140.928
36.3341	1	35.232
36.4342	1	35.232
36.5343	2	70.464
36.6345	8	281.856
36.7345	15	528.48
36.8346	9	317.088
36.9347	33	1162.66
37.0348	3	105.696
37.1349	2	70.464
37.235	18	634.176
37.3351	0	0
37.4352	2	70.464
37.5353	0	0
37.6354	26	916.032
37.7368	14	493.248
37.8368	33	1162.66
37.937	36	1268.35
38.037	2	70.464
38.1371	18	634.176
38.2372	19	669.408
38.3373	9	317.088
38.4374	1	35.232
38.5375	0	0
38.6376	0	0
38.7377	1	35.232
38.8378	36	1268.35
38.9379	1	35.232
39.0379	36	1268.35
39.138	5	176.16
39.238	6	211.392
39.3381	32	1127.42
39.4382	12	422.784
39.5383	36	1268.35
39.6384	14	493.248
39.7385	0	0
39.8386	0	0
39.9387	2	70.464
40.0388	0	0
40.1389	0	0
40.239	36	1268.35
40.3391	9	317.088
40.4392	6	211.392
40.5393	16	563.712
40.6394	15	528.48
40.7395	5	176.16
40.8396	17	598.944
