segment	time	rtt	rttvar	srtt	rto
1	2.76093	101.679	50.8397	101.679	305.038
2	2.76119	101.933	38.1932	101.711	254.484
3	2.87699	115.891	35.1914	102.597	243.363
4	2.87739	116.251	32.4992	103.451	233.448
5	2.87762	116.347	30.8656	103.988	227.451
6	2.87779	116.487	29.3351	104.509	221.849
7	2.97977	102.622	27.6196	104.45	214.928
8	2.9944	117.186	26.6893	104.848	211.605
9	2.99493	117.401	25.9825	105.162	209.092
10	2.99878	121.194	25.485	105.563	207.503
11	2.99901	121.299	25.0788	105.89	206.206
12	2.99933	121.582	24.6877	106.217	204.968
13	2.99985	121.963	24.3683	106.498	203.972
14	3.00019	122.29	24.0109	106.827	202.871
15	3.084	104.125	23.2499	106.779	200
16	3.08415	104.245	22.5101	106.734	200
17	3.09589	101.216	21.9791	106.648	200
18	3.0961	101.348	21.4579	106.565	200
19	3.09662	101.563	21.0007	106.495	200
20	3.09689	101.829	20.547	106.431	200
21	3.13633	137.356	20.8353	106.86	200
22	3.13663	137.678	21.0849	107.245	200
23	3.13681	137.725	21.3198	107.626	200
24	3.13697	137.847	21.5221	107.97	200
25	3.13743	137.987	21.7151	108.311	200
26	3.13787	138.409	21.9056	108.653	200
27	3.13822	137.907	22.0587	108.958	200
28	3.1384	138.071	22.2057	109.261	200
29	3.19002	105.931	21.8125	109.226	200
30	3.19043	106.329	21.4487	109.198	200
31	3.19077	106.542	21.0873	109.173	200
32	3.19098	106.747	20.7284	109.149	200
33	3.19759	101.538	20.4762	109.076	200
34	3.21639	120.335	20.3116	109.177	200
35	3.22198	125.769	20.2451	109.325	200
36	3.22216	125.956	20.1806	109.473	200
37	3.22251	125.77	20.1159	109.609	200
38	3.22291	126.141	20.0561	109.747	200
39	3.22312	126.14	19.9951	109.884	200
40	3.23847	101.899	19.7949	109.817	200
41	3.23872	102.187	19.6048	109.757	200
42	3.2389	102.193	19.4167	109.698	200
43	3.23947	102.713	19.2225	109.644	200
44	3.23999	103.094	19.0245	109.593	200
45	3.24021	103.298	18.8373	109.546	200
46	3.24035	103.313	18.6519	109.5	200
47	3.24089	103.34	18.4682	109.455	200
48	3.2412	103.631	18.2823	109.412	200
49	3.24141	103.449	18.1112	109.371	200
50	3.24155	103.573	17.9401	109.331	200
51	3.24173	103.394	17.7734	109.289	200
52	3.24211	103.61	17.6054	109.25	200
53	3.24243	103.887	17.4354	109.213	200
54	3.31503	124.888	17.4123	109.316	200
55	3.31532	125.165	17.3917	109.42	200
56	3.31617	125.617	17.376	109.527	200
57	3.31635	125.471	17.3571	109.632	200
58	3.31649	125.59	17.3387	109.737	200
