segment	time	rtt	rttvar	srtt	rto
1	2.76442	101.669	50.8347	101.669	305.008
2	2.76489	102.101	38.2339	101.723	254.659
3	2.86692	102.192	33.5132	101.753	235.806
4	2.88009	115.285	31.0157	102.598	226.661
5	2.88043	115.395	29.4974	103.132	221.121
6	2.88061	115.521	28.0718	103.648	215.935
7	2.96864	101.516	26.4505	103.581	209.383
8	2.969	101.842	24.906	103.527	203.151
9	2.98195	101.644	23.7549	103.48	200
10	2.98226	101.905	22.6459	103.44	200
11	2.98245	101.928	21.7653	103.409	200
12	2.98298	102.42	20.8996	103.388	200
13	2.98335	102.67	20.1789	103.375	200
14	2.98358	102.873	19.4761	103.366	200
15	3.07109	102.232	18.9029	103.349	200
16	3.0714	102.497	18.3388	103.335	200
17	3.07159	102.458	17.8538	103.323	200
18	3.07213	102.958	17.368	103.318	200
19	3.08433	102.178	16.9623	103.304	200
20	3.08467	102.48	16.5589	103.294	200
21	3.08485	102.474	16.2012	103.284	200
22	3.08526	102.86	15.8426	103.279	200
23	3.08568	103.158	15.5151	103.278	200
24	3.08591	103.344	15.1932	103.279	200
25	3.08636	103.265	14.9013	103.279	200
26	3.0867	103.579	14.6205	103.282	200
27	3.08707	103.585	14.3649	103.284	200
28	3.0873	103.784	14.1173	103.289	200
29	3.08777	104.122	13.8959	103.296	200
30	3.08799	104.311	13.6812	103.304	200
31	3.17318	101.874	13.4898	103.293	200
32	3.17354	102.212	13.2959	103.285	200
33	3.17374	102.261	13.1154	103.277	200
34	3.17415	102.639	12.9319	103.272	200
35	3.17437	102.68	12.7605	103.268	200
36	3.17476	103.039	12.5865	103.267	200
37	3.17522	102.973	12.4247	103.265	200
38	3.17547	103.195	12.2622	103.264	200
39	3.1859	101.355	12.1328	103.252	200
40	3.18614	101.554	12.0023	103.242	200
41	3.18632	101.566	11.8794	103.232	200
42	3.18707	102.289	11.7492	103.226	200
43	3.1873	102.39	11.6252	103.221	200
44	3.18748	102.539	11.5008	103.218	200
45	3.18786	102.481	11.3838	103.214	200
46	3.18809	102.688	11.2658	103.211	200
47	3.18871	102.908	11.1516	103.209	200
48	3.18922	103.379	11.0372	103.21	200
49	3.18958	103.601	10.9308	103.212	200
50	3.18982	103.811	10.8274	103.215	200
51	3.19003	103.557	10.7266	103.217	200
52	3.19044	103.931	10.6304	103.22	200
53	3.19097	104.145	10.5405	103.224	200
54	3.19125	104.39	10.4537	103.23	200
55	3.19146	104.272	10.3697	103.234	200
56	3.1919	104.676	10.2899	103.241	200
57	3.19237	104.997	10.2164	103.248	200
58	3.19264	105.251	10.1456	103.257	200
59	3.19283	104.907	10.0748	103.264	200
60	3.19302	105.081	10.006	103.271	200
61	3.19334	105.307	9.94168	103.28	200
62	3.19358	105.528	9.87964	103.289	200
63	3.27535	101.96	9.81283	103.284	200
64	3.27571	102.278	9.74403	103.28	200
65	3.27596	102.32	9.67748	103.276	200
66	3.27638	102.701	9.60853	103.274	200
67	3.27669	102.872	9.54083	103.272	200
68	3.27716	103.319	9.47102	103.272	200
69	3.2776	103.335	9.40382	103.273	200
70	3.278	103.709	9.33976	103.274	200
71	3.27825	103.808	9.27861	103.276	200
72	3.27844	103.967	9.21897	103.279	200
73	3.27873	103.857	9.16059	103.28	200
74	3.27894	104.033	9.10378	103.283	200
75	3.27938	104.042	9.04888	103.285	200
76	3.27988	104.516	8.99744	103.29	200
77	3.28004	104.485	8.94743	103.293	200
78	3.28016	104.571	8.89827	103.297	200
79	3.2873	101.271	8.85532	103.291	200
80	3.2875	101.442	8.81153	103.285	200
81	3.28774	101.518	8.76858	103.28	200
82	3.28806	101.814	8.72405	103.276	200
83	3.28822	101.826	8.68075	103.271	200
84	3.28866	102.249	8.63516	103.268	200
85	3.28882	101.628	8.59449	103.263	200
86	3.28894	101.713	8.55354	103.259	200
87	3.2892	101.822	8.5131	103.255	200
88	3.28963	102.227	8.47057	103.252	200
89	3.28979	102.24	8.42913	103.249	200
90	3.28991	102.342	8.38734	103.247	200
91	3.29042	102.44	8.34614	103.244	200
92	3.29057	102.57	8.30445	103.243	200
93	3.2907	102.521	8.26412	103.241	200
94	3.29119	102.976	8.22156	103.24	200
95	3.29135	102.524	8.18247	103.238	200
96	3.29161	102.757	8.14236	103.237	200
97	3.29202	102.68	8.10366	103.235	200
98	3.29218	102.805	8.06451	103.234	200
99	3.29231	102.608	8.02731	103.233	200
100	3.29292	103.184	7.98742	103.233	200
101	3.29308	103.182	7.94851	103.232	200
102	3.2932	103.284	7.90981	103.233	200
103	3.29352	103.409	7.87263	103.233	200
104	3.29368	103.535	7.83623	103.234	200
105	3.29419	103.635	7.80116	103.235	200
106	3.29445	103.858	7.7673	103.236	200
107	3.29461	103.509	7.7326	103.237	200
108	3.29478	103.657	7.69875	103.238	200
109	3.29516	103.823	7.66642	103.239	200
110	3.2955	104.122	7.63558	103.241	200
