segment	time	rtt	rttvar	srtt	rto
1	2.83605	132.231	66.1156	132.231	396.693
2	2.84581	141.952	52.0168	133.446	341.513
3	2.95529	119.018	47.3182	132.544	321.817
4	2.97923	142.93	42.7016	133.194	304
5	3.00831	162.275	41.5666	134.405	300.671
6	3.01208	166.007	40.7362	135.722	298.667
7	3.08045	124.954	38.8631	135.385	290.838
8	3.10804	152.498	37.5037	135.92	285.935
9	3.15292	173.545	37.5098	136.861	286.9
10	3.19411	214.701	39.5263	138.807	296.912
11	3.19434	185.812	39.8379	139.786	299.138
12	3.20482	196.207	40.5289	140.962	303.077
13	3.21032	198.01	41.1189	141.98	306.456
14	3.23526	222.888	42.5399	143.425	313.585
15	3.26662	185.919	42.5385	144.089	314.243
16	3.28107	200.26	42.9645	144.967	316.825
17	3.29491	186.657	42.9291	145.546	317.262
18	3.32839	220.096	43.8075	146.581	321.811
19	3.32865	175.6	43.4377	146.944	320.695
20	3.3461	193.006	43.5034	147.52	321.533
21	3.37831	184.017	43.3441	147.934	321.311
22	3.39056	196.286	43.4579	148.484	322.316
23	3.41134	216.933	43.9786	149.197	325.111
24	3.43566	241.179	44.9787	150.155	330.07
25	3.44214	237.199	45.7876	150.992	334.142
26	3.46743	262.399	47.0495	152.063	340.261
27	3.4941	283.573	48.5577	153.237	347.468
28	3.61028	399.683	53.0552	156.038	368.259
29	3.61388	378.469	56.9046	158.566	386.184
30	3.6207	385.218	60.7625	161.141	404.191
31	3.6211	354.333	64.0733	163.556	419.849
32	3.62146	354.653	67.2489	165.945	434.94
33	3.62185	340.634	69.9349	168.128	447.868
34	3.62226	340.992	72.5081	170.289	460.322
35	3.62264	327.593	74.628	172.255	470.767
36	3.62306	327.954	76.6547	174.202	480.821
37	3.62604	297.527	77.8215	175.743	487.029
38	3.62636	297.812	79.0506	177.439	493.641
39	3.62659	297.851	80.1995	179.111	499.909
40	3.62678	297.995	81.4084	180.969	506.602
41	3.62702	280.811	81.9845	182.529	510.467
42	3.62726	281.012	82.5737	184.287	514.582
43	3.62763	249.175	81.9421	185.446	513.214
44	3.6282	249.708	81.3106	186.594	511.836
45	3.62837	237.697	80.2318	187.506	508.433
46	3.63584	245.109	79.4236	188.535	506.229
47	3.63627	224.862	77.8845	189.183	500.721
48	3.6557	244.256	77.0698	190.167	498.446
49	3.7011	265.325	77.0015	191.509	499.515
50	3.72009	284.253	77.4934	192.958	502.932
51	3.75092	308.651	78.6872	194.766	509.515
52	3.75124	308.975	79.7972	196.55	515.739
53	3.78257	314.976	81.0044	198.401	522.418
57	3.84879	221.446	79.1931	198.761	515.533
58	3.86945	241.691	78.0599	199.432	511.671
59	3.87027	241.963	76.9497	200.096	507.895
60	3.88303	254.549	76.2466	200.947	505.933
61	3.88335	247.4	75.3156	201.673	502.935
62	3.8949	258.522	74.7385	202.561	501.515
63	3.89555	239.745	73.5649	203.142	497.402
64	3.89602	194.84	71.5255	203.012	489.114
65	3.89648	195.29	69.5317	202.892	481.018
66	3.89695	176.771	68.1751	202.484	475.184
67	3.89734	146.309	67.8001	201.606	472.806
68	3.89792	146.592	67.4005	200.746	470.348
69	3.92428	141.585	67.143	199.822	468.394
70	3.93647	108.347	67.9034	198.393	470.006
71	3.96034	116.704	68.3342	197.116	470.453
72	3.9606	111.903	68.8616	195.785	471.231
73	3.96082	111.936	69.33	194.475	471.794
74	4.01201	142.413	68.7903	193.661	468.822
75	4.02758	157.108	67.7829	193.09	464.222
76	4.09982	216.653	66.401	193.458	459.062
77	4.14433	260.864	66.4324	194.511	460.241
78	4.19116	296.184	67.5337	196.1	466.235
79	4.21257	316.963	69.2002	197.988	474.789
80	4.21289	316.764	70.7494	199.844	482.842
81	4.22388	327.29	72.5212	201.836	491.92
82	4.22432	327.736	74.1893	203.803	500.56
83	4.22521	328.17	75.5831	205.53	507.863
84	4.22569	328.233	76.892	207.234	514.802
85	4.22613	328.078	78.1129	208.913	521.364
86	4.22657	302.176	78.5337	210.208	524.343
87	4.23351	296.877	78.7597	211.412	526.451
88	4.23374	273.243	78.2895	212.271	525.428
89	4.23405	273.321	77.8106	213.119	524.361
90	4.23465	273.706	77.3322	213.96	523.289
91	4.23513	223.037	75.4362	214.086	515.831
92	4.2358	208.057	73.5083	214.002	508.035
93	4.23624	136.294	73.6249	212.923	507.423
94	4.29696	152.495	73.2583	212.084	505.117
95	4.35207	160.795	72.6481	211.371	501.964
96	4.35288	140.212	72.6067	210.383	500.81
97	4.36596	152.96	72.185	209.586	498.325
98	4.36896	144.917	71.9762	208.687	496.592
99	4.37545	150.993	71.5795	207.886	494.204
100	4.45497	230.433	70.2175	208.199	489.069
101	4.47272	247.348	69.3545	208.743	486.161
102	4.50629	280.441	69.4196	209.739	487.417
103	4.50654	280.295	69.4511	210.719	488.523
104	4.61517	388.468	72.4594	213.187	503.025
105	4.65933	425.591	76.3468	216.138	521.525
106	4.6835	449.633	80.712	219.381	542.229
107	4.72102	486.851	85.8998	223.095	566.694
108	4.72115	486.41	90.8279	226.753	590.064
