time	pps	kbps
0.100102	0	0
0.200222	0	0
0.300342	0	0
0.400461	0	0
0.50058	0	0
0.600699	0	0
0.700799	0	0
0.80092	0	0
0.901042	0	0
1.00116	0	0
1.10128	0	0
1.20138	0	0
1.3015	0	0
1.40162	0	0
1.50173	0	0
1.60185	0	0
1.70197	0	0
1.80209	0	0
1.9022	0	0
2.00228	0	0
2.1024	0	0
2.20252	0	0
2.30263	0	0
2.40273	0	0
2.50279	0	0
2.60291	0	0
2.70302	1	35.232
2.80314	2	70.464
2.90326	4	140.928
3.00333	8	281.856
3.10341	16	563.712
3.20348	32	1127.42
3.30354	63	2219.62
3.40376	95	3347.04
3.5038	10	352.32
3.60411	13	458.016
3.70413	219	7715.81
3.80438	101	3558.43
3.90443	167	5883.74
4.00449	57	2008.22
4.10454	121	4263.07
4.2046	158	5566.66
4.30465	136	4791.55
4.40469	47	1655.9
4.50481	106	3734.59
4.60486	94	3311.81
4.70509	135	4756.32
4.80512	83	2924.26
4.90517	84	2959.49
5.00539	72	2536.7
5.10543	161	5672.35
5.20556	140	4932.48
5.30561	41	1444.51
5.40568	74	2607.17
5.50575	53	1867.3
5.60605	76	2677.63
5.70608	103	3628.9
5.80613	29	1021.73
5.90617	128	4509.7
6.00629	50	1761.6
6.10636	51	1796.83
6.2064	83	2924.26
6.3065	7	246.624
6.40663	0	0
6.50672	57	2008.22
6.60679	86	3029.95
6.70692	5	176.16
6.80698	117	4122.14
6.90701	32	1127.42
7.00711	0	0
7.10715	116	4086.91
7.20719	8	281.856
7.3073	13	458.016
7.40745	77	2712.86
7.50751	31	1092.19
7.60763	0	0
7.70767	92	3241.34
7.80776	0	0
7.90781	0	0
8.00789	94	3311.81
8.10796	75	2642.4
8.20807	11	387.552
8.30819	76	2677.63
8.4083	60	2113.92
8.50837	21	739.872
8.60844	85	2994.72
8.70851	0	0
8.80862	86	3029.95
8.90868	31	1092.19
9.00875	72	2536.7
9.10888	2	70.464
9.209	15	528.48
9.30908	88	3100.42
9.40918	24	845.568
9.50925	0	0
9.60934	2	70.464
9.70941	34	1197.89
9.80949	52	1832.06
9.90956	46	1620.67
10.0096	33	1162.66
10.1098	0	0
10.2098	73	2571.94
10.3099	3	105.696
10.41	2	70.464
10.5101	0	0
10.6102	75	2642.4
10.7103	6	211.392
10.8104	2	70.464
10.9105	0	0
11.0105	0	0
11.1106	0	0
11.2109	0	0
11.311	0	0
11.4111	77	2712.86
11.5112	8	281.856
11.6113	62	2184.38
11.7114	12	422.784
11.8115	63	2219.62
11.9116	33	1162.66
12.0117	0	0
12.1119	51	1796.83
12.212	54	1902.53
12.3121	17	598.944
12.4122	0	0
12.5122	0	0
12.6123	0	0
12.7124	66	2325.31
12.8125	67	2360.54
12.9125	19	669.408
13.0126	0	0
13.1128	0	0
13.2128	68	2395.78
13.3129	4	140.928
13.413	0	0
13.5131	69	2431.01
13.6132	69	2431.01
13.7132	20	704.64
13.8133	69	2431.01
13.9134	16	563.712
14.0134	54	1902.53
14.1135	37	1303.58
14.2137	53	1867.3
14.3137	3	105.696
14.4138	0	0
14.5139	39	1374.05
14.6139	66	2325.31
14.714	40	1409.28
14.814	40	1409.28
14.9141	3	105.696
15.0142	63	2219.62
15.1143	50	1761.6
15.2144	0	0
15.3144	16	563.712
15.4145	53	1867.3
15.5146	0	0
15.6147	57	2008.22
15.7148	24	845.568
15.8148	56	1972.99
15.9149	6	211.392
16.0149	58	2043.46
16.115	49	1726.37
16.215	34	1197.89
16.3151	0	0
16.4152	51	1796.83
16.5153	9	317.088
16.6154	0	0
16.7155	52	1832.06
16.8155	15	528.48
16.9157	13	458.016
17.0158	0	0
17.1158	54	1902.53
17.2159	2	70.464
17.316	0	0
17.416	29	1021.73
17.5161	29	1021.73
17.6162	0	0
17.7163	0	0
17.8164	2	70.464
17.9166	37	1303.58
18.0167	21	739.872
18.1168	2	70.464
18.2169	0	0
18.317	57	2008.22
18.417	5	176.16
18.5171	2	70.464
18.6173	57	2008.22
18.7174	17	598.944
18.8175	40	1409.28
18.9175	0	0
19.0176	37	1303.58
19.1176	57	2008.22
19.2176	25	880.8
19.3177	57	2008.22
19.4178	15	528.48
19.5179	57	2008.22
19.618	27	951.264
19.7181	37	1303.58
19.8182	0	0
19.9182	50	1761.6
20.0182	17	598.944
20.1183	32	1127.42
20.2184	31	1092.19
20.3184	31	1092.19
20.4185	50	1761.6
20.5186	23	810.336
20.6187	2	70.464
20.7188	0	0
20.8191	0	0
20.9192	22	775.104
21.0193	46	1620.67
21.1194	0	0
21.2196	0	0
21.3197	49	1726.37
21.4198	0	0
21.5199	0	0
21.6201	0	0
21.7202	0	0
21.8203	0	0
21.9204	0	0
22.0204	0	0
22.1206	0	0
22.2207	51	1796.83
22.3208	0	0
22.4209	0	0
22.521	15	528.48
22.6211	32	1127.42
22.7212	0	0
22.8212	42	1479.74
22.9214	2	70.464
23.0215	0	0
23.1216	0	0
23.2217	0	0
23.3218	0	0
23.4219	2	70.464
23.522	0	0
23.6221	26	916.032
23.7222	19	669.408
23.8223	36	1268.35
23.9224	16	563.712
24.0225	29	1021.73
24.1226	0	0
24.2227	0	0
24.3229	0	0
24.4229	31	1092.19
24.523	14	493.248
24.6231	38	1338.82
24.7232	0	0
24.8233	2	70.464
24.9234	39	1374.05
25.0234	25	880.8
25.1235	33	1162.66
25.2236	15	528.48
25.3238	20	704.64
25.4238	9	317.088
25.5239	39	1374.05
25.624	39	1374.05
25.7241	32	1127.42
25.8242	37	1303.58
25.9246	7	246.624
26.0246	38	1338.82
26.1247	3	105.696
26.2248	0	0
26.3249	39	1374.05
26.4249	6	211.392
26.525	0	0
26.6251	28	986.496
26.7252	6	211.392
26.8253	34	1197.89
26.9254	5	176.16
27.0255	35	1233.12
27.1255	36	1268.35
27.2256	20	704.64
27.3257	17	598.944
27.4258	5	176.16
27.5259	37	1303.58
27.626	4	140.928
27.7261	2	70.464
27.8262	0	0
27.9263	0	0
28.0264	0	0
28.1264	0	0
28.2265	0	0
28.3266	0	0
28.4267	38	1338.82
28.5268	5	176.16
28.6269	13	458.016
28.727	23	810.336
28.8271	0	0
28.9272	0	0
29.0273	31	1092.19
29.1274	2	70.464
29.2275	2	70.464
29.3276	0	0
29.4278	0	0
29.5279	1	35.232
29.628	0	0
29.7281	0	0
29.8282	24	845.568
29.9284	0	0
30.0285	16	563.712
30.1285	0	0
30.2287	21	739.872
30.3288	6	211.392
30.4289	10	352.32
30.529	4	140.928
30.6291	22	775.104
30.7292	20	704.64
30.8294	0	0
30.9294	23	810.336
31.0295	7	246.624
31.1296	2	70.464
31.2297	0	0
31.3298	23	810.336
31.4299	23	810.336
31.53	10	352.32
31.63	0	0
31.7301	23	810.336
31.8302	13	458.016
31.9303	8	281.856
32.0304	23	810.336
32.1305	5	176.16
32.2306	20	704.64
32.3307	0	0
32.4308	23	810.336
32.5309	3	105.696
32.6311	17	598.944
32.7312	0	0
32.8313	23	810.336
32.9314	19	669.408
33.0315	1	35.232
33.1316	20	704.64
