segment	time	rtt	rttvar	srtt	rto
1	0.0525704	52.4352	26.2176	52.4352	200
2	0.10558	52.2647	19.7058	52.4139	200
3	0.10651	53.1546	14.9645	52.5065	200
4	0.15717	51.5042	13.2193	52.4438	200
5	0.158081	52.4134	11.5707	52.4419	200
6	0.15833	51.7663	10.6627	52.4138	200
7	0.159043	52.4515	9.77732	52.4154	200
8	0.209405	52.1486	9.18291	52.407	200
9	0.209656	52.4085	8.60907	52.4071	200
10	0.210595	52.4458	8.18056	52.408	200
11	0.21086	52.7082	7.78654	52.4155	200
12	0.211771	53.3817	7.50235	52.4357	200
13	0.212035	53.6377	7.23984	52.4607	200
14	0.212743	53.6381	7.02332	52.4817	200
15	0.21298	53.8719	6.82214	52.5066	200
16	0.260999	51.4928	6.64063	52.4907	200
17	0.261381	51.8923	6.45181	52.4814	200
18	0.262781	53.0523	6.28845	52.4893	200
19	0.26344	53.6175	6.14511	52.505	200
20	0.264348	53.688	6.02106	52.5198	200
21	0.264608	53.9425	5.9061	52.5375	200
22	0.265753	54.8281	5.82393	52.5636	200
23	0.266022	55.1028	5.74928	52.5924	200
24	0.267268	55.4355	5.68873	52.622	200
25	0.267503	55.6637	5.63358	52.6537	200
26	0.268432	56.3177	5.59571	52.689	200
27	0.268875	56.7476	5.56615	52.728	200
28	0.26996	57.1439	5.54561	52.7674	200
29	0.270525	57.7087	5.53482	52.8115	200
30	0.271174	58.1423	5.53141	52.856	200
31	0.271411	58.3749	5.53121	52.9019	200
32	0.313372	52.2579	5.45485	52.8969	200
33	0.314578	53.4648	5.37849	52.9013	200
34	0.314842	53.3988	5.30671	52.905	200
35	0.316082	54.6102	5.25374	52.9175	200
36	0.31636	53.5029	5.1889	52.9216	200
37	0.317413	54.5263	5.13912	52.9328	200
38	0.319024	55.4734	5.10493	52.9495	200
39	0.320309	56.7736	5.08808	52.9746	200
40	0.321014	56.6016	5.06982	52.9973	200
41	0.322039	57.6144	5.06416	53.0262	200
42	0.32238	57.7386	5.05997	53.0542	200
43	0.323263	58.5426	5.06507	53.0869	200
44	0.323666	57.8546	5.06169	53.114	200
45	0.324303	58.4714	5.06505	53.1444	200
46	0.324526	58.4596	5.06777	53.1733	200
47	0.325099	58.6486	5.0722	53.203	200
48	0.325318	58.0023	5.06936	53.228	200
49	0.325886	58.5534	5.07202	53.2558	200
50	0.326045	58.5173	5.07392	53.2821	200
51	0.326505	58.9406	5.07977	53.3104	200
52	0.326727	58.2246	5.07817	53.334	200
53	0.327285	58.7485	5.08141	53.36	200
54	0.327519	58.5755	5.08265	53.3842	200
55	0.328103	59.1353	5.08884	53.4108	200
56	0.328329	58.2814	5.08689	53.4326	200
57	0.328909	58.8327	5.08969	53.4567	200
58	0.329131	58.5587	5.08979	53.4786	200
59	0.329718	59.1292	5.09463	53.503	200
60	0.329944	58.7203	5.09565	53.5247	200
61	0.33117	59.9268	5.10654	53.5514	200
62	0.33141	59.9591	5.11703	53.5773	200
