time	cwndsize
0.103085	2
0.205716	3
0.205835	4
0.30976	5
0.309966	6
0.310129	7
0.310199	8
0.414903	9
0.415031	10
0.415103	11
0.415175	12
0.415239	13
0.415306	14
0.415369	15
0.415429	16
0.521718	17
0.52209	18
0.522173	19
0.522236	20
0.5223	21
0.522362	22
0.522424	23
0.522487	24
0.522551	25
0.522611	26
0.522672	27
0.522737	28
0.522802	29
0.522866	30
0.522925	31
0.526298	32
0.62972	33
0.631374	34
0.632536	35
0.632813	36
0.633452	37
0.633709	38
0.634358	39
0.634613	40
0.635247	41
0.635504	42
0.636111	43
0.63634	44
0.636918	45
0.637072	46
0.63766	47
0.637896	48
0.638477	49
0.638705	50
0.639284	51
0.639513	52
0.640106	53
0.640343	54
0.640939	55
0.641105	56
0.642391	57
0.642671	58
0.643556	59
0.643866	60
0.644518	61
0.727083	48.8
0.735625	48.8238
0.736484	48.8473
0.736886	48.8704
0.737529	48.8932
0.738056	48.9156
0.738662	48.9377
0.738944	48.9594
0.739573	48.9808
0.739826	49.0018
0.740054	49.0223
0.740242	49.0426
0.741069	49.0625
0.741972	49.0823
0.742992	49.1019
0.743656	49.1212
0.744798	49.1403
0.74611	49.1594
0.747307	49.1783
0.748297	49.1971
0.749336	49.2157
0.749747	49.234
0.750357	49.2521
0.75062	49.2698
0.751256	49.2873
0.751644	49.3046
0.752439	49.3216
0.752879	49.3384
0.753458	49.355
0.753996	49.3714
0.759347	49.3886
0.759893	49.4055
0.760736	49.4223
0.761387	49.4389
0.763649	49.4557
0.764341	49.4722
0.766096	49.4888
0.768152	49.5055
0.770586	49.5224
0.770981	49.539
0.772007	49.5555
0.77241	49.5717
0.773368	49.5879
0.773805	49.6038
0.77444	49.6195
0.774672	49.6349
0.775085	49.6501
0.84289	49.6792
0.843581	49.7079
0.844498	49.7362
0.846421	49.7642
0.847078	49.7919
0.847302	49.819
0.848524	49.8458
0.849001	49.8721
0.8499	49.8981
0.850867	49.9237
0.85165	49.9489
0.851932	49.9736
0.852662	39.9789
0.853085	39.9947
0.853281	40.0101
0.853442	40.0252
0.854176	40.0399
0.854438	40.0543
0.854897	40.0685
0.858081	40.0827
0.860677	40.0969
0.861894	40.111
0.862552	40.1248
0.863865	40.1384
0.864701	40.1519
0.870734	40.1658
0.871045	40.1795
0.871703	40.1929
0.872103	40.206
0.872593	40.2189
0.872985	40.2314
0.87472	40.2439
0.875632	40.2562
0.876501	40.2684
0.876818	40.2802
0.877574	40.2919
0.877816	40.3033
0.87818	40.3145
0.944752	40.3347
0.94502	40.3544
0.945285	40.3736
0.946027	40.3924
0.946423	40.4108
0.9474	40.4289
0.948306	40.4467
0.948699	40.464
0.949215	40.481
0.950445	40.4977
0.950881	40.514
0.951928	40.5301
0.952553	40.5458
0.95598	40.5616
0.956337	40.5771
0.957072	40.5923
0.957326	40.6071
0.958279	40.6217
0.958885	40.636
0.959653	40.65
0.960068	40.6638
0.960971	40.6773
0.961963	40.6906
0.963846	40.7038
0.965169	40.7169
0.966799	40.7299
0.967271	40.7426
0.972905	40.7557
0.974153	40.7687
0.974992	40.7814
0.975728	40.7939
0.976773	40.8063
0.977136	40.8183
0.977999	40.8302
0.97857	40.8419
0.979541	40.8534
0.980253	40.8647
0.981	40.8759
0.981467	40.8868
0.982229	40.8975
1.04822	40.9162
1.04965	40.9346
1.05062	40.9526
1.05093	40.9703
1.05161	40.9875
1.05189	41.0044
1.05238	41.0209
1.05286	41.0371
1.05325	41.0529
1.05361	41.0683
1.05409	41.0835
1.05435	41.0983
1.05481	41.1128
1.05916	41.1274
1.05948	41.1417
1.05997	41.1557
1.06015	41.1694
1.06079	41.1829
1.06106	41.196
1.06174	41.2089
1.06287	41.2216
1.06395	41.2341
1.06419	41.2464
1.06702	41.2587
1.06754	41.2707
1.06891	41.2826
1.06985	41.2943
1.07716	41.3066
1.07752	41.3186
1.07904	41.3305
1.07984	41.3422
1.08047	41.3537
1.08079	41.3649
1.08174	41.376
1.08231	41.3869
1.08324	41.3976
1.08359	41.4081
1.08435	41.4184
1.08465	41.4285
1.08531	41.4385
1.15173	41.4555
1.15244	41.4722
1.15259	41.4885
1.15326	41.5045
1.15393	41.5201
1.15431	41.5354
1.15489	41.5504
1.15532	41.5651
