segment	time	rtt	rttvar	srtt	rto
1	0.103086	102.838	51.4188	102.838	308.513
2	0.203581	100.402	39.1729	102.533	259.225
3	0.204033	100.857	29.7987	102.324	221.519
4	0.305398	101.592	26.1654	102.278	206.94
5	0.305777	101.972	22.933	102.259	200
6	0.306174	102.02	21.0418	102.249	200
7	0.306446	102.35	19.2968	102.253	200
8	0.407179	101.563	18.1339	102.232	200
9	0.408267	102.637	17.0258	102.244	200
10	0.409059	103.183	16.2215	102.268	200
11	0.409475	103.634	15.4787	102.302	200
12	0.409737	103.501	14.8837	102.327	200
13	0.409973	103.72	14.3216	102.356	200
14	0.410186	103.695	13.858	102.38	200
15	0.410489	103.976	13.3471	102.413	200
16	0.508783	100.788	12.9284	102.384	200
17	0.509374	101.372	12.5028	102.366	200
18	0.509969	101.476	12.1399	102.352	200
19	0.510341	102.01	11.7712	102.347	200
20	0.510749	101.597	11.4651	102.336	200
21	0.511093	101.902	11.1587	102.33	200
22	0.5113	101.772	10.8642	102.322	200
23	0.511509	101.963	10.6016	102.318	200
24	0.512211	102.451	10.3399	102.32	200
25	0.51296	103.089	10.1224	102.328	200
26	0.5133	103.282	9.91401	102.339	200
27	0.513527	103.502	9.71512	102.352	200
28	0.513732	103.195	9.53027	102.361	200
29	0.513913	103.367	9.35268	102.372	200
30	0.611486	102.429	9.15903	102.372	200
31	0.612092	102.883	8.99273	102.377	200
32	0.613056	103.202	8.83566	102.385	200
33	0.613397	103.777	8.69252	102.398	200
34	0.613596	103.573	8.54795	102.41	200
35	0.614198	104.155	8.42648	102.425	200
36	0.614581	104.187	8.30747	102.441	200
37	0.614777	104.378	8.19372	102.458	200
38	0.614985	104.191	8.08603	102.473	200
39	0.615581	104.557	7.98601	102.49	200
40	0.61632	104.675	7.88931	102.508	200
41	0.616885	105.539	7.80834	102.534	200
42	0.616962	105.616	7.7345	102.558	200
43	0.617013	105.471	7.65917	102.581	200
44	0.617073	105.516	7.58536	102.603	200
