time	pps	kbps
0.100162	0	0
0.201258	2	70.464
0.302539	4	140.928
0.403562	8	281.856
0.503726	16	563.712
0.603878	32	1127.42
0.70405	58	2043.46
0.804149	92	3241.34
0.904339	74	2607.17
1.00448	80	2818.56
1.10525	80	2818.56
1.20546	82	2889.02
1.30668	82	2889.02
1.40773	84	2959.49
1.50865	84	2959.49
1.60945	86	3029.95
1.70961	86	3029.95
1.80976	80	2818.56
1.90981	82	2889.02
2.00996	80	2818.56
2.11004	88	3100.42
2.21011	82	2889.02
2.31023	80	2818.56
2.41103	80	2818.56
2.51114	84	2959.49
2.61147	76	2677.63
2.71239	88	3100.42
2.8125	88	3100.42
2.91263	82	2889.02
3.01265	84	2959.49
3.11269	84	2959.49
3.21318	84	2959.49
3.31344	80	2818.56
3.41356	82	2889.02
3.51427	88	3100.42
3.61437	88	3100.42
3.71448	90	3170.88
3.8154	90	3170.88
3.9165	90	3170.88
4.01667	90	3170.88
4.11682	90	3170.88
4.21699	90	3170.88
4.31733	90	3170.88
4.4261	88	3100.42
4.52631	62	2184.38
4.62641	90	3170.88
4.72651	88	3100.42
4.82696	88	3100.42
4.92714	92	3241.34
5.02872	94	3311.81
5.12892	94	3311.81
5.229	94	3311.81
5.33001	96	3382.27
5.43091	96	3382.27
5.53107	98	3452.74
5.63113	100	3523.2
5.73192	96	3382.27
5.83225	98	3452.74
5.93257	102	3593.66
6.03702	96	3382.27
6.13827	106	3734.59
6.23909	104	3664.13
6.34451	78	2748.1
6.44458	108	3805.06
6.54475	116	4086.91
6.64481	118	4157.38
6.74491	118	4157.38
6.84555	120	4227.84
6.94569	126	4439.23
7.04581	132	4650.62
7.14586	130	4580.16
7.24665	136	4791.55
7.3468	142	5002.94
7.44696	138	4862.02
7.54723	152	5355.26
7.64802	156	5496.19
7.74898	160	5637.12
7.84904	166	5848.51
7.94925	170	5989.44
8.05011	176	6200.83
8.15019	136	4791.55
8.25065	180	6341.76
8.35078	190	6694.08
8.45086	196	6905.47
8.55115	198	6975.94
8.65131	206	7257.79
8.75199	204	7187.33
8.85241	222	7821.5
8.95331	216	7610.11
9.05337	236	8314.75
9.15364	226	7962.43
9.25386	250	8808
9.35402	232	8173.82
9.45408	270	9512.64
9.55419	278	9794.5
9.65428	294	10358.2
9.75466	218	7680.58
9.85493	272	9583.1
9.95506	224	7891.97
10.0612	186	6553.15
10.1613	110	3875.52
10.2614	72	2536.7
10.3622	208	7328.26
10.4624	216	7610.11
10.5631	220	7751.04
10.6633	222	7821.5
10.7633	224	7891.97
10.8635	226	7962.43
10.9636	222	7821.5
11.0637	228	8032.9
11.1642	220	7751.04
11.2643	232	8173.82
11.3644	232	8173.82
11.4646	224	7891.97
11.5648	220	7751.04
11.6652	94	3311.81
11.7653	108	3805.06
11.8655	92	3241.34
11.9657	126	4439.23
12.066	178	6271.3
12.1662	156	5496.19
12.2663	158	5566.66
12.3663	150	5284.8
12.4663	150	5284.8
12.5668	152	5355.26
12.6669	148	5214.34
12.7674	160	5637.12
12.8679	126	4439.23
12.9679	158	5566.66
13.068	122	4298.3
13.1681	136	4791.55
13.2684	138	4862.02
13.3686	138	4862.02
13.4687	140	4932.48
13.5689	142	5002.94
13.6689	134	4721.09
13.7711	142	5002.94
13.8713	144	5073.41
13.9714	136	4791.55
14.0714	144	5073.41
14.1716	114	4016.45
14.272	138	4862.02
14.3726	138	4862.02
14.4728	142	5002.94
14.5737	130	4580.16
14.6739	124	4368.77
14.7742	122	4298.3
14.8743	92	3241.34
14.9749	96	3382.27
15.075	110	3875.52
15.1751	124	4368.77
15.2753	126	4439.23
15.3754	128	4509.7
15.4755	128	4509.7
15.5763	130	4580.16
15.6764	130	4580.16
15.7773	130	4580.16
15.8779	132	4650.62
15.978	128	4509.7
16.078	124	4368.77
16.1787	134	4721.09
16.2789	134	4721.09
16.379	134	4721.09
16.4793	134	4721.09
16.5795	134	4721.09
16.6797	134	4721.09
16.7804	134	4721.09
16.8805	134	4721.09
16.9813	132	4650.62
17.0813	132	4650.62
17.1814	134	4721.09
17.2816	134	4721.09
17.3823	134	4721.09
17.483	134	4721.09
17.5831	128	4509.7
17.6831	110	3875.52
17.7832	132	4650.62
17.8832	124	4368.77
17.9835	136	4791.55
18.0844	128	4509.7
18.1845	134	4721.09
18.2847	120	4227.84
18.3848	132	4650.62
18.485	128	4509.7
18.5852	124	4368.77
18.6856	130	4580.16
18.7863	134	4721.09
18.8868	136	4791.55
18.9869	132	4650.62
19.087	130	4580.16
19.187	138	4862.02
19.2871	140	4932.48
19.3872	140	4932.48
19.4873	140	4932.48
19.5874	142	5002.94
19.6876	144	5073.41
19.7877	142	5002.94
19.8882	138	4862.02
19.9883	148	5214.34
20.0884	150	5284.8
20.1886	150	5284.8
20.2887	152	5355.26
20.39	150	5284.8
20.4913	156	5496.19
20.5916	124	4368.77
20.6917	142	5002.94
20.7918	158	5566.66
20.8923	164	5778.05
20.9925	168	5918.98
21.0937	172	6059.9
21.1946	176	6200.83
21.2948	180	6341.76
21.3949	170	5989.44
21.495	178	6271.3
21.5952	190	6694.08
21.6953	194	6835.01
21.7955	200	7046.4
21.8956	204	7187.33
21.9957	208	7328.26
22.0957	214	7539.65
22.1959	210	7398.72
22.296	210	7398.72
22.3967	226	7962.43
22.4968	222	7821.5
22.5977	228	8032.9
22.6978	226	7962.43
22.866	74	2607.17
22.967	72	2536.7
23.0673	154	5425.73
23.168	150	5284.8
23.2688	168	5918.98
23.3689	138	4862.02
23.4689	136	4791.55
23.569	122	4298.3
23.669	94	3311.81
23.7691	104	3664.13
23.8693	108	3805.06
23.9695	118	4157.38
24.0715	120	4227.84
24.1724	120	4227.84
24.2737	122	4298.3
24.3738	122	4298.3
24.4739	124	4368.77
24.5742	120	4227.84
24.6743	122	4298.3
24.7745	126	4439.23
24.8745	126	4439.23
24.9746	124	4368.77
25.0747	126	4439.23
25.1828	48	1691.14
25.283	86	3029.95
25.3832	42	1479.74
25.4838	78	2748.1
25.584	98	3452.74
25.6842	104	3664.13
25.7842	98	3452.74
25.8852	108	3805.06
25.9854	108	3805.06
26.0855	110	3875.52
26.1857	110	3875.52
26.2859	104	3664.13
26.386	110	3875.52
26.487	112	3945.98
26.5875	112	3945.98
26.6879	110	3875.52
26.788	112	3945.98
26.8881	114	4016.45
26.9882	114	4016.45
27.0885	106	3734.59
27.1888	106	3734.59
27.2889	114	4016.45
27.3898	100	3523.2
27.49	106	3734.59
27.59	106	3734.59
27.6901	110	3875.52
27.7905	102	3593.66
27.8915	114	4016.45
27.9923	114	4016.45
28.0925	114	4016.45
28.1925	104	3664.13
28.2939	100	3523.2
28.3939	108	3805.06
28.494	106	3734.59
28.5941	114	4016.45
28.6943	114	4016.45
28.7944	114	4016.45
28.8945	116	4086.91
28.9954	116	4086.91
29.0962	116	4086.91
29.1973	116	4086.91
29.2977	112	3945.98
29.3999	70	2466.24
29.5	116	4086.91
29.6007	114	4016.45
29.7042	106	3734.59
29.8044	120	4227.84
29.9046	120	4227.84
30.0048	122	4298.3
30.105	122	4298.3
30.2051	124	4368.77
30.3059	126	4439.23
30.407	126	4439.23
30.5074	124	4368.77
30.6076	124	4368.77
30.7077	120	4227.84
30.8078	118	4157.38
30.908	128	4509.7
31.0081	138	4862.02
31.1093	140	4932.48
31.2106	142	5002.94
31.3107	144	5073.41
31.4112	134	4721.09
31.5122	142	5002.94
31.6128	124	4368.77
31.714	142	5002.94
31.8142	130	4580.16
31.9146	124	4368.77
32.0148	116	4086.91
32.115	96	3382.27
32.2151	106	3734.59
32.3153	110	3875.52
32.4153	112	3945.98
32.5154	110	3875.52
32.6155	114	4016.45
32.7158	104	3664.13
32.8164	116	4086.91
32.9165	116	4086.91
33.0165	118	4157.38
33.1165	118	4157.38
33.2166	118	4157.38
33.3166	114	4016.45
33.4167	112	3945.98
33.5168	120	4227.84
33.6177	118	4157.38
33.7179	112	3945.98
33.818	120	4227.84
33.9184	98	3452.74
34.0186	106	3734.59
34.1188	64	2254.85
34.2189	92	3241.34
34.3193	94	3311.81
34.4199	88	3100.42
34.5201	92	3241.34
34.6203	102	3593.66
34.7204	102	3593.66
34.8206	104	3664.13
34.9207	104	3664.13
35.0208	104	3664.13
35.1209	106	3734.59
35.2212	106	3734.59
35.3214	106	3734.59
35.4215	108	3805.06
35.5216	108	3805.06
35.6218	106	3734.59
35.7219	92	3241.34
35.8221	96	3382.27
35.9225	88	3100.42
36.0225	100	3523.2
36.1226	104	3664.13
36.2227	104	3664.13
36.3231	106	3734.59
36.4232	106	3734.59
36.5242	108	3805.06
36.6244	108	3805.06
36.7245	108	3805.06
36.8246	108	3805.06
