segment	time	rtt	rttvar	srtt	rto
0	0.101841	101.582	50.7909	101.582	304.746
1	0.203668	101.61	38.1002	101.585	253.986
2	0.217839	115.706	32.1054	103.351	231.772
3	0.305571	101.694	28.2992	103.247	216.444
4	0.337459	133.466	28.5392	105.136	219.293
5	0.362388	144.314	29.4258	106.768	224.471
6	0.362917	144.775	30.141	108.352	228.916
7	0.407964	102.187	28.6425	108.159	222.729
8	0.419693	113.85	27.208	108.337	217.169
9	0.472623	134.931	27.1773	109.002	217.711
10	0.473224	135.392	27.138	109.662	218.213
11	0.479069	116.383	26.2873	109.802	214.951
12	0.4796	116.84	25.4852	109.948	211.889
13	0.480059	116.911	24.8237	110.073	209.367
14	0.49899	135.815	24.862	110.609	210.057
15	0.527073	118.923	24.271	110.757	207.841
16	0.541459	133.202	24.2058	111.158	207.981
17	0.550302	130.401	24.0507	111.459	207.661
18	0.564283	144.298	24.3253	111.972	209.273
19	0.574479	101.601	23.9377	111.828	207.579
20	0.593516	120.52	23.5142	111.949	206.005
21	0.758628	285.217	32.8738	117.363	248.859
22	0.912583	439.056	105.079	157.575	577.889
23	0.913034	433.699	147.84	192.09	783.451
40	1.21335	133.715	144.645	191.048	769.627
41	1.21378	111.902	142.306	189.635	758.857
42	1.23502	133.044	139.244	188.624	745.602
43	1.23557	106.862	137.191	187.164	735.93
44	1.24095	112.219	134.968	185.826	725.699
45	1.24361	101.63	133.155	184.322	716.942
46	1.26	117.953	130.77	183.137	706.217
47	1.29031	122.896	128.251	182.061	695.065
48	1.31361	146.08	124.956	181.419	681.241
49	1.32379	144.558	121.809	180.761	667.998
50	1.32739	148.119	119.023	180.251	656.342
51	1.32778	135.254	116.71	179.548	646.386
52	1.32814	135.252	114.447	178.855	636.642
53	1.32891	117.223	112.796	177.892	629.077
54	1.32946	115.848	111.21	176.923	621.764
55	1.33539	121.348	109.472	176.055	613.941
56	1.37149	136.126	107.298	175.431	604.624
57	1.38543	150.097	104.737	175.035	593.983
58	1.3857	149.99	102.247	174.644	583.63
59	1.38581	144.755	100.237	174.228	575.175
60	1.38593	142.193	98.3422	173.783	567.152
61	1.38614	126.006	96.9376	173.12	560.87
62	1.40176	111.261	95.9632	172.261	556.114
63	1.42043	106.548	95.1229	171.348	551.84
64	1.42575	101.733	94.4144	170.381	548.039
65	1.42605	101.986	93.6916	169.431	544.198
66	1.42975	102.08	92.9599	168.496	540.335
67	1.44201	113.984	91.8919	167.739	535.306
68	1.45476	126.384	90.6285	167.222	529.736
69	1.48247	153.275	88.7114	167.047	521.893
70	1.48297	153.3	86.8373	166.876	514.225
71	1.48366	153.941	84.9897	166.714	506.673
72	1.48442	148.834	83.312	166.49	499.738
73	1.48482	113.113	82.5636	165.823	496.078
74	1.4878	102.288	82.1312	165.101	493.626
75	1.48799	102.224	81.6936	164.387	491.161
76	1.55328	167.43	79.9061	164.421	484.046
77	1.60066	214.711	79.233	164.993	481.925
78	1.81933	433.265	83.5293	168.041	502.159
79	1.83108	444.813	87.5552	170.924	521.145
80	1.83563	433.652	91.2047	173.661	538.48
81	1.84737	426.707	94.5764	176.297	554.602
82	1.8479	427.2	97.8332	178.911	570.243
83	1.85149	425.566	100.934	181.48	585.214
84	1.90519	478.908	105.027	184.578	604.687
85	1.90564	475.664	108.903	187.61	623.224
86	1.92321	480.981	112.451	190.431	640.235
87	1.94703	504.733	116.333	193.453	658.784
88	2.04178	586.85	126.228	200.478	705.389
89	2.0819	599.169	135.959	207.598	751.432
90	2.10443	621.129	145.872	214.982	798.47
91	2.10505	621.704	155.188	222.245	842.997
92	2.10555	621.664	163.911	229.378	885.02
93	2.10587	621.318	172.054	236.376	924.594
94	2.10613	621.164	179.652	243.248	961.856
95	2.10638	621.383	186.741	250	996.963
96	2.10663	618.703	193.239	256.584	1029.54
97	2.12279	634.595	199.838	263.334	1062.69
98	2.12309	634.91	205.972	269.97	1093.86
99	2.14837	594.876	210.22	275.771	1116.65
100	2.15902	558.158	212.797	280.814	1132
101	2.17906	359.526	207.21	282.454	1111.29
102	2.19911	379.464	203.274	284.186	1097.28
103	2.19953	368.242	199.017	285.687	1081.75
104	2.19998	364.144	194.711	287.088	1065.93
105	2.21569	368.042	190.648	288.534	1051.13
106	2.23834	390.673	187.882	290.13	1041.66
107	2.23857	390.518	185.148	291.698	1032.29
108	2.23886	387.225	182.347	293.191	1022.58
109	2.2537	348.25	178.37	294.051	1007.53
110	2.25394	348.105	174.916	294.802	994.467
111	2.26247	356.525	171.772	295.659	982.748
112	2.27956	356.13	168.68	296.499	971.221
113	2.29669	349.439	165.465	297.234	959.096
114	2.30244	123.152	165.705	294.817	957.636
115	2.30298	123.64	165.842	292.677	956.043
116	2.30913	109.707	166.27	290.39	955.469
117	2.32216	122.392	166.313	288.29	953.542
118	2.34488	145.02	165.737	286.499	949.446
119	2.3454	145.175	165.127	284.732	945.239
120	2.35704	141.11	164.638	283.1	941.651
121	2.35757	141.561	164.113	281.492	937.943
122	2.39066	152.144	163.323	280.022	933.313
123	2.39117	152.463	162.51	278.573	928.612
124	2.39157	152.856	161.674	277.144	923.839
125	2.4038	164.79	160.553	275.867	918.078
126	2.40429	150.412	159.822	274.56	913.847
127	2.43207	178.141	158.501	273.556	907.559
128	2.43247	178.381	157.181	272.565	901.29
129	2.46366	200.978	155.398	271.819	893.412
130	2.51892	239.122	152.842	271.478	882.846
131	2.59681	316.939	150.605	271.952	874.371
132	2.63542	338.52	148.989	272.592	868.547
133	2.65916	356.41	147.735	273.398	864.339
134	2.6596	356.773	146.498	274.2	860.19
135	2.66899	365.83	145.443	275.081	856.851
136	2.6693	359.996	144.279	275.897	853.012
137	2.66953	347.202	142.875	276.583	848.084
138	2.69222	369.754	141.919	277.479	845.156
139	2.69273	347.568	140.637	278.104	840.651
140	2.693	347.348	139.264	278.77	835.825
141	2.70624	360.481	138.157	279.556	832.184
142	2.70665	349.28	136.841	280.226	827.59
143	2.70702	349.227	135.536	280.89	823.035
144	2.70739	316.476	133.614	281.232	815.689
145	2.74355	352.559	132.416	281.918	811.584
146	2.76317	371.769	131.598	282.782	809.173
147	2.76358	371.804	130.779	283.638	806.754
148	2.76399	359.917	129.731	284.371	803.295
149	2.76438	360.263	128.696	285.101	799.884
150	2.79598	391.462	128.266	286.124	799.188
151	2.79642	364.098	127.299	286.873	796.069
152	2.83234	399.623	127.019	287.958	796.034
153	2.8514	418.618	127.089	289.214	797.571
154	2.88954	425.657	127.269	290.526	799.602
155	2.9583	439.176	127.68	291.955	802.676
156	3.03904	441.975	128.11	293.398	805.837
157	3.07793	480.774	129.168	295.071	811.744
158	3.09621	460.584	129.817	296.548	815.817
159	3.11623	456.812	130.361	297.979	819.423
160	3.1339	474.066	131.177	299.552	824.261
161	3.23039	570.475	133.673	301.971	836.662
162	3.23141	562.216	135.933	304.294	848.027
163	3.23582	566.332	138.185	306.634	859.374
164	3.2555	585.794	140.702	309.126	871.936
165	3.29364	601.13	143.404	311.733	885.35
166	3.29405	601.495	146.018	314.321	898.392
167	3.29447	601.164	148.533	316.882	911.012
168	3.29516	588.653	150.733	319.308	922.241
169	3.31594	609.021	153.215	321.895	934.755
170	3.31635	609.097	155.608	324.459	946.89
171	3.31681	609.184	157.913	327.001	958.655
172	3.34531	601.532	159.996	329.453	969.436
173	3.34573	582.296	161.654	331.71	978.325
174	3.35415	590.335	163.385	334.019	987.561
175	3.35443	590.234	165.043	336.307	996.479
176	3.39215	627.525	167.296	338.907	1008.09
177	3.40934	613.046	169.204	341.355	1018.17
178	3.47228	675.601	172.151	344.339	1032.94
179	3.50815	675.591	174.992	347.297	1047.27
180	3.56414	712.501	178.389	350.557	1064.11
181	3.56456	674.812	180.994	353.453	1077.43
182	3.56494	606.431	182.279	355.711	1084.83
183	3.62574	586.459	183.145	357.772	1090.35
184	3.63866	599.35	184.188	359.929	1096.68
185	3.66621	588.078	184.973	361.966	1101.86
186	3.72011	623.711	186.253	364.147	1109.16
187	3.74639	629.947	187.578	366.362	1116.68
188	3.79011	655.98	189.279	368.775	1125.89
189	3.84371	613.132	190.197	370.812	1131.6
190	3.86099	629.412	191.337	372.967	1138.32
191	3.87371	637.681	192.56	375.173	1145.41
192	3.88913	633.335	193.653	377.324	1151.94
193	3.88958	595.672	194.065	379.143	1155.4
194	3.89748	603.188	194.565	381.01	1159.27
195	3.90561	610.858	195.153	382.926	1163.54
196	3.90605	610.632	195.695	384.823	1167.6
197	3.92871	612.478	196.228	386.721	1171.63
198	3.92929	612.682	196.723	388.604	1175.5
199	3.92981	613.159	197.187	390.475	1179.22
200	3.9308	613.823	197.623	392.336	1182.83
201	3.9313	585.771	197.554	393.948	1184.16
202	3.9319	585.973	197.467	395.448	1185.32
203	3.95399	599.665	197.573	397.044	1187.33
204	3.95421	599.649	197.651	398.627	1189.23
205	3.97989	587.508	197.514	400.102	1190.16
206	3.98045	570.833	197.096	401.436	1189.82
207	4.02495	552.421	196.375	402.616	1188.12
208	4.02555	517.175	195.097	403.511	1183.9
209	4.02703	462.658	192.973	403.973	1175.86
210	4.02802	463.264	190.884	404.436	1167.97
211	4.02898	463.858	188.83	404.9	1160.22
212	4.02965	403.711	185.898	404.891	1148.48
213	4.05366	414.807	183.148	404.968	1137.56
214	4.05485	388.496	180.544	404.84	1127.02
215	4.05539	388.973	177.971	404.716	1116.6
216	4.09316	372.772	175.689	404.466	1107.22
217	4.0936	346.945	173.843	404.017	1099.39
218	4.20498	414.665	171.443	404.095	1089.87
219	4.33345	489.488	170.177	404.723	1085.43
220	4.35073	489.504	168.922	405.346	1081.03
221	4.38312	509.22	167.965	406.11	1077.97
222	4.38352	494.197	166.79	406.758	1073.92
223	4.38761	497.818	165.677	407.427	1070.13
224	4.38786	497.981	164.572	408.093	1066.38
225	4.39515	497.504	163.467	408.751	1062.62
226	4.40951	503.624	162.458	409.448	1059.28
227	4.41002	503.729	161.511	410.103	1056.15
228	4.41042	481.444	160.259	410.598	1051.63
229	4.41119	481.638	159.019	411.092	1047.17
230	4.41187	481.849	157.794	411.583	1042.76
231	4.41221	481.272	156.57	412.067	1038.35
232	4.4125	481.069	155.354	412.546	1033.96
233	4.41289	481.418	154.153	413.024	1029.63
234	4.41723	485.04	153.012	413.525	1025.57
235	4.41768	463.499	151.581	413.872	1020.19
236	4.42472	470.292	150.329	414.243	1015.56
237	4.42523	444.904	148.754	414.445	1009.46
238	4.43381	453.104	147.305	414.699	1003.92
239	4.43427	409.004	145.442	414.661	996.43
240	4.43874	412.92	143.551	414.65	988.855
241	4.43929	412.071	141.696	414.633	981.419
242	4.44904	421.796	139.926	414.68	974.385
243	4.4557	427.476	138.253	414.764	967.778
244	4.45614	426.967	136.595	414.845	961.224
245	4.48541	455.614	135.334	415.113	956.449
246	4.49798	444.117	134.005	415.294	951.314
247	4.51137	456.325	132.843	415.55	946.921
248	4.53042	474.812	131.923	415.921	943.613
249	4.53085	437.425	130.543	416.055	938.226
250	4.57392	480.061	129.711	416.455	935.299
251	4.62027	526.369	129.464	417.142	934.997
252	4.64817	442.913	128.167	417.303	929.973
253	4.66328	329.534	127.662	416.755	927.405
254	4.66371	312.768	127.366	416.105	925.571
255	4.66414	280.844	127.465	415.259	925.12
256	4.66462	280.961	127.547	414.46	924.646
257	4.67761	293.909	127.459	413.707	923.543
