time	pps	kbps
0.100102	0	0
0.2002	1	35.232
0.300324	2	70.464
0.400447	4	140.928
0.500572	8	281.856
0.600695	16	563.712
0.700817	20	704.64
0.800939	2	70.464
0.901057	0	0
1.00116	0	0
1.10121	50	1761.6
1.20126	0	0
1.30135	2	70.464
1.40141	35	1233.12
1.50147	9	317.088
1.60156	2	70.464
1.70176	7	246.624
1.80182	39	1374.05
1.90193	4	140.928
2.00205	0	0
2.10216	37	1303.58
2.20222	4	140.928
2.30234	38	1338.82
2.40241	4	140.928
2.5025	0	0
2.60258	39	1374.05
2.70271	2	70.464
2.8028	0	0
2.90292	1	35.232
3.00307	40	1409.28
3.10317	4	140.928
3.20329	1	35.232
3.30342	15	528.48
3.4035	18	634.176
3.50362	11	387.552
3.60374	12	422.784
3.70384	19	669.408
3.80392	25	880.8
3.90404	41	1444.51
4.00415	29	1021.73
4.10424	21	739.872
4.20436	41	1444.51
4.30448	6	211.392
4.4046	41	1444.51
4.50467	8	281.856
4.60475	29	1021.73
4.7048	20	704.64
4.80492	40	1409.28
4.90504	41	1444.51
5.00516	42	1479.74
5.10528	36	1268.35
5.20534	33	1162.66
5.30538	40	1409.28
5.40552	42	1479.74
5.50564	5	176.16
5.60576	20	704.64
5.70588	30	1056.96
5.806	4	140.928
5.90604	26	916.032
6.0061	29	1021.73
6.10616	44	1550.21
6.20625	44	1550.21
6.30633	13	458.016
6.40639	44	1550.21
6.5065	7	246.624
6.60659	47	1655.9
6.70665	48	1691.14
6.80672	46	1620.67
6.90684	40	1409.28
7.00694	25	880.8
7.10706	52	1832.06
7.20718	34	1197.89
7.3074	44	1550.21
7.40752	48	1691.14
7.50755	47	1655.9
7.60758	31	1092.19
7.70764	36	1268.35
7.80773	61	2149.15
7.9078	54	1902.53
8.00785	65	2290.08
8.1079	15	528.48
8.20797	37	1303.58
8.3081	7	246.624
8.40818	62	2184.38
8.50824	20	704.64
8.60832	59	2078.69
8.70846	60	2113.92
8.80858	61	2149.15
8.9087	38	1338.82
9.00877	47	1655.9
9.10884	61	2149.15
9.20893	65	2290.08
9.30903	16	563.712
9.40911	11	387.552
9.5096	27	951.264
9.6097	7	246.624
9.7098	4	140.928
9.80989	7	246.624
9.91002	50	1761.6
10.0101	14	493.248
10.1102	44	1550.21
10.2103	18	634.176
10.3103	19	669.408
10.4105	7	246.624
10.5105	42	1479.74
10.6106	9	317.088
10.7107	36	1268.35
10.8108	8	281.856
10.9109	39	1374.05
11.011	12	422.784
11.111	1	35.232
11.2111	38	1338.82
11.3112	3	105.696
11.4113	12	422.784
11.5115	30	1056.96
11.6116	2	70.464
11.7117	24	845.568
11.8117	20	704.64
11.9118	1	35.232
12.0119	22	775.104
12.1119	12	422.784
12.2121	1	35.232
12.3121	0	0
12.4122	1	35.232
12.5123	40	1409.28
12.6124	3	105.696
12.7125	0	0
12.8126	33	1162.66
12.9127	34	1197.89
13.0128	0	0
13.1129	2	70.464
13.2129	33	1162.66
13.313	31	1092.19
13.4131	6	211.392
13.5132	0	0
13.6133	36	1268.35
13.7135	3	105.696
13.8135	1	35.232
13.9136	16	563.712
14.0137	22	775.104
14.1138	36	1268.35
14.2138	37	1303.58
14.3139	11	387.552
14.414	7	246.624
14.5141	34	1197.89
14.6142	37	1303.58
14.7143	37	1303.58
14.8144	37	1303.58
14.9144	26	916.032
15.0145	33	1162.66
15.1145	35	1233.12
15.2146	36	1268.35
15.3147	16	563.712
15.4147	37	1303.58
15.5148	16	563.712
15.6149	34	1197.89
15.715	37	1303.58
15.8151	18	634.176
15.9152	38	1338.82
16.0153	32	1127.42
16.1154	3	105.696
16.2154	0	0
16.3155	20	704.64
16.4156	21	739.872
16.5156	30	1056.96
16.6157	18	634.176
16.7158	29	1021.73
16.8159	33	1162.66
16.916	34	1197.89
17.0161	35	1233.12
17.1162	26	916.032
17.2162	28	986.496
17.3163	29	1021.73
17.4164	36	1268.35
17.5165	37	1303.58
17.6166	37	1303.58
17.7167	13	458.016
17.8168	37	1303.58
17.9169	37	1303.58
18.017	38	1338.82
18.1171	35	1233.12
18.2173	38	1338.82
18.3173	18	634.176
18.4174	16	563.712
18.5175	34	1197.89
18.6176	31	1092.19
18.7176	6	211.392
18.8177	32	1127.42
18.9178	32	1127.42
19.0179	28	986.496
19.1179	23	810.336
19.218	22	775.104
19.3181	7	246.624
19.4182	31	1092.19
19.5184	19	669.408
19.6184	23	810.336
19.7185	26	916.032
19.8185	9	317.088
19.9186	27	951.264
20.0187	15	528.48
20.1188	29	1021.73
20.2189	11	387.552
20.3189	29	1021.73
20.4191	12	422.784
20.5191	25	880.8
20.6192	9	317.088
20.7193	0	0
20.8194	0	0
20.9195	30	1056.96
21.0195	24	845.568
21.1196	4	140.928
21.2197	24	845.568
21.3198	25	880.8
21.4198	20	704.64
21.5199	17	598.944
21.62	26	916.032
21.72	26	916.032
21.8201	26	916.032
21.9202	22	775.104
22.0203	26	916.032
22.1204	26	916.032
22.2204	21	739.872
22.3205	25	880.8
22.4206	27	951.264
22.5207	27	951.264
22.6207	18	634.176
22.7208	27	951.264
22.8209	27	951.264
22.921	27	951.264
23.021	10	352.32
23.1212	27	951.264
23.2213	27	951.264
23.3213	18	634.176
23.4214	26	916.032
23.5214	27	951.264
23.6215	3	105.696
23.7216	21	739.872
23.8216	18	634.176
23.9217	13	458.016
24.0218	4	140.928
24.1218	22	775.104
24.2219	13	458.016
24.3219	8	281.856
24.422	16	563.712
24.5221	15	528.48
24.6222	20	704.64
24.7222	16	563.712
24.8223	6	211.392
24.9224	20	704.64
25.0224	2	70.464
25.1225	21	739.872
25.2225	21	739.872
25.3226	15	528.48
25.4226	21	739.872
25.5228	17	598.944
25.6229	16	563.712
25.7229	21	739.872
25.8231	14	493.248
25.9232	21	739.872
26.0233	11	387.552
26.1234	14	493.248
26.2235	21	739.872
26.3238	21	739.872
26.4239	12	422.784
26.524	21	739.872
26.6241	7	246.624
26.7242	0	0
26.8243	0	0
26.9244	21	739.872
27.0244	17	598.944
27.1245	10	352.32
27.2246	17	598.944
27.3246	19	669.408
27.4247	13	458.016
27.5247	17	598.944
27.6248	8	281.856
27.7248	0	0
27.8249	0	0
27.925	1	35.232
28.025	19	669.408
28.1251	16	563.712
28.2252	16	563.712
28.3253	17	598.944
28.4254	17	598.944
28.5255	4	140.928
28.6256	17	598.944
28.7257	17	598.944
28.8258	18	634.176
28.9259	14	493.248
29.026	18	634.176
29.1261	17	598.944
29.2262	10	352.32
29.3263	14	493.248
29.4264	14	493.248
29.5264	9	317.088
29.6265	18	634.176
29.7266	18	634.176
29.8267	5	176.16
29.9267	0	0
30.0268	9	317.088
30.1269	14	493.248
30.227	10	352.32
30.3271	9	317.088
30.4271	16	563.712
30.5272	11	387.552
30.6272	12	422.784
30.7273	16	563.712
30.8274	14	493.248
30.9274	17	598.944
31.0275	9	317.088
31.1275	15	528.48
31.2276	18	634.176
31.3276	7	246.624
31.4277	16	563.712
31.5278	0	0
31.6279	0	0
31.728	0	0
31.8281	0	0
31.9282	18	634.176
32.0283	10	352.32
32.1284	7	246.624
32.2284	15	528.48
32.3285	15	528.48
32.4286	13	458.016
32.5287	12	422.784
32.6288	9	317.088
32.7289	15	528.48
32.829	0	0
32.929	16	563.712
33.0291	13	458.016
33.1291	9	317.088
33.2292	9	317.088
33.3293	13	458.016
33.4293	13	458.016
33.5294	14	493.248
33.6294	14	493.248
33.7295	8	281.856
33.8296	14	493.248
33.9296	11	387.552
34.0297	10	352.32
34.1298	13	458.016
34.2298	4	140.928
34.3299	0	0
34.43	0	0
34.5301	14	493.248
34.6301	11	387.552
34.7302	3	105.696
34.8303	12	422.784
34.9303	9	317.088
35.0304	8	281.856
35.1304	12	422.784
35.2305	10	352.32
35.3305	0	0
35.4306	12	422.784
35.5307	10	352.32
35.6307	4	140.928
35.7308	9	317.088
35.8309	0	0
35.931	0	0
36.0312	5	176.16
36.1312	8	281.856
36.2313	9	317.088
36.3314	9	317.088
