segment	time	rtt	rttvar	srtt	rto
0	0.115792	115.483	57.7417	115.483	346.45
1	0.223295	107.284	45.356	114.458	295.883
2	0.22967	113.612	34.2286	114.353	251.267
3	0.339907	116.392	30.2049	114.48	235.3
4	0.340259	116.692	26.7057	114.618	221.441
5	0.370867	140.979	26.677	115.717	222.425
6	0.371288	141.391	26.5935	116.787	223.16
7	0.442598	102.462	25.8267	116.339	219.646
8	0.488574	148.357	26.2137	117.339	222.194
9	0.488955	148.561	26.4641	118.12	223.976
10	0.525123	184.696	28.4697	119.784	233.663
11	0.525509	154.416	28.7264	120.506	235.412
12	0.553311	182.109	30.0963	121.789	242.174
13	0.571367	199.899	31.811	123.184	250.428
14	0.591751	220.261	34.142	124.918	261.485
15	0.608371	165.562	34.3452	125.553	262.933
16	0.646669	203.797	35.717	126.775	269.643
17	0.660999	172.159	35.9856	127.406	271.348
18	0.661352	172.503	36.2386	128.032	272.987
19	0.672801	183.682	36.7239	128.728	275.623
20	0.673069	183.986	37.1873	129.418	278.168
21	0.673236	148.004	36.7646	129.629	276.688
22	0.696696	171.361	36.8775	130.104	277.614
23	0.755808	230.126	38.193	131.146	283.917
24	0.756143	230.456	39.4662	132.18	290.045
25	0.756846	203.379	40.0765	132.865	293.171
26	0.799659	246.069	41.4828	133.953	299.884
27	0.841541	269.953	43.4519	135.37	309.177
28	0.841773	270.149	45.3546	136.774	318.192
29	0.84195	250.008	46.7687	137.953	325.028
30	0.842077	250.083	48.2542	139.228	332.244
31	0.858642	250.061	49.6764	140.487	339.193
32	0.86957	260.926	51.4455	141.992	347.774
33	0.869747	222.913	52.1824	143.004	351.733
34	0.905426	258.49	53.9408	144.608	360.371
35	0.920252	258.989	55.6197	146.197	368.675
36	0.9204	259.18	57.4123	147.962	377.611
37	0.955793	294.291	60.5879	150.575	392.927
53	1.09548	101.484	60.1773	149.698	390.408
54	1.13548	130.896	58.6996	149.363	384.161
55	1.13713	101.603	58.3089	148.51	381.745
56	1.1373	101.64	57.9004	147.673	379.274
57	1.13743	101.653	57.476	146.851	376.755
58	1.15979	123.74	56.2487	146.438	371.433
59	1.16008	123.746	55.0503	146.033	366.234
60	1.17296	113.772	54.2364	145.457	362.403
61	1.1732	113.999	53.4229	144.895	358.587
62	1.17341	114.029	52.718	144.413	355.285
63	1.18721	101.774	52.403	143.747	353.359
64	1.18749	102.007	52.0698	143.095	351.374
65	1.22392	138.319	50.5918	143.02	345.387
66	1.23601	150.28	49.2377	143.133	340.084
67	1.23629	150.291	47.9227	143.245	334.936
68	1.23643	140.809	46.5013	143.207	329.212
69	1.24847	112.783	45.9988	142.732	326.727
70	1.24875	111.482	45.5379	142.244	324.395
71	1.24893	111.539	45.0744	141.764	322.061
72	1.27345	135.848	43.8507	141.671	317.074
73	1.30113	141.047	42.4999	141.662	311.661
74	1.31202	151.767	41.4875	141.819	307.77
75	1.32199	148.787	40.4088	141.928	303.563
76	1.33073	157.35	39.6279	142.169	300.681
77	1.34505	171.619	39.3099	142.629	299.869
78	1.34534	171.839	38.9942	143.086	299.063
79	1.34548	158.116	38.2454	143.321	296.302
