time	pps	kbps
0.100102	0	0
0.20022	1	35.232
0.300341	2	70.464
0.400464	4	140.928
0.500587	8	281.856
0.600708	8	281.856
0.700832	13	458.016
0.800914	3	105.696
0.901053	7	246.624
1.00111	25	880.8
1.10115	11	387.552
1.20127	12	422.784
1.30135	16	563.712
1.40143	19	669.408
1.50155	20	704.64
1.60167	15	528.48
1.7018	3	105.696
1.80187	22	775.104
1.90194	14	493.248
2.00204	0	0
2.10212	6	211.392
2.20225	15	528.48
2.30236	2	70.464
2.40251	9	317.088
2.50259	7	246.624
2.6027	5	176.16
2.70278	10	352.32
2.80289	9	317.088
2.90298	13	458.016
3.00308	5	176.16
3.1032	14	493.248
3.2033	3	105.696
3.30365	15	528.48
3.40374	6	211.392
3.50386	13	458.016
3.60396	3	105.696
3.70405	18	634.176
3.80417	3	105.696
3.90429	17	598.944
4.00434	5	176.16
4.10446	12	422.784
4.20457	10	352.32
4.30469	15	528.48
4.40481	22	775.104
4.50489	23	810.336
4.60492	23	810.336
4.70499	4	140.928
4.80511	25	880.8
4.90523	9	317.088
5.00535	12	422.784
5.10543	17	598.944
5.20549	14	493.248
5.3056	15	528.48
5.40565	3	105.696
5.50575	16	563.712
5.6058	5	176.16
5.70588	14	493.248
5.80596	17	598.944
5.90602	12	422.784
6.00613	16	563.712
6.10621	4	140.928
6.20633	11	387.552
6.30647	8	281.856
6.40659	14	493.248
6.50671	1	35.232
6.60683	12	422.784
6.70696	9	317.088
6.80702	12	422.784
6.90713	14	493.248
7.00723	16	563.712
7.10735	17	598.944
7.20743	4	140.928
7.3075	8	281.856
7.40763	18	634.176
7.50775	9	317.088
7.60787	16	563.712
7.70793	4	140.928
7.80799	14	493.248
7.90811	10	352.32
8.00823	13	458.016
8.10834	14	493.248
8.20845	21	739.872
8.30854	10	352.32
8.40867	22	775.104
8.50879	20	704.64
8.6089	14	493.248
8.70901	13	458.016
8.80913	21	739.872
8.90919	24	845.568
9.00929	17	598.944
9.10938	17	598.944
9.20947	1	35.232
9.30956	9	317.088
9.40964	28	986.496
9.50969	13	458.016
9.60978	5	176.16
9.7099	2	70.464
9.80998	12	422.784
9.91003	19	669.408
10.0101	15	528.48
10.1102	12	422.784
10.2103	15	528.48
10.3105	14	493.248
10.4106	14	493.248
10.5107	8	281.856
10.6108	18	634.176
10.7109	24	845.568
10.811	9	317.088
10.9111	19	669.408
11.0112	13	458.016
11.1113	6	211.392
