segment	time	rtt	rttvar	srtt	rto
0	0.101862	101.705	50.8527	101.705	305.116
1	0.203991	101.873	38.1815	101.726	254.452
2	0.204261	102.101	28.7297	101.773	216.692
3	0.306649	102.491	25.2283	101.818	202.731
4	0.306938	102.739	22.1899	101.876	200
5	0.30712	102.784	20.4164	101.913	200
6	0.307342	102.972	18.8033	101.958	200
7	0.415191	108.41	18.0314	102.159	200
8	0.415541	108.732	17.3152	102.365	200
9	0.416058	109.026	16.7825	102.531	200
10	0.416272	109.206	16.2771	102.698	200
11	0.433077	125.887	16.5651	103.181	200
12	0.433588	126.37	16.841	103.664	200
13	0.443749	136.318	17.4058	104.247	200
14	0.44397	136.514	17.9365	104.823	200
15	0.5473	131.997	18.2252	105.248	200
16	0.54766	132.323	18.5018	105.671	200
17	0.547881	132.253	18.7262	106.04	200
18	0.548043	132.384	18.9378	106.406	200
19	0.548373	132.23	19.11	106.729	200
20	0.548584	132.415	19.2744	107.05	200
21	0.54895	132.593	19.4168	107.34	200
22	0.549176	132.789	19.5539	107.63	200
23	0.54952	116.348	19.3282	107.72	200
24	0.549874	116.646	19.1115	107.813	200
25	0.550107	116.388	18.9089	107.896	200
26	0.550312	116.566	18.712	107.979	200
27	0.550693	106.835	18.3983	107.969	200
28	0.551114	107.225	18.083	107.962	200
29	0.551358	107.306	17.7925	107.957	200
30	0.551539	107.457	17.5043	107.953	200
31	0.649044	101.608	17.33	107.903	200
32	0.649297	101.833	17.154	107.856	200
33	0.649936	102.149	16.9857	107.814	200
34	0.650172	102.356	16.8161	107.774	200
35	0.650801	102.847	16.651	107.739	200
36	0.651033	103.051	16.4849	107.707	200
37	0.651431	103.319	16.3257	107.678	200
38	0.651946	103.807	16.1618	107.652	200
39	0.652187	103.698	16.0092	107.628	200
40	0.652405	103.887	15.8559	107.604	200
41	0.653143	104.45	15.7047	107.586	200
42	0.653378	104.652	15.5526	107.568	200
43	0.653561	104.492	15.4109	107.551	200
44	0.682238	133.139	15.5265	107.696	200
45	0.682481	133.214	15.6351	107.835	200
46	0.696748	147.455	15.8958	108.05	200
47	0.697595	147.958	16.146	108.258	200
48	0.698038	148.366	16.3956	108.467	200
49	0.708426	158.432	16.7313	108.717	200
50	0.716259	166.229	17.1391	109.004	200
51	0.716899	166.705	17.5291	109.282	200
52	0.718088	167.87	17.9239	109.563	200
53	0.718547	168.144	18.3003	109.835	200
54	0.719375	168.942	18.6782	110.108	200
55	0.720041	169.215	19.0392	110.372	200
56	0.720735	169.881	19.4005	110.638	200
57	0.726904	175.655	19.7937	110.918	200
58	0.727602	176.323	20.1869	111.2	200
59	0.728499	177.057	20.5675	111.474	200
60	0.728902	177.428	20.9457	111.749	200
61	0.729629	178.021	21.3113	112.016	200
62	0.730195	178.558	21.676	112.285	200
63	0.790901	141.715	21.7366	112.4	200
64	0.791201	141.986	21.7979	112.515	200
65	0.79141	142.038	21.8565	112.627	200.053
66	0.791986	142.581	21.9178	112.74	200.412
67	0.792268	142.214	21.9734	112.849	200.742
68	0.792494	142.404	22.0291	112.957	201.074
69	0.792778	142.523	22.083	113.063	201.395
70	0.793119	142.839	22.1379	113.169	201.721
71	0.79352	142.602	22.1886	113.272	202.026
72	0.819643	168.684	22.4193	113.464	203.141
73	0.835216	184.109	22.7451	113.703	204.683
74	0.835532	184.397	23.0691	113.941	206.218
75	0.835731	184.183	23.3795	114.173	207.69
76	0.853849	202.271	23.8052	114.462	209.683
77	0.854257	202.193	24.215	114.744	211.604
78	0.854639	202.538	24.6226	115.025	213.515
79	0.85531	203.038	25.0188	115.3	215.375
80	0.855807	203.505	25.4137	115.576	217.23
81	0.856069	203.58	25.7953	115.844	219.025
82	0.856863	204.351	26.1777	116.114	220.825
83	0.85777	204.499	26.5765	116.397	222.703
84	0.857967	204.669	26.972	116.68	224.568
85	0.85834	204.889	27.3645	116.963	226.421
86	0.865109	211.628	27.7959	117.266	228.45
87	0.865538	211.904	28.2244	117.569	230.467
88	0.866598	212.937	28.6548	117.875	232.494
89	0.86717	184.809	28.9002	118.09	233.69
90	0.884777	202.386	29.2646	118.367	235.425
91	0.885082	202.501	29.6256	118.644	237.146
92	0.885446	202.833	29.9943	118.928	238.905
93	0.886353	189.464	30.2682	119.166	240.239
