segment	time	rtt	rttvar	srtt	rto
0	0.101981	101.721	50.8606	101.721	305.164
1	0.204343	102.123	38.2458	101.771	254.755
2	0.20471	102.487	28.8634	101.861	217.314
3	0.30689	102.307	25.3112	101.889	203.134
4	0.307174	102.585	22.2344	101.932	200
5	0.310078	105.277	20.6602	102.072	200
6	0.313033	108.199	19.4491	102.327	200
7	0.42354	116.415	19.1141	102.767	200
8	0.423964	116.846	18.7994	103.207	200
9	0.424496	117.243	18.5612	103.558	200
10	0.428551	121.261	18.5183	104.001	200
11	0.446273	136.099	19.0841	104.669	200
12	0.446498	136.295	19.6067	105.328	200
13	0.447204	134.07	19.9329	105.842	200
14	0.447626	134.473	20.2436	106.353	200
15	0.525756	101.964	19.7482	106.284	200
16	0.526147	102.332	19.2545	106.222	200
17	0.554962	130.835	19.4034	106.564	200
18	0.565646	141.543	19.836	107.05	200
19	0.596992	172.331	20.9721	107.866	200
20	0.597338	172.706	22.0688	108.677	200
21	0.597514	168.877	22.9355	109.361	201.103
22	0.597675	169.008	23.7698	110.039	205.118
23	0.605167	158.729	24.289	110.546	207.702
24	0.605513	159.09	24.7943	111.051	210.229
25	0.605701	159.129	25.2421	111.514	212.482
26	0.605864	159.256	25.6748	111.973	214.672
27	0.606053	158.744	26.0515	112.39	216.596
28	0.606486	159.097	26.4204	112.807	218.489
29	0.6193	171.503	26.9583	113.297	221.13
30	0.619636	171.874	27.4853	113.785	223.726
31	0.628096	102.078	27.2387	113.693	222.648
32	0.628442	102.424	26.9892	113.605	221.562
33	0.628623	102.392	26.7572	113.523	220.551
34	0.628811	102.549	26.5251	113.442	219.542
35	0.657722	102.519	26.3084	113.366	218.6
36	0.710213	154.975	26.5209	113.655	219.739
37	0.789459	223.635	27.68	114.419	225.139
38	0.790243	224.434	28.8236	115.183	230.477
75	1.07701	122.162	28.2775	115.27	228.38
76	1.07734	122.018	27.7392	115.354	226.311
77	1.07758	121.297	27.1943	115.429	224.206
78	1.07869	121.91	26.6765	115.51	222.216
79	1.07883	121.562	26.1609	115.585	220.229
80	1.09123	133.347	25.9509	115.807	219.611
81	1.09154	132.762	25.726	116.019	218.923
82	1.14088	181.254	26.7137	116.835	223.69
83	1.14117	181.238	27.656	117.64	228.264
84	1.14151	180.766	28.5427	118.429	232.6
85	1.14236	180.877	29.3904	119.21	236.771
86	1.14286	180.969	30.1996	119.982	240.78
87	1.14347	181.121	30.9731	120.746	244.638
88	1.15533	174.296	31.5375	121.415	247.565
89	1.16404	182.703	32.2813	122.181	251.306
90	1.16462	171.358	32.7037	122.796	253.611
91	1.16502	161.549	32.8549	123.28	254.7
92	1.16531	149.527	32.6897	123.608	254.367
93	1.17171	138.271	32.239	123.792	252.748
94	1.20207	167.804	32.5334	124.342	254.475
95	1.20232	125.131	31.7398	124.352	251.311
96	1.20252	125.289	30.9697	124.363	248.242
97	1.23054	153.079	30.9185	124.69	248.364
98	1.23116	153.475	30.87	125.017	248.497
99	1.23179	153.002	30.8044	125.335	248.552
100	1.2323	153.377	30.7416	125.654	248.62
101	1.23284	141.421	30.4013	125.833	247.438
102	1.23332	141.67	30.0703	126.013	246.294
103	1.26933	128.254	29.4378	126.038	243.789
104	1.27009	128.784	28.8312	126.069	241.394
105	1.27063	128.979	28.2421	126.102	239.071
106	1.27128	128.766	27.6607	126.133	236.776
107	1.27187	128.87	27.0943	126.164	234.541
108	1.27258	128.994	26.5428	126.196	232.367
109	1.29757	142.115	26.3014	126.377	231.582
110	1.30609	141.905	26.0565	126.553	230.779
111	1.32364	158.915	26.1998	126.921	231.72
112	1.32404	158.893	26.331	127.284	232.609
113	1.32445	159.022	26.4539	127.645	233.461
114	1.32505	153.235	26.4343	127.936	233.673
115	1.32553	123.297	25.9389	127.883	231.639
116	1.32596	123.549	25.4479	127.834	229.626
117	1.32617	123.575	24.9664	127.785	227.651
118	1.32665	124.015	24.4846	127.743	225.681
119	1.34863	117.903	24.1518	127.631	224.238
120	1.34891	117.631	23.8302	127.517	222.838
121	1.36684	134.852	23.4553	127.601	221.422
122	1.36715	134.71	23.0838	127.681	220.016
123	1.36731	134.369	22.7111	127.757	218.602
124	1.36768	134.246	22.3424	127.831	217.201
125	1.37129	101.775	22.4268	127.535	217.242
126	1.3794	109.146	22.3351	127.326	216.666
127	1.38051	109.747	22.2269	127.126	216.034
128	1.38106	109.67	22.1185	126.928	215.402
129	1.4037	131.703	21.7244	126.982	213.88
130	1.41173	139.038	21.5046	127.119	213.138
131	1.41232	114.68	21.2986	126.978	212.172
132	1.42207	115.829	21.0679	126.851	211.123
133	1.42481	101.056	21.1754	126.558	211.259
134	1.42518	101.045	21.2739	126.268	211.364
135	1.44168	117.14	20.9979	126.164	210.156
