time	pps	kbps
0.100669	0	0
0.200827	2	70.464
0.302071	4	140.928
0.40328	8	281.856
0.504501	16	563.712
0.604761	32	1127.42
0.706774	64	2254.85
0.807737	86	3029.95
0.907968	156	5496.19
1.00809	98	3452.74
1.10889	110	3875.52
1.20907	112	3945.98
1.3103	68	2395.78
1.41043	62	2184.38
1.51058	64	2254.85
1.6116	66	2325.31
1.71184	68	2395.78
1.81206	70	2466.24
1.91252	72	2536.7
2.01266	74	2607.17
2.11281	76	2677.63
2.21309	70	2466.24
2.31395	72	2536.7
2.41405	78	2748.1
2.5142	80	2818.56
2.61451	78	2748.1
2.71459	82	2889.02
2.81485	84	2959.49
2.91499	92	3241.34
3.01509	82	2889.02
3.11553	90	3170.88
3.21597	86	3029.95
3.31619	90	3170.88
3.41625	96	3382.27
3.51641	94	3311.81
3.6168	102	3593.66
3.71697	106	3734.59
3.81712	106	3734.59
3.91727	110	3875.52
4.01736	112	3945.98
4.11744	114	4016.45
4.21796	116	4086.91
4.31805	118	4157.38
4.41815	120	4227.84
4.51834	122	4298.3
4.61949	124	4368.77
4.7198	126	4439.23
4.81994	128	4509.7
4.92025	130	4580.16
5.02117	132	4650.62
5.12209	110	3875.52
5.2248	84	2959.49
5.33063	46	1620.67
5.43205	68	2395.78
5.53228	62	2184.38
5.63259	64	2254.85
5.7332	74	2607.17
5.83342	78	2748.1
5.93413	80	2818.56
6.0342	82	2889.02
6.1343	84	2959.49
6.2344	86	3029.95
6.33454	88	3100.42
6.43511	90	3170.88
6.53519	92	3241.34
6.63606	94	3311.81
6.73622	96	3382.27
6.83732	98	3452.74
6.93812	100	3523.2
7.03833	98	3452.74
7.1391	88	3100.42
7.23939	90	3170.88
7.33949	88	3100.42
7.44093	104	3664.13
7.54246	110	3875.52
7.6428	112	3945.98
7.74369	114	4016.45
7.84402	108	3805.06
7.94482	114	4016.45
8.04561	120	4227.84
8.14573	122	4298.3
8.24624	118	4157.38
8.34643	126	4439.23
8.4465	128	4509.7
8.54656	130	4580.16
8.64678	116	4086.91
8.7471	126	4439.23
8.84797	132	4650.62
8.94807	136	4791.55
9.04829	130	4580.16
9.14866	136	4791.55
9.24882	140	4932.48
9.3496	144	5073.41
9.44971	146	5143.87
9.54984	140	4932.48
9.65028	136	4791.55
9.75032	146	5143.87
9.85083	150	5284.8
9.952	156	5496.19
10.0522	136	4791.55
10.1525	154	5425.73
10.2526	162	5707.58
10.3527	164	5778.05
10.4527	166	5848.51
10.5528	168	5918.98
10.653	158	5566.66
10.7531	102	3593.66
10.8536	144	5073.41
10.9538	102	3593.66
11.0539	90	3170.88
11.154	92	3241.34
11.2542	94	3311.81
11.3543	96	3382.27
11.4545	98	3452.74
11.5546	100	3523.2
11.6547	102	3593.66
11.7548	104	3664.13
11.8554	72	2536.7
11.9556	84	2959.49
12.0564	88	3100.42
12.157	50	1761.6
12.2586	58	2043.46
12.3602	60	2113.92
12.4604	62	2184.38
12.5605	64	2254.85
12.6615	66	2325.31
12.762	68	2395.78
12.8621	60	2113.92
12.9624	66	2325.31
13.0625	72	2536.7
13.1627	76	2677.63
13.2628	78	2748.1
13.3639	80	2818.56
13.464	82	2889.02
13.5648	84	2959.49
13.6652	86	3029.95
13.7663	88	3100.42
13.8668	74	2607.17
13.9668	84	2959.49
14.0677	90	3170.88
14.168	78	2748.1
14.2682	92	3241.34
14.3684	98	3452.74
14.4684	100	3523.2
14.5685	102	3593.66
14.6691	104	3664.13
14.7693	106	3734.59
14.8701	108	3805.06
14.9702	110	3875.52
15.0704	108	3805.06
15.1705	110	3875.52
15.2705	110	3875.52
15.3705	114	4016.45
15.4715	116	4086.91
15.5718	116	4086.91
15.6727	110	3875.52
15.7738	90	3170.88
15.874	80	2818.56
15.975	66	2325.31
16.0759	68	2395.78
16.1827	70	2466.24
16.2829	72	2536.7
16.3834	74	2607.17
16.4836	76	2677.63
16.585	78	2748.1
16.6851	80	2818.56
16.7859	82	2889.02
16.8862	84	2959.49
16.9864	86	3029.95
17.0874	88	3100.42
17.1876	90	3170.88
17.2878	76	2677.63
17.3879	90	3170.88
17.488	88	3100.42
17.588	86	3029.95
17.6881	96	3382.27
17.7882	98	3452.74
17.8883	92	3241.34
17.9883	98	3452.74
18.0885	96	3382.27
18.1886	102	3593.66
18.2886	106	3734.59
18.3899	112	3945.98
18.49	114	4016.45
18.5901	116	4086.91
18.6902	118	4157.38
18.7903	114	4016.45
18.8905	112	3945.98
18.9912	124	4368.77
19.0914	126	4439.23
19.1915	128	4509.7
19.2915	128	4509.7
19.3923	132	4650.62
19.4926	134	4721.09
19.5927	136	4791.55
19.6928	138	4862.02
19.793	140	4932.48
19.8931	142	5002.94
19.9932	144	5073.41
20.0933	146	5143.87
20.1936	140	4932.48
20.2939	142	5002.94
20.3951	152	5355.26
20.4953	154	5425.73
20.5955	156	5496.19
20.6956	158	5566.66
20.7958	136	4791.55
20.8996	82	2889.02
21.0006	116	4086.91
21.1008	122	4298.3
21.2021	84	2959.49
21.3032	86	3029.95
21.4036	88	3100.42
21.5037	88	3100.42
21.6048	92	3241.34
21.705	94	3311.81
21.8051	96	3382.27
21.9059	94	3311.81
22.006	90	3170.88
22.1063	90	3170.88
22.2063	92	3241.34
22.3065	96	3382.27
22.4067	102	3593.66
22.5069	94	3311.81
22.607	104	3664.13
22.707	108	3805.06
22.808	114	4016.45
22.909	116	4086.91
23.0094	104	3664.13
23.1097	114	4016.45
23.2099	118	4157.38
23.3099	120	4227.84
23.4104	126	4439.23
23.5105	120	4227.84
23.6108	116	4086.91
23.7113	70	2466.24
