time	pps	kbps
0.10011	0	0
0.200229	1	35.232
0.30035	2	70.464
0.400471	4	140.928
0.500593	8	281.856
0.600715	14	493.248
0.700788	25	880.8
0.800898	38	1338.82
0.900968	51	1796.83
1.00104	65	2290.08
1.10121	57	2008.22
1.20128	66	2325.31
1.30146	94	3311.81
1.40149	109	3840.29
1.50154	50	1761.6
1.60166	7	246.624
1.70177	39	1374.05
1.80188	15	528.48
1.90199	33	1162.66
2.00211	20	704.64
2.10219	18	634.176
2.20227	29	1021.73
2.30235	9	317.088
2.40241	9	317.088
2.50253	9	317.088
2.60265	35	1233.12
2.70289	20	704.64
2.80295	50	1761.6
2.90308	8	281.856
3.0032	38	1338.82
3.10332	15	528.48
3.20343	19	669.408
3.30352	19	669.408
3.40365	6	211.392
3.50374	11	387.552
3.60384	30	1056.96
3.70396	11	387.552
3.80408	17	598.944
3.90421	13	458.016
4.00429	18	634.176
4.10441	12	422.784
4.20451	16	563.712
4.30462	7	246.624
4.40469	12	422.784
4.50477	14	493.248
4.6049	16	563.712
4.705	15	528.48
4.80508	6	211.392
4.9052	7	246.624
5.00533	7	246.624
5.10545	10	352.32
5.20561	20	704.64
5.30567	9	317.088
5.40574	16	563.712
5.50582	17	598.944
5.60594	10	352.32
5.7065	8	281.856
5.80659	4	140.928
5.90671	5	176.16
6.00684	6	211.392
6.10691	5	176.16
6.20703	21	739.872
6.3071	15	528.48
6.40716	15	528.48
6.50722	6	211.392
6.60733	5	176.16
6.70736	14	493.248
6.80779	14	493.248
6.9079	5	176.16
7.00802	0	0
7.10813	16	563.712
7.20822	16	563.712
7.30828	13	458.016
7.40833	8	281.856
7.50841	16	563.712
7.60851	16	563.712
7.70861	2	70.464
7.80873	16	563.712
7.90885	14	493.248
8.00897	16	563.712
8.10907	6	211.392
8.20961	5	176.16
8.30969	14	493.248
8.4098	6	211.392
8.50992	3	105.696
8.60998	8	281.856
8.71004	15	528.48
8.81013	15	528.48
8.91025	16	563.712
9.01034	26	916.032
9.11043	12	422.784
9.21055	16	563.712
9.31067	0	0
9.41078	0	0
9.51088	0	0
9.61102	6	211.392
9.71115	25	880.8
9.81121	6	211.392
9.91133	16	563.712
10.0114	0	0
10.1116	0	0
10.2117	20	704.64
10.3118	12	422.784
10.4119	15	528.48
10.512	8	281.856
10.6121	1	35.232
10.7122	0	0
10.8123	16	563.712
10.9124	10	352.32
11.0124	20	704.64
11.1125	19	669.408
11.2126	20	704.64
11.3127	4	140.928
11.4128	23	810.336
11.5129	3	105.696
11.613	4	140.928
11.7131	4	140.928
11.8132	24	845.568
11.9133	25	880.8
12.0135	3	105.696
12.1136	21	739.872
12.2136	8	281.856
12.3138	7	246.624
12.4139	11	387.552
12.5139	20	704.64
12.614	14	493.248
12.7141	13	458.016
12.8142	9	317.088
12.9143	17	598.944
13.0144	4	140.928
13.1145	14	493.248
13.2145	19	669.408
13.3146	5	176.16
13.4147	24	845.568
13.5147	3	105.696
13.6148	10	352.32
13.7149	8	281.856
13.8151	14	493.248
13.9152	11	387.552
14.0153	4	140.928
14.1154	6	211.392
14.2155	4	140.928
