segment	time	rtt	rttvar	srtt	rto
0	0.106259	106.124	53.0621	106.124	318.373
1	0.235351	128.838	45.4752	108.964	290.864
2	0.235725	129.173	39.1587	111.49	268.125
3	0.337984	102.416	35.3982	110.923	252.515
4	0.338345	102.72	31.9988	110.41	238.405
5	0.349307	113.467	29.587	110.537	228.885
6	0.358477	122.607	28.1272	111.04	223.549
7	0.439896	101.688	26.9538	110.748	218.563
8	0.453314	115.065	25.539	110.883	213.039
9	0.46467	126.201	25.0279	111.266	211.378
10	0.465044	126.54	24.5403	111.648	209.809
11	0.474859	125.351	24.0887	111.933	208.288
12	0.47527	125.71	23.6591	112.22	206.857
13	0.475451	116.772	22.9767	112.301	204.208
14	0.487879	129.158	22.7581	112.602	203.635
15	0.541632	101.532	22.3929	112.429	202.001
16	0.548877	108.714	21.8092	112.371	200
17	0.555306	101.808	21.4968	112.225	200
18	0.559877	106.319	21.0637	112.143	200
19	0.57235	107.462	20.6541	112.084	200
20	0.572604	107.676	20.248	112.029	200
21	0.583566	118.416	19.9329	112.102	200
22	0.583849	118.665	19.6291	112.176	200
23	0.584201	109.079	19.2847	112.144	200
24	0.584657	109.467	18.9387	112.116	200
25	0.588884	113.516	18.6014	112.13	200
26	0.589268	113.877	18.2773	112.146	200
27	0.589491	113.954	17.9832	112.163	200
28	0.589714	114.154	17.6976	112.18	200
29	0.590375	102.293	17.5674	112.098	200
30	0.590606	102.464	17.4352	112.018	200
31	0.643659	101.826	17.322	111.938	200
32	0.646402	104.528	17.1671	111.88	200
33	0.651049	101.996	17.06	111.807	200
34	0.666163	117.061	16.8864	111.846	200
35	0.669047	113.538	16.6754	111.858	200
36	0.673279	117.719	16.5252	111.899	200
37	0.681568	121.486	16.4339	111.962	200
38	0.681792	121.671	16.3454	112.025	200
39	0.682156	109.655	16.1707	112.011	200
40	0.700796	128.265	16.1718	112.112	200
41	0.740746	168.066	16.6454	112.445	200
42	0.749306	176.587	17.2108	112.827	200
43	0.749545	165.846	17.6177	113.128	200
44	0.753097	169.369	18.0566	113.448	200
45	0.75336	169.415	18.4687	113.752	200
