segment	time	rtt	rttvar	srtt	rto
0	0.101958	101.679	50.8394	101.679	305.036
1	0.204367	102.186	38.2565	101.742	254.768
2	0.217763	115.552	32.1449	103.468	232.048
3	0.30669	102.116	28.2958	103.384	216.567
4	0.315924	111.295	25.7477	103.878	206.869
5	0.320204	102.226	23.7397	103.81	200
6	0.320549	102.558	21.8657	103.757	200
7	0.413527	106.661	20.6806	103.848	200
8	0.413741	106.862	19.5764	103.942	200
9	0.423432	107.302	18.7656	104.026	200
10	0.434285	118.097	18.5308	104.378	200
11	0.440656	120.249	18.42	104.709	200
12	0.440925	120.468	18.3091	105.037	200
13	0.441114	120.468	18.2063	105.313	200
14	0.444291	123.612	18.2096	105.639	200
15	0.515125	101.463	17.7711	105.574	200
16	0.515408	101.729	17.3359	105.514	200
17	0.51559	101.775	16.9582	105.462	200
18	0.516099	102.235	16.5768	105.417	200
19	0.52724	103.597	16.2079	105.395	200
20	0.535777	112.098	15.9703	105.478	200
21	0.540596	106.117	15.6218	105.486	200
22	0.545785	111.236	15.3975	105.551	200
23	0.546453	105.637	15.0785	105.552	200
24	0.546941	106.102	14.7758	105.558	200
25	0.547267	106.251	14.505	105.564	200
26	0.5686	127.473	14.6474	105.775	200
27	0.569056	127.832	14.7797	105.972	200
28	0.580317	139.034	15.1062	106.267	200
29	0.58093	136.456	15.3576	106.519	200
30	0.581161	136.719	15.605	106.77	200
31	0.617466	102.212	15.4324	106.735	200
32	0.61783	102.549	15.2566	106.702	200
33	0.625375	109.806	15.0779	106.725	200
34	0.633675	118.082	15.0232	106.808	200
35	0.638496	122.771	15.0362	106.919	200
36	0.671139	155.416	15.501	107.256	200
37	0.763471	247.256	18.3305	108.847	200
73	0.877024	205.71	20.2938	110.058	200
74	0.877433	206.079	22.187	111.258	200.006
75	0.95854	118.415	21.8112	111.347	200
76	0.958899	118.486	21.4444	111.437	200
77	1.06707	218.121	24.4887	113.342	211.297
98	1.35593	114.616	23.5214	113.368	207.454
99	1.37345	131.758	23.3076	113.751	206.982
100	1.45012	208.165	26.2703	115.718	220.8
101	1.46459	222.472	32.9773	120.166	252.076
102	1.465	222.592	38.7647	124.434	279.493
103	1.46537	222.697	43.7229	128.528	303.42
104	1.4657	223.001	47.952	132.465	324.273
105	1.46608	223.243	50.6286	135.302	337.816
110	1.56009	203.987	52.1333	138.163	346.697
111	1.56067	187.056	51.8633	140.201	347.654
112	1.63798	187.661	51.5881	141.684	348.036
113	1.63894	172.41	50.2842	142.644	343.781
114	1.66035	183.271	49.6806	143.914	342.636
115	1.66055	149.745	46.9401	144.096	331.856
116	1.66219	102.661	46.596	142.801	329.185
117	1.6839	123.622	44.8824	142.202	321.731
118	1.74735	186.515	44.8468	143.586	322.974
119	1.74759	186.73	44.7403	144.935	323.896
120	1.78344	145.242	41.9633	144.944	312.797
121	1.78386	144.707	39.3554	144.937	302.358
122	1.7944	133.894	37.5858	144.592	294.935
123	1.79508	134.423	35.8723	144.274	287.763
124	1.79539	133.104	34.3284	143.925	281.238
125	1.81548	131.347	32.9689	143.532	275.408
126	1.91417	166.64	32.3527	144.254	273.665
127	1.9153	167.576	31.7883	144.983	272.136
128	1.91635	168.574	31.2759	145.72	270.824
129	1.91775	134.126	30.2918	145.43	266.597
130	1.91811	134.054	29.346	145.146	262.53
131	1.94777	153.264	28.2847	145.349	258.487
132	1.97644	181.164	28.6612	146.244	260.889
133	1.986	190.457	29.4388	147.349	265.104
134	1.98659	170.888	29.1438	147.938	264.513
135	2.0359	121.54	29.0065	147.278	263.304
136	2.05154	136.021	28.119	146.996	259.472
137	2.07804	161.504	27.4384	147.359	257.113
138	2.0783	161.747	26.7859	147.719	254.862
139	2.07877	160.93	26.1071	148.049	252.478
140	2.07931	161.117	25.4551	148.376	250.196
141	2.07965	131.789	25.0117	147.961	248.008
142	2.07985	103.208	25.9988	146.842	250.838
143	2.08826	102.041	26.9389	145.722	253.478
144	2.08867	101.881	27.784	144.626	255.762
145	2.16835	132.208	27.0157	144.316	252.379
146	2.16878	116.981	27.0317	143.632	251.759
147	2.18026	101.988	27.7623	142.591	253.641
148	2.19345	114.946	27.7565	141.9	252.926
149	2.22008	141.558	26.3858	141.892	247.435
150	2.31575	236.797	29.2408	143.869	260.832
151	2.3606	281.102	35.9903	148.157	292.119
152	2.37257	292.75	42.778	152.676	323.788
153	2.38846	308.406	49.8375	157.542	356.892
162	2.49614	180.229	47.5749	158.488	348.787
163	2.58252	141.722	45.0075	157.789	337.819
164	2.59344	101.826	45.6922	156.04	338.809
165	2.5942	101.573	46.2406	154.338	339.301
166	2.59493	101.396	46.6595	152.684	339.322
167	2.59616	101.524	46.9408	151.085	338.848
168	2.62052	125.002	45.6372	150.27	332.819
169	2.63547	139.146	43.4801	149.922	323.843
170	2.68657	103.911	43.6383	148.484	323.038
171	2.68683	104.126	43.6833	147.098	321.831
172	2.69627	102.611	43.7335	145.708	320.642
173	2.69967	105.291	43.5263	144.445	318.55
174	2.69988	104.797	43.2839	143.206	316.341
175	2.70007	103.747	43.0448	141.973	314.152
176	2.7598	139.06	40.5366	141.882	304.028
177	2.76839	132.752	38.5736	141.597	295.891
178	2.80462	117.877	37.6453	140.855	291.436
179	2.80512	118.151	36.7115	140.146	286.992
180	2.81982	132.815	34.8752	139.917	279.417
181	2.82032	123.858	33.9344	139.515	275.253
182	2.82067	120.821	33.1724	139.048	271.737
183	2.8211	121.066	32.4129	138.598	268.25
184	2.82702	126.788	31.3828	138.303	263.834
185	2.9255	165.589	31.1779	138.985	263.697
186	2.92651	157.983	30.5689	139.46	261.736
187	2.96185	156.975	29.9162	139.898	259.563
188	3.01478	209.413	31.8961	141.636	269.22
189	3.0494	229.331	34.6861	143.828	282.573
190	3.05034	230.229	37.2718	145.988	295.076
191	3.05128	230.796	39.6486	148.108	306.703
192	3.0628	241.887	42.3552	150.453	319.874
193	3.06382	242.533	44.8414	152.755	332.121
194	3.06502	237.832	46.8532	154.882	342.295
195	3.10276	177.039	45.6183	155.436	337.909
196	3.10319	176.499	44.3906	155.962	333.525
197	3.10364	141.586	42.8899	155.603	327.162
198	3.16319	148.169	41.1171	155.417	319.885
199	3.18926	139.686	39.8478	155.024	314.415
200	3.18951	139.02	38.6556	154.624	309.246
201	3.2014	150.789	36.9145	154.528	302.186
202	3.20192	150.423	35.5475	154.442	296.632
203	3.20906	145.985	34.4187	154.266	291.941
204	3.20948	145.473	33.351	154.083	287.487
205	3.21039	145.216	32.3308	153.898	283.221
206	3.21089	107.898	32.9004	152.94	284.541
207	3.21906	115.62	33.0845	152.162	284.5
208	3.21931	115.484	33.2343	151.398	284.335
209	3.27096	107.544	33.6768	150.485	285.192
210	3.34086	151.392	32.3114	150.504	279.749
211	3.36369	173.968	31.9427	150.992	278.763
212	3.36412	162.465	31.0898	151.231	275.591
213	3.36525	163.55	30.3077	151.488	272.719
214	3.36583	163.753	29.5559	151.744	269.967
215	3.36629	156.984	28.5428	151.853	266.024
216	3.36674	157.072	27.571	151.961	262.245
217	3.36712	156.582	26.6147	152.058	258.517
218	3.36746	156.43	25.6879	152.149	254.901
219	3.36766	148.448	24.7718	152.072	251.159
220	3.3681	148.657	23.8819	152.001	247.528
221	3.37271	101.575	24.9879	150.95	250.902
222	3.46612	124.988	25.0285	150.409	250.523
223	3.47965	115.674	25.433	149.685	251.417
224	3.48005	115.711	25.7889	148.978	252.133
225	3.48571	120.27	25.9105	148.38	252.022
226	3.51438	148.856	24.8507	148.39	247.792
227	3.51491	148.889	23.981	148.398	244.323
228	3.51607	149.613	23.168	148.42	241.092
229	3.51658	149.687	22.3858	148.443	237.986
230	3.52299	155.652	21.8438	148.572	235.947
231	3.52337	155.744	21.3198	148.7	233.979
232	3.52373	155.9	20.8155	148.828	232.09
233	3.52444	156.16	20.3339	148.959	230.295
234	3.52505	152.182	19.7228	149.017	227.908
235	3.62559	159.239	19.3835	149.199	226.733
236	3.6475	167.581	19.3477	149.527	226.918
237	3.7024	222.055	21.247	150.823	235.811
238	3.70283	216.902	22.8482	152.003	243.395
239	3.70327	188.628	23.3402	152.657	246.017
240	3.70394	189.241	23.8132	153.31	248.563
241	3.7043	189.217	24.2451	153.951	250.932
242	3.70452	188.291	24.6057	154.564	252.987
243	3.70507	188.353	24.9337	155.168	254.902
244	3.73121	207.99	25.9297	156.111	259.83
245	3.74102	217.324	27.1898	157.204	265.963
246	3.74156	217.599	28.3757	158.282	271.785
247	3.74195	217.268	29.4689	159.336	277.211
248	3.74293	217.661	30.4995	160.377	282.375
249	3.7435	117.774	30.9318	159.617	283.344
250	3.74959	101.808	31.8916	158.584	286.151
251	3.80483	102.14	32.7685	157.576	288.65
252	3.8054	102.298	33.5724	156.589	290.879
253	3.81652	113.025	33.9293	155.811	291.528
254	3.83044	126.261	33.7729	155.284	290.375
255	3.83087	126.655	33.5891	154.772	289.129
256	3.8314	126.929	33.4096	154.337	287.976
257	3.83234	127.643	33.1997	153.92	286.719
258	3.83301	127.776	32.9792	153.512	285.429
259	3.83344	102.082	33.5558	152.708	286.931
260	3.84335	102.037	34.0906	151.916	288.279
261	3.84378	101.963	34.5864	151.136	289.481
262	3.85855	116.333	34.5931	150.592	288.965
263	3.85904	115.913	34.5958	150.05	288.433
264	3.85994	116.283	34.5699	149.523	287.802
265	3.86043	110.637	34.7048	148.915	287.734
266	3.92557	120.429	34.5105	148.47	286.512
267	3.93168	125.999	34.1342	148.119	284.656
268	3.93213	115.407	34.0898	147.608	283.967
