time	pps	kbps
0.100102	0	0
0.20017	1	35.232
0.300258	2	70.464
0.400342	4	140.928
0.500405	8	281.856
0.600495	16	563.712
0.700573	6	211.392
0.80065	1	35.232
0.900721	37	1303.58
1.00083	2	70.464
1.10092	1	35.232
1.20099	1	35.232
1.30109	19	669.408
1.4012	2	70.464
1.50128	8	281.856
1.60142	4	140.928
1.70155	6	211.392
1.80164	7	246.624
1.9017	1	35.232
2.00182	9	317.088
2.10191	10	352.32
2.20199	4	140.928
2.30207	1	35.232
2.40219	4	140.928
2.50228	9	317.088
2.60237	5	176.16
2.70249	8	281.856
2.80261	2	70.464
2.90273	7	246.624
3.00285	3	105.696
3.10343	9	317.088
3.20349	6	211.392
3.3036	7	246.624
3.40372	12	422.784
3.50384	4	140.928
3.60395	9	317.088
3.70417	6	211.392
3.80424	10	352.32
3.90436	15	528.48
4.00443	14	493.248
4.10449	7	246.624
4.2046	8	281.856
4.30467	13	458.016
4.40477	17	598.944
4.50487	8	281.856
4.60503	17	598.944
4.7051	5	176.16
4.80522	18	634.176
4.90534	22	775.104
5.00566	5	176.16
5.10572	22	775.104
5.20584	15	528.48
5.3059	21	739.872
5.40595	20	704.64
5.50604	17	598.944
5.60616	22	775.104
5.70629	4	140.928
5.80639	3	105.696
5.90648	1	35.232
6.00658	16	563.712
6.1067	7	246.624
6.20682	16	563.712
6.30691	13	458.016
6.40703	16	563.712
6.50715	3	105.696
6.60727	13	458.016
6.70735	5	176.16
6.80746	19	669.408
6.90758	0	0
7.0077	2	70.464
7.10782	18	634.176
7.20792	13	458.016
7.30801	22	775.104
7.4081	7	246.624
7.50817	23	810.336
7.60829	6	211.392
7.70841	22	775.104
7.80853	25	880.8
7.90864	5	176.16
8.009	26	916.032
8.10907	2	70.464
8.20953	11	387.552
8.3096	20	704.64
8.40973	12	422.784
8.50985	4	140.928
8.60997	15	528.48
8.71009	17	598.944
8.81014	8	281.856
8.91026	17	598.944
9.01039	10	352.32
9.11047	0	0
9.21055	4	140.928
9.31063	7	246.624
9.41073	12	422.784
9.51084	12	422.784
9.61094	0	0
9.71106	7	246.624
9.81116	6	211.392
9.91126	5	176.16
10.0114	2	70.464
10.1115	14	493.248
10.2116	3	105.696
10.3117	15	528.48
10.4118	1	35.232
10.5119	16	563.712
10.612	5	176.16
10.7121	15	528.48
10.8122	2	70.464
10.9123	18	634.176
11.0123	7	246.624
11.1124	20	704.64
11.2125	21	739.872
11.3126	5	176.16
11.4127	22	775.104
11.5128	2	70.464
11.6129	3	105.696
11.7132	13	458.016
11.8133	12	422.784
11.9134	12	422.784
12.0135	2	70.464
12.1136	4	140.928
12.2137	14	493.248
12.3139	6	211.392
12.4139	16	563.712
12.514	4	140.928
12.6141	16	563.712
12.7142	3	105.696
12.8143	18	634.176
12.9145	2	70.464
13.0145	0	0
13.1147	19	669.408
13.2147	14	493.248
13.3148	20	704.64
13.4149	5	176.16
13.515	10	352.32
13.615	9	317.088
13.7151	11	387.552
13.8152	2	70.464
13.9153	23	810.336
14.0154	14	493.248
14.1155	9	317.088
14.2156	1	35.232
14.316	15	528.48
14.4161	2	70.464
14.5162	16	563.712
14.6163	12	422.784
14.7164	4	140.928
14.8165	15	528.48
14.9166	7	246.624
15.0166	3	105.696
15.1167	16	563.712
15.2169	15	528.48
15.317	6	211.392
15.4171	0	0
15.5172	3	105.696
15.6173	10	352.32
15.7174	16	563.712
15.8176	13	458.016
15.9176	11	387.552
16.0177	5	176.16
16.1179	2	70.464
16.218	4	140.928
16.3181	11	387.552
16.4182	5	176.16
16.5184	23	810.336
16.6185	7	246.624
16.7185	22	775.104
16.8187	3	105.696
16.9188	7	246.624
17.0189	7	246.624
17.119	20	704.64
17.2191	2	70.464
17.3192	10	352.32
17.4193	5	176.16
17.5194	25	880.8
17.6195	7	246.624
17.7196	14	493.248
17.8197	21	739.872
17.9199	0	0
18.0203	15	528.48
18.1204	17	598.944
18.2205	0	0
18.3206	1	35.232
18.4207	0	0
18.5208	19	669.408
18.6209	18	634.176
18.721	15	528.48
18.8211	10	352.32
18.9214	12	422.784
19.0214	18	634.176
19.1216	9	317.088
19.2217	20	704.64
19.3218	4	140.928
19.4219	11	387.552
19.522	12	422.784
19.6222	4	140.928
19.7223	7	246.624
19.8224	11	387.552
19.9225	0	0
20.0226	0	0
20.1227	15	528.48
20.2228	10	352.32
20.3229	13	458.016
20.4231	3	105.696
20.5232	13	458.016
20.6233	8	281.856
20.7234	0	0
20.8235	0	0
20.9236	0	0
21.0237	0	0
21.1239	0	0
21.224	0	0
21.3241	0	0
21.4242	2	70.464
21.5247	12	422.784
21.6247	2	70.464
21.7249	1	35.232
21.825	0	0
21.9251	0	0
22.0252	0	0
22.1253	3	105.696
22.2254	8	281.856
22.3255	3	105.696
22.4256	11	387.552
22.5257	12	422.784
22.6258	6	211.392
22.7259	0	0
22.826	0	0
22.9261	3	105.696
23.0262	0	0
23.1263	0	0
23.2264	0	0
23.3265	0	0
23.4265	0	0
23.5266	0	0
23.6267	14	493.248
23.7268	2	70.464
23.8269	2	70.464
23.927	9	317.088
24.0271	7	246.624
24.1272	3	105.696
24.2273	11	387.552
24.3274	6	211.392
24.4275	12	422.784
24.5276	2	70.464
24.6277	1	35.232
24.7278	1	35.232
24.8279	9	317.088
24.928	7	246.624
25.0281	2	70.464
25.1283	15	528.48
25.2284	3	105.696
25.3285	1	35.232
25.4286	1	35.232
25.5287	15	528.48
25.6288	7	246.624
25.7289	2	70.464
25.829	0	0
25.9291	0	0
26.0292	0	0
26.1293	0	0
26.2294	0	0
26.3295	1	35.232
26.4296	7	246.624
26.5297	10	352.32
26.6298	1	35.232
26.7299	0	0
26.8301	0	0
26.9301	10	352.32
