segment	time	rtt	rttvar	srtt	rto
0	0.102418	102.153	51.0766	102.153	306.459
1	0.2049	102.263	38.3349	102.167	255.506
2	0.215049	112.314	31.2879	103.435	228.587
3	0.307402	102.278	27.5215	103.363	213.449
4	0.307728	102.593	24.1776	103.315	200.025
5	0.317507	102.233	22.2529	103.27	200
6	0.31785	102.563	20.4574	103.24	200
7	0.409938	102.308	19.237	103.211	200
8	0.410266	102.641	18.0704	103.193	200
9	0.410431	102.622	17.1954	103.179	200
10	0.410792	102.925	16.3484	103.173	200
11	0.419722	102.037	15.7145	103.149	200
12	0.419994	102.273	15.0962	103.131	200
13	0.427771	109.806	14.7955	103.25	200
14	0.435011	116.996	14.7517	103.536	200
15	0.512027	101.859	14.2848	103.506	200
16	0.512364	102.177	13.8221	103.483	200
17	0.512532	102.187	13.4306	103.462	200
18	0.512688	102.313	13.0468	103.444	200
19	0.513173	102.647	12.7066	103.433	200
20	0.513703	103.151	12.3615	103.429	200
21	0.514004	103.092	12.0275	103.425	200
22	0.514201	103.28	11.7304	103.423	200
23	0.521264	101.418	11.4873	103.398	200
24	0.521472	101.6	11.2671	103.377	200
25	0.521616	101.534	11.0529	103.356	200
26	0.522085	101.947	10.8337	103.34	200
27	0.536247	101.106	10.6546	103.317	200
28	0.536417	101.268	10.4753	103.296	200
29	0.614371	102.118	10.2816	103.284	200
30	0.614582	102.331	10.1022	103.274	200
31	0.614719	102.282	9.92701	103.265	200
32	0.61515	102.661	9.74772	103.259	200
33	0.615432	102.819	9.56872	103.255	200
34	0.615589	102.964	9.40305	103.252	200
35	0.615715	102.963	9.24031	103.25	200
36	0.615934	103.144	9.07718	103.249	200
37	0.616196	102.913	8.9315	103.246	200
38	0.616537	103.217	8.78312	103.246	200
39	0.616717	102.918	8.6422	103.243	200
40	0.61685	102.744	8.50649	103.239	200
41	0.617219	103.075	8.37613	103.238	200
42	0.617485	103.201	8.24583	103.237	200
43	0.61764	103.34	8.11858	103.238	200
44	0.62347	102.053	8.01024	103.229	200
45	0.623782	102.368	7.90511	103.222	200
46	0.624189	102.633	7.79753	103.218	200
47	0.624351	102.659	7.69108	103.214	200
48	0.624744	103.012	7.58094	103.213	200
49	0.624898	102.706	7.48269	103.209	200
50	0.625271	103.012	7.38151	103.208	200
51	0.638614	102.21	7.29284	103.201	200
52	0.638846	102.336	7.20356	103.195	200
53	0.63928	102.696	7.11044	103.191	200
54	0.716711	102.155	7.03052	103.184	200
55	0.716921	102.399	6.94835	103.179	200
56	0.717638	102.971	6.85966	103.178	200
57	0.717817	103.028	6.77137	103.177	200
58	0.717967	103.157	6.68254	103.177	200
59	0.718453	103.196	6.59925	103.177	200
60	0.718826	103.29	6.51817	103.178	200
61	0.719085	103.537	6.44118	103.18	200
62	0.719232	103.58	6.36567	103.182	200
63	0.719656	103.962	6.29585	103.187	200
64	0.720022	104.225	6.23325	103.193	200
65	0.720402	104.364	6.17299	103.2	200
66	0.720582	104.542	6.11548	103.208	200
67	0.721124	104.828	6.06196	103.218	200
68	0.721432	104.791	6.00851	103.227	200
69	0.721807	105.139	5.96196	103.238	200
