segment	time	rtt	rttvar	srtt	rto
1	0.101537	101.476	50.738	101.476	304.428
2	0.20465	103.02	38.4395	101.669	255.427
3	0.205186	103.542	29.2978	101.903	219.094
4	0.309301	104.481	25.9579	102.064	205.896
5	0.309472	104.635	23.0345	102.225	200
6	0.309583	104.325	21.29	102.312	200
7	0.309657	104.382	19.6883	102.399	200
8	0.412183	102.782	18.4817	102.411	200
9	0.412466	103.04	17.366	102.43	200
10	0.41314	103.609	16.5566	102.46	200
11	0.413469	103.921	15.8019	102.496	200
12	0.414471	104.849	15.2415	102.545	200
13	0.414765	105.131	14.7141	102.599	200
14	0.415401	105.717	14.3	102.655	200
15	0.415644	105.95	13.9069	102.714	200
16	0.515736	103.465	13.4958	102.725	200
17	0.516298	104.015	13.1143	102.746	200
18	0.517705	105.193	12.818	102.779	200
19	0.517976	105.444	12.536	102.817	200
20	0.51882	105.629	12.2929	102.852	200
21	0.518962	105.757	12.0582	102.888	200
22	0.519533	106.007	11.8551	102.923	200
23	0.519803	106.268	11.6617	102.961	200
24	0.520632	106.082	11.4837	102.994	200
25	0.521131	106.565	11.3189	103.031	200
26	0.522005	107.194	11.1813	103.071	200
27	0.522327	107.499	11.0514	103.114	200
28	0.523025	107.567	10.9336	103.154	200
29	0.523935	108.455	10.833	103.201	200
30	0.524786	109.09	10.7506	103.25	200
31	0.525126	109.42	10.6742	103.301	200
32	0.619955	104.132	10.5204	103.308	200
33	0.620511	104.671	10.3774	103.318	200
34	0.624052	107.433	10.2853	103.349	200
35	0.625878	109.005	10.2172	103.39	200
36	0.631047	113.276	10.2126	103.459	200
37	0.631175	113.393	10.2087	103.528	200
38	0.631246	113.223	10.2019	103.592	200
39	0.631313	113.276	10.1951	103.655	200
40	0.631381	112.495	10.1782	103.711	200
41	0.631451	112.553	10.1615	103.766	200
42	0.631513	112.495	10.1444	103.818	200
43	0.631576	112.548	10.1276	103.87	200
44	0.631639	112.046	10.1054	103.916	200
45	0.631703	112.091	10.0835	103.963	200
46	0.631767	111.919	10.0604	104.006	200
47	0.631833	111.975	10.0376	104.049	200
48	0.631894	111.166	10.0072	104.086	200
49	0.631961	111.217	9.97724	104.124	200
50	0.632033	110.828	9.94451	104.157	200
51	0.632095	110.87	9.91219	104.191	200
52	0.632157	110.068	9.8734	104.219	200
53	0.632219	110.118	9.83518	104.247	200
54	0.632325	109.943	9.79685	104.274	200
55	0.632417	110.024	9.75939	104.3	200
56	0.632492	109.404	9.71782	104.323	200
57	0.632583	109.481	9.67711	104.346	200
58	0.63266	108.639	9.6307	104.365	200
59	0.632798	108.751	9.58549	104.383	200
60	0.632863	108.017	9.53589	104.399	200
61	0.632923	108.016	9.48657	104.414	200
62	0.632983	107.811	9.43746	104.427	200
63	0.633043	107.858	9.38902	104.441	200
64	0.728989	108.845	9.35007	104.458	200
65	0.729336	109.171	9.31384	104.477	200
66	0.730232	109.669	9.28262	104.496	200
67	0.730658	110.085	9.25463	104.518	200
68	0.731543	107.053	9.20523	104.527	200
69	0.731955	107.409	9.15873	104.538	200
70	0.735545	104.61	9.09383	104.538	200
71	0.736018	105.071	9.03268	104.54	200
72	0.737848	106.725	8.98513	104.547	200
73	0.738493	107.36	8.94226	104.557	200
74	0.74062	109.414	8.91466	104.573	200
75	0.744167	112.95	8.91103	104.602	200
76	0.744892	113.619	8.91172	104.631	200
77	0.746037	114.753	8.91968	104.665	200
78	0.746946	115.607	8.93265	104.7	200
79	0.747791	116.439	8.95064	104.737	200
80	0.749107	117.694	8.97568	104.778	200
81	0.749636	118.213	9.00355	104.82	200
82	0.750118	118.641	9.03293	104.862	200
83	0.750929	119.444	9.06676	104.907	200
84	0.751431	119.893	9.102	104.951	200
85	0.751998	120.451	9.14008	104.997	200
86	0.752501	120.9	9.1794	105.043	200
87	0.753006	121.395	9.2211	105.091	200
88	0.753221	121.556	9.26226	105.138	200
89	0.753679	122.005	9.30547	105.186	200
90	0.754733	123.004	9.35276	105.235	200
