segment	time	rtt	rttvar	srtt	rto
1	0.104833	104.586	52.293	104.586	313.758
2	0.207414	102.379	39.7713	104.31	263.396
3	0.207835	102.661	30.2408	104.104	225.067
4	0.310328	102.636	26.6442	104.012	210.589
5	0.312126	104.44	23.3671	104.039	200
6	0.312398	104.515	21.4595	104.059	200
7	0.31266	104.764	19.7299	104.088	200
8	0.414871	103.246	18.5494	104.062	200
9	0.415209	103.536	17.423	104.045	200
10	0.415315	103.14	16.5971	104.023	200
11	0.415421	103.235	15.8066	104.003	200
12	0.415507	103.065	15.1871	103.984	200
13	0.415621	103.16	14.5886	103.966	200
14	0.415706	103.007	14.1019	103.949	200
15	0.415796	103.08	13.6293	103.934	200
16	0.517269	102.116	13.2602	103.905	200
17	0.517866	102.702	12.8834	103.887	200
18	0.518657	103.39	12.5393	103.88	200
19	0.520054	104.759	12.2154	103.892	200
20	0.520147	104.796	11.9326	103.903	200
21	0.520215	104.84	11.6577	103.915	200
22	0.520484	104.825	11.4135	103.925	200
23	0.522264	106.767	11.2187	103.957	200
24	0.522365	106.821	11.0446	103.987	200
25	0.522428	106.853	10.8742	104.017	200
26	0.522493	106.832	10.7192	104.044	200
27	0.522553	106.884	10.5677	104.072	200
28	0.522613	106.87	10.4289	104.097	200
29	0.522715	106.921	10.2932	104.122	200
30	0.522776	106.946	10.1687	104.145	200
31	0.52283	106.987	10.0466	104.169	200
32	0.619696	102.139	9.9213	104.153	200
33	0.621611	104.088	9.7673	104.153	200
34	0.621843	103.919	9.6271	104.151	200
35	0.621919	103.992	9.48786	104.15	200
36	0.623708	104.977	9.36758	104.155	200
37	0.624052	105.321	9.25367	104.164	200
38	0.6247	104.582	9.13742	104.166	200
39	0.625113	104.985	9.02797	104.172	200
40	0.626495	106.269	8.94133	104.185	200
41	0.627012	106.81	8.86239	104.201	200
42	0.627716	107.461	8.79568	104.221	200
43	0.628083	107.822	8.73384	104.242	200
44	0.628713	108.16	8.67912	104.264	200
45	0.628982	108.421	8.62773	104.288	200
46	0.629567	107.244	8.56608	104.304	200
47	0.629795	107.461	8.50729	104.321	200
48	0.630471	108.053	8.45754	104.341	200
49	0.631031	108.597	8.41378	104.363	200
50	0.632021	109.539	8.38141	104.389	200
51	0.632525	110.037	8.35407	104.417	200
52	0.6332	110.663	8.3338	104.447	200
53	0.634032	110.894	8.31566	104.478	200
54	0.634989	112.395	8.31197	104.515	200
55	0.635285	112.686	8.31067	104.552	200
56	0.635701	113.068	8.3125	104.59	200
57	0.636042	113.357	8.31656	104.63	200
58	0.637886	115.108	8.33519	104.675	200
59	0.638193	115.429	8.35605	104.721	200
60	0.63885	116.03	8.38066	104.768	200
61	0.639124	116.303	8.40694	104.816	200
62	0.639739	116.869	8.43635	104.865	200
63	0.64	117.127	8.46721	104.914	200
64	0.723282	103.4	8.41289	104.908	200
65	0.723868	103.999	8.35427	104.905	200
66	0.724848	103.163	8.30417	104.898	200
67	0.725208	103.416	8.25249	104.893	200
68	0.725984	104.087	8.19773	104.89	200
69	0.726301	104.404	8.14102	104.888	200
70	0.727204	105.236	8.08535	104.889	200
71	0.727535	105.564	8.03242	104.892	200
72	0.728598	104.762	7.97754	104.891	200
73	0.730018	106.195	7.9312	104.896	200
74	0.731691	107.568	7.89567	104.905	200
75	0.732218	108.094	7.86387	104.915	200
76	0.733089	108.327	7.83458	104.927	200
77	0.733511	108.738	7.80811	104.939	200
78	0.734555	109.385	7.78655	104.953	200
79	0.734851	109.676	7.76691	104.969	200
80	0.735789	109.135	7.74441	104.982	200
81	0.736207	109.526	7.72441	104.996	200
82	0.738204	111.115	7.71462	105.014	200
83	0.738686	111.602	7.70775	105.034	200
84	0.739912	112.132	7.70412	105.056	200
85	0.740353	112.572	7.70301	105.078	200
86	0.741757	113.614	7.70785	105.103	200
87	0.74222	114.072	7.71518	105.129	200
88	0.743315	114.47	7.72442	105.155	200
