time	pps	kbps
0.100113	0	0
0.200259	2	70.464
0.301748	4	140.928
0.402882	8	281.856
0.503808	16	563.712
0.603922	32	1127.42
0.704034	64	2254.85
0.804432	88	3100.42
0.904696	176	6200.83
1.00501	156	5496.19
1.10541	164	5778.05
1.20661	128	4509.7
1.30681	134	4721.09
1.40727	138	4862.02
1.50737	148	5214.34
1.60751	152	5355.26
1.70852	148	5214.34
1.80862	154	5425.73
1.90875	152	5355.26
2.00886	136	4791.55
2.109	158	5566.66
2.20917	158	5566.66
2.3094	158	5566.66
2.40946	152	5355.26
2.51018	156	5496.19
2.61037	156	5496.19
2.7106	146	5143.87
2.81107	156	5496.19
2.91114	160	5637.12
3.01192	152	5355.26
3.11214	154	5425.73
3.21243	154	5425.73
3.31257	162	5707.58
3.41262	162	5707.58
3.51331	162	5707.58
3.61358	162	5707.58
3.71366	162	5707.58
3.8145	162	5707.58
3.91468	162	5707.58
4.01481	162	5707.58
4.11493	160	5637.12
4.21522	144	5073.41
4.31529	158	5566.66
4.41543	150	5284.8
4.51558	156	5496.19
4.61585	160	5637.12
4.71665	164	5778.05
4.81681	164	5778.05
4.91771	164	5778.05
5.01876	164	5778.05
5.11883	164	5778.05
5.21896	154	5425.73
5.31899	152	5355.26
5.41903	154	5425.73
5.51908	158	5566.66
5.61917	162	5707.58
5.71997	136	4791.55
5.82013	162	5707.58
5.92022	158	5566.66
6.02101	146	5143.87
6.12121	130	4580.16
6.2215	154	5425.73
6.32163	168	5918.98
6.42174	140	4932.48
6.5219	160	5637.12
6.6227	138	4862.02
6.72279	174	6130.37
6.82304	166	5848.51
6.92324	104	3664.13
7.0237	130	4580.16
7.12408	144	5073.41
7.22433	120	4227.84
7.32439	114	4016.45
7.42453	126	4439.23
7.52458	126	4439.23
7.6247	128	4509.7
7.72538	124	4368.77
7.82547	126	4439.23
7.9258	130	4580.16
8.02668	132	4650.62
8.12789	124	4368.77
8.22902	128	4509.7
8.32999	100	3523.2
8.43009	128	4509.7
8.53046	132	4650.62
8.63059	126	4439.23
8.73163	118	4157.38
8.83182	134	4721.09
8.93198	132	4650.62
9.03285	136	4791.55
9.13329	136	4791.55
9.23338	128	4509.7
9.33409	136	4791.55
9.43418	132	4650.62
9.53653	132	4650.62
9.63711	120	4227.84
9.738	132	4650.62
9.83807	134	4721.09
9.93821	136	4791.55
10.0384	136	4791.55
10.1392	136	4791.55
10.2394	134	4721.09
10.3395	128	4509.7
10.4396	122	4298.3
10.5401	130	4580.16
10.6402	136	4791.55
10.7403	136	4791.55
10.8415	120	4227.84
10.9418	132	4650.62
11.0419	138	4862.02
11.1431	138	4862.02
11.2566	100	3523.2
11.3575	132	4650.62
11.4584	112	3945.98
11.5586	116	4086.91
11.6588	112	3945.98
11.7589	120	4227.84
11.8591	122	4298.3
11.9592	124	4368.77
12.0593	126	4439.23
12.1601	120	4227.84
12.2601	120	4227.84
12.3602	126	4439.23
12.4604	122	4298.3
12.5606	128	4509.7
12.6608	114	4016.45
12.7609	128	4509.7
12.8611	134	4721.09
12.9624	136	4791.55
13.0636	136	4791.55
13.1645	136	4791.55
13.2647	138	4862.02
13.3648	138	4862.02
13.4652	138	4862.02
13.5654	138	4862.02
13.6655	134	4721.09
13.7656	128	4509.7
13.8657	128	4509.7
13.9659	136	4791.55
14.0661	140	4932.48
14.1676	140	4932.48
14.2686	140	4932.48
14.3687	140	4932.48
14.4688	140	4932.48
14.5689	132	4650.62
14.6689	128	4509.7
14.7701	134	4721.09
14.8701	126	4439.23
14.9703	136	4791.55
15.0712	140	4932.48
15.1714	140	4932.48
15.2715	140	4932.48
15.3725	140	4932.48
15.4727	140	4932.48
15.5729	140	4932.48
15.6729	140	4932.48
15.773	138	4862.02
15.8732	130	4580.16
15.9734	136	4791.55
16.0735	142	5002.94
16.1738	136	4791.55
16.274	138	4862.02
16.3742	118	4157.38
16.4752	118	4157.38
16.5794	128	4509.7
16.6798	66	2325.31
16.7804	102	3593.66
16.881	112	3945.98
16.9812	116	4086.91
17.0814	118	4157.38
17.1815	126	4439.23
17.2824	128	4509.7
17.3825	130	4580.16
17.4826	132	4650.62
17.5828	128	4509.7
17.6828	124	4368.77
17.7834	132	4650.62
17.8836	134	4721.09
17.9837	136	4791.55
18.084	140	4932.48
18.1841	140	4932.48
18.2851	142	5002.94
18.386	142	5002.94
18.4862	144	5073.41
18.5863	144	5073.41
18.6863	130	4580.16
18.7865	132	4650.62
18.8868	140	4932.48
18.9868	140	4932.48
19.087	146	5143.87
19.1878	146	5143.87
19.288	114	4016.45
19.3882	134	4721.09
19.4885	142	5002.94
19.5886	140	4932.48
19.6889	144	5073.41
19.7889	146	5143.87
19.889	146	5143.87
19.9891	146	5143.87
20.0903	146	5143.87
20.1907	142	5002.94
20.291	136	4791.55
20.3912	140	4932.48
20.4913	146	5143.87
20.5914	146	5143.87
20.6924	146	5143.87
20.7929	148	5214.34
20.893	146	5143.87
20.993	136	4791.55
21.0935	146	5143.87
21.1936	148	5214.34
21.2937	148	5214.34
21.3941	136	4791.55
21.4951	140	4932.48
21.5952	146	5143.87
21.6954	150	5284.8
21.7963	150	5284.8
21.8972	142	5002.94
21.9978	128	4509.7
22.0984	96	3382.27
22.1986	98	3452.74
22.2988	76	2677.63
22.3989	96	3382.27
22.4993	98	3452.74
22.5994	104	3664.13
22.6994	88	3100.42
22.7995	94	3311.81
22.8997	106	3734.59
22.9998	100	3523.2
23.0999	108	3805.06
23.2001	110	3875.52
23.3002	110	3875.52
23.4003	110	3875.52
23.5009	112	3945.98
23.6011	112	3945.98
23.7013	112	3945.98
23.8013	112	3945.98
23.9018	106	3734.59
24.0019	114	4016.45
24.1028	114	4016.45
24.2031	114	4016.45
24.3043	114	4016.45
24.4045	114	4016.45
24.5052	114	4016.45
24.6062	114	4016.45
24.7073	114	4016.45
24.8078	114	4016.45
24.9081	108	3805.06
25.0087	112	3945.98
25.1088	114	4016.45
25.209	114	4016.45
25.3093	114	4016.45
25.4094	114	4016.45
25.5109	114	4016.45
25.6124	114	4016.45
25.7126	114	4016.45
25.8128	114	4016.45
25.9129	116	4086.91
26.0137	114	4016.45
26.1139	108	3805.06
26.2147	108	3805.06
26.3148	104	3664.13
26.415	104	3664.13
26.5153	112	3945.98
26.6153	114	4016.45
26.7156	108	3805.06
26.8164	102	3593.66
26.9171	114	4016.45
27.0178	118	4157.38
27.1179	118	4157.38
27.218	118	4157.38
27.3181	124	4368.77
27.4183	118	4157.38
27.5191	122	4298.3
27.6191	128	4509.7
27.7193	130	4580.16
27.8194	132	4650.62
27.9195	134	4721.09
28.0205	136	4791.55
28.1213	138	4862.02
28.2215	136	4791.55
28.3216	142	5002.94
28.4217	146	5143.87
28.5218	110	3875.52
28.6224	96	3382.27
28.7228	104	3664.13
28.8229	118	4157.38
28.9231	128	4509.7
29.0233	130	4580.16
29.1235	122	4298.3
29.2237	126	4439.23
29.3243	136	4791.55
29.4245	138	4862.02
29.5245	140	4932.48
29.6248	138	4862.02
29.7249	138	4862.02
29.825	144	5073.41
29.9251	144	5073.41
30.0262	146	5143.87
30.1263	146	5143.87
30.2265	148	5214.34
30.3266	148	5214.34
30.427	144	5073.41
30.527	140	4932.48
30.6271	150	5284.8
30.7271	148	5214.34
30.8278	146	5143.87
30.9289	118	4157.38
31.029	142	5002.94
31.1291	148	5214.34
31.2293	148	5214.34
31.3307	144	5073.41
31.4318	146	5143.87
31.5428	56	1972.99
31.643	48	1691.14
31.7437	48	1691.14
31.8438	96	3382.27
31.9439	100	3523.2
32.044	102	3593.66
32.1441	102	3593.66
32.2442	104	3664.13
32.3444	106	3734.59
32.4445	106	3734.59
32.5446	106	3734.59
32.6448	108	3805.06
32.7449	108	3805.06
32.8458	108	3805.06
32.946	110	3875.52
33.0462	110	3875.52
33.1464	110	3875.52
33.2476	110	3875.52
33.3478	110	3875.52
33.448	112	3945.98
33.548	112	3945.98
33.6482	94	3311.81
33.7488	104	3664.13
33.8515	96	3382.27
33.9526	90	3170.88
34.0528	106	3734.59
34.1531	112	3945.98
34.2536	104	3664.13
34.3543	104	3664.13
34.4554	112	3945.98
34.5556	112	3945.98
34.6557	112	3945.98
34.7558	112	3945.98
34.8559	108	3805.06
34.9565	102	3593.66
35.0568	106	3734.59
35.157	112	3945.98
35.2573	112	3945.98
35.3574	108	3805.06
35.458	102	3593.66
35.5582	108	3805.06
35.6583	112	3945.98
35.7584	114	4016.45
35.8586	114	4016.45
35.9589	110	3875.52
36.0595	114	4016.45
36.1597	116	4086.91
36.2599	118	4157.38
36.36	118	4157.38
36.4602	114	4016.45
36.5605	112	3945.98
36.6612	120	4227.84
36.7614	124	4368.77
36.8615	120	4227.84
36.9616	106	3734.59
37.0618	122	4298.3
37.163	130	4580.16
37.2639	132	4650.62
37.364	134	4721.09
37.4642	134	4721.09
37.5642	134	4721.09
37.6644	138	4862.02
37.7646	136	4791.55
37.8654	138	4862.02
37.9771	34	1197.89
38.0773	74	2607.17
38.1775	48	1691.14
38.2776	114	4016.45
38.3788	118	4157.38
38.4788	120	4227.84
38.579	130	4580.16
38.6791	132	4650.62
38.7795	130	4580.16
38.8797	136	4791.55
38.9799	138	4862.02
39.08	140	4932.48
39.1809	140	4932.48
39.2811	142	5002.94
39.3813	142	5002.94
39.4814	80	2818.56
39.5816	108	3805.06
39.6823	112	3945.98
39.7834	118	4157.38
39.8836	120	4227.84
39.9837	122	4298.3
40.085	122	4298.3
40.1854	124	4368.77
40.2856	124	4368.77
40.3856	126	4439.23
40.4858	116	4086.91
40.5859	122	4298.3
40.6861	128	4509.7
40.7863	128	4509.7
40.8864	128	4509.7
40.9873	130	4580.16
41.0874	118	4157.38
41.1877	126	4439.23
41.289	130	4580.16
41.39	130	4580.16
41.4908	130	4580.16
41.591	130	4580.16
41.6926	130	4580.16
41.7937	130	4580.16
41.8939	130	4580.16
41.9948	130	4580.16
42.0949	130	4580.16
42.195	130	4580.16
42.2951	130	4580.16
42.3951	120	4227.84
42.4952	120	4227.84
42.5961	130	4580.16
42.6962	120	4227.84
42.7963	120	4227.84
42.8972	128	4509.7
42.9973	132	4650.62
43.0975	132	4650.62
43.1976	132	4650.62
43.2977	128	4509.7
43.3985	122	4298.3
43.4988	124	4368.77
43.5989	122	4298.3
43.6989	130	4580.16
43.799	132	4650.62
43.8991	124	4368.77
44.0001	132	4650.62
44.1009	136	4791.55
44.2012	136	4791.55
44.3022	138	4862.02
44.4032	138	4862.02
44.5033	140	4932.48
44.6034	140	4932.48
44.7035	138	4862.02
44.8036	130	4580.16
44.9037	144	5073.41
45.0038	134	4721.09
45.1049	148	5214.34
45.2051	150	5284.8
45.3052	152	5355.26
45.4054	156	5496.19
45.5055	158	5566.66
45.6066	160	5637.12
45.7067	164	5778.05
45.8096	104	3664.13
45.9108	110	3875.52
46.0109	102	3593.66
46.1119	84	2959.49
46.212	90	3170.88
46.3122	144	5073.41
46.4123	146	5143.87
46.5124	148	5214.34
46.6125	146	5143.87
46.7126	152	5355.26
46.8129	134	4721.09
46.9135	134	4721.09
47.0137	150	5284.8
47.1147	160	5637.12
47.2148	160	5637.12
47.315	158	5566.66
47.415	148	5214.34
47.5152	156	5496.19
47.6154	158	5566.66
47.7162	144	5073.41
47.8163	156	5496.19
47.9163	164	5778.05
48.0172	168	5918.98
48.1174	168	5918.98
48.2183	152	5355.26
48.3184	146	5143.87
48.4185	136	4791.55
48.5194	138	4862.02
48.6305	140	4932.48
48.7306	100	3523.2
48.8307	142	5002.94
48.9308	144	5073.41
49.0309	138	4862.02
49.131	142	5002.94
49.2311	146	5143.87
49.3312	148	5214.34
49.4313	144	5073.41
49.5315	140	4932.48
49.6315	136	4791.55
49.7325	142	5002.94
49.8331	122	4298.3
49.9333	122	4298.3
50.0335	124	4368.77
50.1336	126	4439.23
