segment	time	rtt	rttvar	srtt	rto
1	0.103496	103.363	51.6814	103.363	310.088
2	0.204552	100.936	39.3677	103.059	260.53
3	0.20491	101.302	29.9651	102.84	222.7
4	0.307759	103.102	26.2523	102.856	207.865
5	0.307864	103.221	23.0164	102.879	200
6	0.307928	102.964	21.1054	102.882	200
7	0.308974	103.964	19.4367	102.928	200
8	0.412073	104.224	18.3029	102.968	200
9	0.412482	104.638	17.2634	103.02	200
10	0.41272	104.814	16.4899	103.065	200
11	0.412961	105.046	15.7644	103.115	200
12	0.413189	105.222	15.1954	103.158	200
13	0.413415	105.433	14.657	103.206	200
14	0.413661	104.628	14.1843	103.231	200
15	0.413891	104.837	13.7351	103.26	200
16	0.520455	108.149	13.4587	103.336	200
17	0.520555	108.259	13.1919	103.413	200
18	0.520617	108.1	12.9557	103.478	200
19	0.520669	108.138	12.7252	103.543	200
20	0.520724	107.97	12.5178	103.598	200
21	0.520778	108.011	12.3151	103.654	200
22	0.520834	107.837	12.1303	103.701	200
23	0.520889	107.881	11.9496	103.749	200
24	0.520943	107.721	11.7835	103.79	200
25	0.520993	107.762	11.6207	103.831	200
26	0.521049	107.582	11.4694	103.867	200
27	0.521103	107.629	11.3211	103.904	200
28	0.521157	107.464	11.1825	103.935	200
29	0.521213	107.505	11.0466	103.967	200
30	0.521264	107.34	10.9187	103.995	200
31	0.521318	107.381	10.7932	104.024	200
32	0.626361	105.696	10.6506	104.037	200
33	0.627378	106.759	10.5268	104.058	200
34	0.628747	108.146	10.4321	104.088	200
35	0.629015	108.411	10.3422	104.12	200
36	0.629685	109.029	10.2668	104.154	200
37	0.629936	109.278	10.1953	104.189	200
38	0.630629	109.914	10.1365	104.227	200
39	0.63088	110.168	10.0813	104.266	200
40	0.631523	110.76	10.0365	104.307	200
41	0.631773	111.007	9.99477	104.349	200
42	0.632438	111.621	9.96237	104.392	200
43	0.632686	111.867	9.93275	104.436	200
44	0.633339	112.468	9.91114	104.482	200
45	0.633591	112.716	9.89208	104.529	200
46	0.634256	113.325	9.88017	104.577	200
47	0.635277	114.334	9.87884	104.63	200
48	0.635963	114.982	9.88378	104.684	200
49	0.636308	115.322	9.89164	104.739	200
50	0.636959	115.929	9.90463	104.795	200
51	0.63724	116.206	9.91969	104.852	200
52	0.637859	116.775	9.93895	104.909	200
53	0.638103	117.01	9.95973	104.967	200
54	0.638693	117.552	9.98404	105.026	200
55	0.638938	117.795	10.0098	105.085	200
56	0.639535	118.341	10.0388	105.144	200
57	0.639778	118.578	10.0691	105.204	200
58	0.640148	118.899	10.1004	105.263	200
59	0.640387	119.136	10.1329	105.323	200
60	0.641106	119.799	10.1691	105.383	200
61	0.641384	120.076	10.2068	105.444	200
64	0.731212	104.749	10.1275	105.441	200
65	0.731755	105.202	10.0423	105.44	200
66	0.731904	104.46	9.96417	105.436	200
67	0.732125	104.664	9.8821	105.433	200
68	0.73282	104.03	9.80638	105.427	200
69	0.732866	104.065	9.72819	105.42	200
70	0.733033	103.985	9.6514	105.414	200
71	0.73345	104.274	9.56955	105.408	200
72	0.733871	104.149	9.48964	105.402	200
73	0.734051	104.314	9.40563	105.397	200
74	0.734501	104.531	9.32022	105.392	200
75	0.734703	104.725	9.23009	105.389	200
76	0.734899	104.233	9.14599	105.383	200
77	0.735476	104.794	9.05298	105.38	200
78	0.735759	104.846	8.96038	105.377	200
79	0.735986	105.065	8.8621	105.375	200
80	0.736523	104.963	8.76608	105.373	200
81	0.73673	105.155	8.6643	105.371	200
82	0.73736	105.554	8.56333	105.372	200
83	0.737541	105.723	8.46067	105.375	200
84	0.737722	105.248	8.3565	105.374	200
85	0.738302	105.817	8.25238	105.377	200
86	0.738493	105.775	8.14904	105.379	200
87	0.738676	105.944	8.0437	105.383	200
88	0.739071	105.695	7.93631	105.385	200
89	0.739246	105.858	7.82656	105.389	200
90	0.739604	105.978	7.72013	105.393	200
91	0.74012	106.487	7.61658	105.402	200
92	0.740314	106.019	7.50721	105.407	200
93	0.740694	106.387	7.39843	105.415	200
94	0.741088	105.768	7.28101	105.418	200
95	0.741678	106.339	7.17501	105.425	200
96	0.741988	105.984	7.07164	105.43	200
97	0.743102	107.089	6.98707	105.443	200
98	0.743462	107.113	6.90399	105.456	200
99	0.743905	107.544	6.82875	105.472	200
100	0.744294	107.297	6.75057	105.486	200
101	0.744702	107.691	6.67954	105.504	200
102	0.744897	107.626	6.60833	105.52	200
103	0.745287	108.003	6.54387	105.54	200
104	0.745482	107.588	6.47363	105.556	200
105	0.745865	107.959	6.41004	105.574	200
106	0.74619	108.054	6.34862	105.594	200
107	0.7466	108.448	6.29403	105.616	200
108	0.7468	108.072	6.23406	105.635	200
109	0.747516	108.773	6.18568	105.66	200
110	0.747714	108.744	6.13722	105.684	200
111	0.748089	109.109	6.09485	105.711	200
112	0.748277	108.707	6.04643	105.734	200
113	0.748656	109.071	6.0041	105.76	200
114	0.748843	109.034	5.96145	105.786	200
115	0.749261	109.439	5.92538	105.814	200
116	0.749449	109.266	5.88674	105.841	200
117	0.749807	109.613	5.85369	105.871	200
118	0.749993	109.575	5.82011	105.899	200
119	0.750373	109.942	5.79232	105.931	200
120	0.750563	109.42	5.75633	105.958	200
121	0.750921	109.748	5.7256	105.988	200
122	0.75111	109.694	5.69404	106.017	200
123	0.751494	110.067	5.66835	106.049	200
124	0.84665	104.914	5.59751	106.04	200
125	0.847119	105.379	5.52038	106.034	200
126	0.847847	105.538	5.44188	106.031	200
127	0.848116	104.966	5.37349	106.022	200
128	0.848731	105.217	5.30211	106.016	200
129	0.849279	104.945	5.236	106.008	200
130	0.849981	105.633	5.16004	106.005	200
131	0.850441	105.688	5.08436	106.002	200
132	0.851162	106.216	5.00826	106.004	200
133	0.851658	106.322	4.93498	106.006	200
134	0.852544	107.008	4.87353	106.014	200
135	0.852795	106.884	4.81097	106.021	200
136	0.853242	107	4.7511	106.029	200
137	0.853447	106.8	4.68892	106.035	200
138	0.853896	107.046	4.63145	106.043	200
139	0.854124	106.564	4.56723	106.047	200
140	0.854413	106.652	4.50533	106.051	200
141	0.854618	106.487	4.44174	106.055	200
142	0.855518	107.195	4.39016	106.064	200
143	0.855726	107.028	4.33663	106.071	200
144	0.856113	107.224	4.28689	106.08	200
145	0.856321	107.017	4.23454	106.088	200
146	0.856742	107.25	4.18653	106.097	200
